Mac_kodu,TFF_mac_linki,Ev_sahibi,Ev_sahibi_gol,Misafir_takim,Misafir_takim_gol,Stat,Ana_hakem,Tarih_saat
1043,https://www.tff.org/Default.aspx?pageId=397&macId=5299,KAYSERİ ERCİYESSPOR,1,MALATYASPOR,1,KAYSERİ ATATÜRK,CÜNEYT ÇAKIR,10.09.2005 - 20:00
1038,https://www.tff.org/Default.aspx?pageId=397&macId=5297,FENERBAHÇE,2,ANKARASPOR A.Ş.,1,FB ŞÜKRÜ SARACOĞLU,YUNUS YILDIRIM,10.09.2005 - 21:03
1044,https://www.tff.org/Default.aspx?pageId=397&macId=5303,TRABZONSPOR A.Ş.,2,GAZİANTEPSPOR,0,HÜSEYİN AVNİ AKER,ZAFER ÖNDER İPEK,11.09.2005 - 17:00
1040,https://www.tff.org/Default.aspx?pageId=397&macId=5300,SAMSUNSPOR,1,VESTEL MANİSASPOR,1,SAMSUN 19 MAYIS,METİN TOKAT,11.09.2005 - 20:00
1041,https://www.tff.org/Default.aspx?pageId=397&macId=5301,GENÇLERBİRLİĞİ,1,KONYASPOR,1,ANKARA 19 MAYIS,METİN AYDOĞAN,11.09.2005 - 20:00
1042,https://www.tff.org/Default.aspx?pageId=397&macId=5302,DENİZLİSPOR,0,MKE ANKARAGÜCÜ,0,DENİZLİ ATATÜRK,CEM DEDA,11.09.2005 - 20:00
1045,https://www.tff.org/Default.aspx?pageId=397&macId=5304,GALATASARAY A.Ş.,2,SİVASSPOR,0,ALİ SAMİ YEN,MUSTAFA ÇULCU,11.09.2005 - 20:00
1053,https://www.tff.org/Default.aspx?pageId=397&macId=5347,SİVASSPOR,2,TRABZONSPOR A.Ş.,1,ATATÜRK OLİMPİYAT,SERDAR TATLI,16.09.2005 - 20:00
1049,https://www.tff.org/Default.aspx?pageId=397&macId=5348,MKE ANKARAGÜCÜ,1,GENÇLERBİRLİĞİ,1,ANKARA 19 MAYIS,CEM PAPİLA,17.09.2005 - 20:00
1050,https://www.tff.org/Default.aspx?pageId=397&macId=5349,KONYASPOR,5,DİYARBAKIRSPOR,1,KONYA ATATÜRK,YILNUR ÖNEN,17.09.2005 - 20:00
1051,https://www.tff.org/Default.aspx?pageId=397&macId=5350,KAYSERİSPOR,3,ÇAYKUR RİZESPOR,1,KAYSERİ ATATÜRK,ORHAN ERDEMİR,17.09.2005 - 20:00
1054,https://www.tff.org/Default.aspx?pageId=397&macId=5351,MALATYASPOR,0,DENİZLİSPOR,1,MALATYA İNÖNÜ,AYTEKİN DURMAZ,17.09.2005 - 20:00
1052,https://www.tff.org/Default.aspx?pageId=397&macId=5355,VESTEL MANİSASPOR,1,GALATASARAY A.Ş.,4,İZMİR ATATÜRK,BÜLENT DEMİRLEK,18.09.2005 - 17:30
1046,https://www.tff.org/Default.aspx?pageId=397&macId=5352,BEŞİKTAŞ A.Ş.,1,FENERBAHÇE,2,BEŞİKTAŞ İNÖNÜ,FIRAT AYDINUS,18.09.2005 - 20:00
1047,https://www.tff.org/Default.aspx?pageId=397&macId=5353,ANKARASPOR A.Ş.,3,SAMSUNSPOR,3,ANKARA 19 MAYIS,OKTAY DEMİRAY,18.09.2005 - 20:00
1048,https://www.tff.org/Default.aspx?pageId=397&macId=5354,GAZİANTEPSPOR,1,KAYSERİ ERCİYESSPOR,2,KAMİL OCAK,EROL ERSOY,18.09.2005 - 20:00
1060,https://www.tff.org/Default.aspx?pageId=397&macId=5448,TRABZONSPOR A.Ş.,0,VESTEL MANİSASPOR,2,HÜSEYİN AVNİ AKER,OKTAY DEMİRAY,23.09.2005 - 20:00
1058,https://www.tff.org/Default.aspx?pageId=397&macId=5449,GENÇLERBİRLİĞİ,2,MALATYASPOR,0,ANKARA 19 MAYIS,İSMET ARZUMAN,24.09.2005 - 20:00
1059,https://www.tff.org/Default.aspx?pageId=397&macId=5450,DENİZLİSPOR,1,GAZİANTEPSPOR,2,DENİZLİ ATATÜRK,YUNUS YILDIRIM,24.09.2005 - 20:00
1061,https://www.tff.org/Default.aspx?pageId=397&macId=5451,FENERBAHÇE,3,KAYSERİSPOR,0,FB ŞÜKRÜ SARACOĞLU,SELÇUK DERELİ,24.09.2005 - 20:00
1057,https://www.tff.org/Default.aspx?pageId=397&macId=5454,ANKARASPOR A.Ş.,2,BEŞİKTAŞ A.Ş.,0,ANKARA 19 MAYIS,EROL ERSOY,25.09.2005 - 17:30
1055,https://www.tff.org/Default.aspx?pageId=397&macId=5452,DİYARBAKIRSPOR,0,MKE ANKARAGÜCÜ,3,DİYARBAKIR ATATÜRK,CÜNEYT ÇAKIR,25.09.2005 - 19:00
1056,https://www.tff.org/Default.aspx?pageId=397&macId=5453,KAYSERİ ERCİYESSPOR,0,SİVASSPOR,0,KAYSERİ ATATÜRK,METİN AYDOĞAN,25.09.2005 - 20:00
1062,https://www.tff.org/Default.aspx?pageId=397&macId=5455,ÇAYKUR RİZESPOR,1,KONYASPOR,1,RİZE ATATÜRK,SERDAR TATLI,25.09.2005 - 20:00
1063,https://www.tff.org/Default.aspx?pageId=397&macId=5456,SAMSUNSPOR,1,GALATASARAY A.Ş.,2,SAMSUN 19 MAYIS,BÜLENT YILDIRIM,25.09.2005 - 20:00
1064,https://www.tff.org/Default.aspx?pageId=397&macId=5541,GAZİANTEPSPOR,1,GENÇLERBİRLİĞİ,1,KAMİL OCAK,BÜLENT DEMİRLEK,30.09.2005 - 20:00
1066,https://www.tff.org/Default.aspx?pageId=397&macId=5543,SİVASSPOR,1,DENİZLİSPOR,0,SİVAS 4 EYLÜL,BÜLENT YILDIRIM,1.10.2005 - 15:00
1065,https://www.tff.org/Default.aspx?pageId=397&macId=5542,KONYASPOR,2,FENERBAHÇE,4,KONYA ATATÜRK,ÖZGÜÇ TÜRKALP,1.10.2005 - 20:00
1071,https://www.tff.org/Default.aspx?pageId=397&macId=5544,VESTEL MANİSASPOR,0,KAYSERİ ERCİYESSPOR,2,İZMİR ATATÜRK,SÜLEYMAN ABAY,1.10.2005 - 20:00
1069,https://www.tff.org/Default.aspx?pageId=397&macId=5547,BEŞİKTAŞ A.Ş.,3,SAMSUNSPOR,2,BEŞİKTAŞ İNÖNÜ,CÜNEYT ÇAKIR,2.10.2005 - 18:30
1067,https://www.tff.org/Default.aspx?pageId=397&macId=5545,MKE ANKARAGÜCÜ,1,ÇAYKUR RİZESPOR,0,ANKARA 19 MAYIS,FIRAT AYDINUS,2.10.2005 - 20:00
1068,https://www.tff.org/Default.aspx?pageId=397&macId=5546,KAYSERİSPOR,2,ANKARASPOR A.Ş.,1,KAYSERİ ATATÜRK,MEHMET FATİH GÖKÇE,2.10.2005 - 20:00
1072,https://www.tff.org/Default.aspx?pageId=397&macId=5549,MALATYASPOR,1,DİYARBAKIRSPOR,2,MALATYA İNÖNÜ,SELÇUK DERELİ,2.10.2005 - 20:00
1070,https://www.tff.org/Default.aspx?pageId=397&macId=5548,GALATASARAY A.Ş.,4,TRABZONSPOR A.Ş.,1,ALİ SAMİ YEN,YUNUS YILDIRIM,2.10.2005 - 21:00
1078,https://www.tff.org/Default.aspx?pageId=397&macId=5722,KAYSERİ ERCİYESSPOR,1,GALATASARAY A.Ş.,2,KAYSERİ ATATÜRK,SERDAR TATLI,15.10.2005 - 14:00
1076,https://www.tff.org/Default.aspx?pageId=397&macId=5721,DİYARBAKIRSPOR,1,GAZİANTEPSPOR,2,DİYARBAKIR ATATÜRK,METİN TOKAT,15.10.2005 - 20:00
1079,https://www.tff.org/Default.aspx?pageId=397&macId=5723,ANKARASPOR A.Ş.,0,KONYASPOR,0,ANKARA 19 MAYIS,MUSTAFA ÇULCU,15.10.2005 - 20:00
1080,https://www.tff.org/Default.aspx?pageId=397&macId=5724,FENERBAHÇE,2,MKE ANKARAGÜCÜ,1,FB ŞÜKRÜ SARACOĞLU,EROL ERSOY,15.10.2005 - 20:00
1073,https://www.tff.org/Default.aspx?pageId=397&macId=5725,DENİZLİSPOR,1,VESTEL MANİSASPOR,1,DENİZLİ ATATÜRK,CÜNEYT ÇAKIR,16.10.2005 - 15:00
1075,https://www.tff.org/Default.aspx?pageId=397&macId=5727,ÇAYKUR RİZESPOR,1,MALATYASPOR,0,RİZE ATATÜRK,CEM PAPİLA,16.10.2005 - 15:00
1077,https://www.tff.org/Default.aspx?pageId=397&macId=5728,GENÇLERBİRLİĞİ,0,SİVASSPOR,1,ANKARA 19 MAYIS,HAKAN SİVRİSERVİ,16.10.2005 - 15:00
1081,https://www.tff.org/Default.aspx?pageId=397&macId=5729,SAMSUNSPOR,3,TRABZONSPOR A.Ş.,1,SAMSUN 19 MAYIS,İSMET ARZUMAN,16.10.2005 - 15:00
1074,https://www.tff.org/Default.aspx?pageId=397&macId=5726,BEŞİKTAŞ A.Ş.,0,KAYSERİSPOR,0,BEŞİKTAŞ İNÖNÜ,OKTAY DEMİRAY,16.10.2005 - 20:00
1088,https://www.tff.org/Default.aspx?pageId=397&macId=5796,TRABZONSPOR A.Ş.,0,KAYSERİ ERCİYESSPOR,0,HÜSEYİN AVNİ AKER,FIRAT AYDINUS,21.10.2005 - 20:00
1085,https://www.tff.org/Default.aspx?pageId=397&macId=5797,MKE ANKARAGÜCÜ,3,ANKARASPOR A.Ş.,2,ANKARA 19 MAYIS,BÜLENT DEMİRLEK,22.10.2005 - 20:00
1087,https://www.tff.org/Default.aspx?pageId=397&macId=5798,KAYSERİSPOR,6,SAMSUNSPOR,3,KAYSERİ ATATÜRK,TOLGA ÖZKALFA,22.10.2005 - 20:00
1089,https://www.tff.org/Default.aspx?pageId=397&macId=5799,GALATASARAY A.Ş.,1,DENİZLİSPOR,1,ALİ SAMİ YEN,SELÇUK DERELİ,22.10.2005 - 20:00
1082,https://www.tff.org/Default.aspx?pageId=397&macId=5800,VESTEL MANİSASPOR,0,GENÇLERBİRLİĞİ,3,MANİSA 19 MAYIS,SERDAR TATLI,23.10.2005 - 15:00
1084,https://www.tff.org/Default.aspx?pageId=397&macId=5802,GAZİANTEPSPOR,1,ÇAYKUR RİZESPOR,1,KAMİL OCAK,SÜLEYMAN ABAY,23.10.2005 - 15:00
1086,https://www.tff.org/Default.aspx?pageId=397&macId=5803,KONYASPOR,0,BEŞİKTAŞ A.Ş.,1,KONYA ATATÜRK,YUNUS YILDIRIM,23.10.2005 - 15:00
1090,https://www.tff.org/Default.aspx?pageId=397&macId=5804,SİVASSPOR,4,DİYARBAKIRSPOR,1,SİVAS 4 EYLÜL,MEHMET FATİH GÖKÇE,23.10.2005 - 15:00
1083,https://www.tff.org/Default.aspx?pageId=397&macId=5801,MALATYASPOR,0,FENERBAHÇE,3,MALATYA İNÖNÜ,YILNUR ÖNEN,23.10.2005 - 20:00
1096,https://www.tff.org/Default.aspx?pageId=397&macId=5868,DENİZLİSPOR,0,TRABZONSPOR A.Ş.,1,DENİZLİ ATATÜRK,BÜLENT DEMİRLEK,28.10.2005 - 20:00
1092,https://www.tff.org/Default.aspx?pageId=397&macId=5869,ANKARASPOR A.Ş.,1,MALATYASPOR,2,ANKARA 19 MAYIS,VEDAT YÜKSEL,29.10.2005 - 20:00
1098,https://www.tff.org/Default.aspx?pageId=397&macId=5870,FENERBAHÇE,1,GAZİANTEPSPOR,0,FB ŞÜKRÜ SARACOĞLU,CEM PAPİLA,29.10.2005 - 20:00
1093,https://www.tff.org/Default.aspx?pageId=397&macId=5872,SAMSUNSPOR,1,KAYSERİ ERCİYESSPOR,1,SAMSUN 19 MAYIS,ORHAN ERDEMİR,30.10.2005 - 14:00
1094,https://www.tff.org/Default.aspx?pageId=397&macId=5873,DİYARBAKIRSPOR,0,VESTEL MANİSASPOR,2,DİYARBAKIR ATATÜRK,BÜLENT YILDIRIM,30.10.2005 - 14:00
1095,https://www.tff.org/Default.aspx?pageId=397&macId=5874,GENÇLERBİRLİĞİ,2,GALATASARAY A.Ş.,1,ANKARA 19 MAYIS,OKTAY DEMİRAY,30.10.2005 - 14:00
1097,https://www.tff.org/Default.aspx?pageId=397&macId=5875,KAYSERİSPOR,1,KONYASPOR,0,KAYSERİ ATATÜRK,CEM DEDA,30.10.2005 - 14:00
1099,https://www.tff.org/Default.aspx?pageId=397&macId=5876,ÇAYKUR RİZESPOR,1,SİVASSPOR,0,RİZE ATATÜRK,HÜSEYİN GÖÇEK,30.10.2005 - 14:00
1091,https://www.tff.org/Default.aspx?pageId=397&macId=5871,BEŞİKTAŞ A.Ş.,4,MKE ANKARAGÜCÜ,2,BEŞİKTAŞ İNÖNÜ,TOLGA ÖZKALFA,30.10.2005 - 20:00
1107,https://www.tff.org/Default.aspx?pageId=397&macId=5962,GALATASARAY A.Ş.,2,DİYARBAKIRSPOR,0,ALİ SAMİ YEN,METİN TOKAT,4.11.2005 - 20:00
1106,https://www.tff.org/Default.aspx?pageId=397&macId=5965,KAYSERİ ERCİYESSPOR,2,DENİZLİSPOR,0,KAYSERİ ATATÜRK,ZAFER ÖNDER İPEK,5.11.2005 - 14:00
1100,https://www.tff.org/Default.aspx?pageId=397&macId=5963,TRABZONSPOR A.Ş.,1,GENÇLERBİRLİĞİ,1,HÜSEYİN AVNİ AKER,EROL ERSOY,5.11.2005 - 20:00
1103,https://www.tff.org/Default.aspx?pageId=397&macId=5964,GAZİANTEPSPOR,3,ANKARASPOR A.Ş.,3,KAMİL OCAK,SERDAR TATLI,5.11.2005 - 20:00
1101,https://www.tff.org/Default.aspx?pageId=397&macId=5966,VESTEL MANİSASPOR,1,ÇAYKUR RİZESPOR,1,MANİSA 19 MAYIS,SELÇUK DERELİ,6.11.2005 - 14:00
1104,https://www.tff.org/Default.aspx?pageId=397&macId=5968,MKE ANKARAGÜCÜ,2,KAYSERİSPOR,0,ANKARA 19 MAYIS,SÜLEYMAN ABAY,6.11.2005 - 14:00
1105,https://www.tff.org/Default.aspx?pageId=397&macId=5969,KONYASPOR,4,SAMSUNSPOR,2,KONYA ATATÜRK,KUDDUSİ MÜFTÜOĞLU,6.11.2005 - 14:00
1108,https://www.tff.org/Default.aspx?pageId=397&macId=5970,SİVASSPOR,2,FENERBAHÇE,3,SİVAS 4 EYLÜL,İSMET ARZUMAN,6.11.2005 - 14:00
1102,https://www.tff.org/Default.aspx?pageId=397&macId=5967,MALATYASPOR,1,BEŞİKTAŞ A.Ş.,1,MALATYA İNÖNÜ,MUSTAFA ÇULCU,6.11.2005 - 20:05
1109,https://www.tff.org/Default.aspx?pageId=397&macId=5980,DİYARBAKIRSPOR,3,TRABZONSPOR A.Ş.,0,DİYARBAKIR ATATÜRK,FIRAT AYDINUS,19.11.2005 - 14:00
1112,https://www.tff.org/Default.aspx?pageId=397&macId=5983,GENÇLERBİRLİĞİ,3,KAYSERİ ERCİYESSPOR,0,ANKARA 19 MAYIS,TOLGA ÖZKALFA,19.11.2005 - 16:30
1117,https://www.tff.org/Default.aspx?pageId=397&macId=5988,SAMSUNSPOR,1,DENİZLİSPOR,2,SAMSUN 19 MAYIS,HÜSEYİN GÖÇEK,19.11.2005 - 16:30
1111,https://www.tff.org/Default.aspx?pageId=397&macId=5982,FENERBAHÇE,2,VESTEL MANİSASPOR,1,FB ŞÜKRÜ SARACOĞLU,ORHAN ERDEMİR,19.11.2005 - 19:00
1110,https://www.tff.org/Default.aspx?pageId=397&macId=5981,ANKARASPOR A.Ş.,1,SİVASSPOR,1,ANKARA 19 MAYIS,YUNUS YILDIRIM,20.11.2005 - 14:00
1113,https://www.tff.org/Default.aspx?pageId=397&macId=5984,KONYASPOR,2,MKE ANKARAGÜCÜ,0,KONYA ATATÜRK,BÜLENT DEMİRLEK,20.11.2005 - 14:00
1114,https://www.tff.org/Default.aspx?pageId=397&macId=5985,KAYSERİSPOR,2,MALATYASPOR,0,KAYSERİ ATATÜRK,EROL ERSOY,20.11.2005 - 14:00
1115,https://www.tff.org/Default.aspx?pageId=397&macId=5986,BEŞİKTAŞ A.Ş.,0,GAZİANTEPSPOR,1,BEŞİKTAŞ İNÖNÜ,SELÇUK DERELİ,20.11.2005 - 16:00
1116,https://www.tff.org/Default.aspx?pageId=397&macId=5987,ÇAYKUR RİZESPOR,0,GALATASARAY A.Ş.,3,RİZE ATATÜRK,MUSTAFA ÇULCU,20.11.2005 - 19:00
1123,https://www.tff.org/Default.aspx?pageId=397&macId=5994,TRABZONSPOR A.Ş.,3,ÇAYKUR RİZESPOR,1,HÜSEYİN AVNİ AKER,YILNUR ÖNEN,25.11.2005 - 20:00
1120,https://www.tff.org/Default.aspx?pageId=397&macId=5991,MALATYASPOR,1,KONYASPOR,0,MALATYA İNÖNÜ,CÜNEYT ÇAKIR,26.11.2005 - 16:30
1125,https://www.tff.org/Default.aspx?pageId=397&macId=5996,VESTEL MANİSASPOR,1,ANKARASPOR A.Ş.,0,MANİSA 19 MAYIS,OKTAY DEMİRAY,26.11.2005 - 19:00
1126,https://www.tff.org/Default.aspx?pageId=397&macId=5997,SİVASSPOR,1,BEŞİKTAŞ A.Ş.,3,SİVAS 4 EYLÜL,BÜLENT DEMİRLEK,26.11.2005 - 19:00
1118,https://www.tff.org/Default.aspx?pageId=397&macId=5989,DENİZLİSPOR,0,GENÇLERBİRLİĞİ,2,DENİZLİ ATATÜRK,SÜLEYMAN ABAY,27.11.2005 - 14:00
1119,https://www.tff.org/Default.aspx?pageId=397&macId=5990,KAYSERİ ERCİYESSPOR,0,DİYARBAKIRSPOR,2,KAYSERİ ATATÜRK,YUNUS YILDIRIM,27.11.2005 - 14:00
1121,https://www.tff.org/Default.aspx?pageId=397&macId=5992,GAZİANTEPSPOR,1,KAYSERİSPOR,4,KAMİL OCAK,HAKAN SİVRİSERVİ,27.11.2005 - 14:00
1122,https://www.tff.org/Default.aspx?pageId=397&macId=5993,MKE ANKARAGÜCÜ,1,SAMSUNSPOR,1,ANKARA 19 MAYIS,CEM DEDA,27.11.2005 - 14:00
1124,https://www.tff.org/Default.aspx?pageId=397&macId=5995,GALATASARAY A.Ş.,0,FENERBAHÇE,1,ALİ SAMİ YEN,SERDAR TATLI,27.11.2005 - 19:00
1129,https://www.tff.org/Default.aspx?pageId=397&macId=6000,FENERBAHÇE,2,TRABZONSPOR A.Ş.,2,FB ŞÜKRÜ SARACOĞLU,METİN TOKAT,2.12.2005 - 20:00
1131,https://www.tff.org/Default.aspx?pageId=397&macId=6002,KONYASPOR,3,GAZİANTEPSPOR,2,KONYA ATATÜRK,MEHMET FATİH GÖKÇE,3.12.2005 - 16:30
1134,https://www.tff.org/Default.aspx?pageId=397&macId=6005,ÇAYKUR RİZESPOR,2,KAYSERİ ERCİYESSPOR,2,RİZE ATATÜRK,AYTEKİN DURMAZ,3.12.2005 - 16:30
1133,https://www.tff.org/Default.aspx?pageId=397&macId=6004,ANKARASPOR A.Ş.,1,GALATASARAY A.Ş.,2,ANKARA 19 MAYIS,FIRAT AYDINUS,3.12.2005 - 19:00
1127,https://www.tff.org/Default.aspx?pageId=397&macId=5998,DİYARBAKIRSPOR,1,DENİZLİSPOR,0,DİYARBAKIR ATATÜRK,CEM PAPİLA,4.12.2005 - 14:00
1130,https://www.tff.org/Default.aspx?pageId=397&macId=6001,GENÇLERBİRLİĞİ,0,SAMSUNSPOR,1,ANKARA 19 MAYIS,ÇETİN SARIGÜL,4.12.2005 - 14:00
1128,https://www.tff.org/Default.aspx?pageId=397&macId=5999,KAYSERİSPOR,2,SİVASSPOR,2,KAYSERİ ATATÜRK,KUDDUSİ MÜFTÜOĞLU,4.12.2005 - 16:00
1132,https://www.tff.org/Default.aspx?pageId=397&macId=6003,BEŞİKTAŞ A.Ş.,3,VESTEL MANİSASPOR,1,BEŞİKTAŞ İNÖNÜ,İSMET ARZUMAN,4.12.2005 - 19:00
1135,https://www.tff.org/Default.aspx?pageId=397&macId=6006,MALATYASPOR,0,MKE ANKARAGÜCÜ,0,MALATYA İNÖNÜ,ORHAN ERDEMİR,5.12.2005 - 13:00
