Mac_kodu,TFF_mac_linki,Ev_sahibi,Ev_sahibi_gol,Misafir_takim,Misafir_takim_gol,Stat,Ana_hakem,Tarih_saat
1018,https://www.tff.org/Default.aspx?pageId=397&macId=28467,MKE ANKARAGÜCÜ                                    ,0,ADANASPOR A.Ş.                                    ,0,ANKARA 19 MAYIS,SERDAR ÇAKIR,15.08.1999 - 19:00
1027,https://www.tff.org/Default.aspx?pageId=397&macId=28510,ANTALYASPOR A.Ş.                                  ,0,TRABZONSPOR                                       ,2,ANTALYA ATATÜRK,MUHİTTİN BOŞAT,10.09.1999 - 20:00
1025,https://www.tff.org/Default.aspx?pageId=397&macId=28508,GALATASARAY                                       ,5,MKE ANKARAGÜCÜ                                    ,0,ALİ SAMİ YEN,SEBAHATTİN ŞAHİN,11.09.1999 - 19:00
1019,https://www.tff.org/Default.aspx?pageId=397&macId=28502,SAMSUNSPOR                                        ,2,ADANASPOR A.Ş.                                    ,1,SAMSUN 19 MAYIS,KAZIM ERÇAKIR,12.09.1999 - 19:00
1020,https://www.tff.org/Default.aspx?pageId=397&macId=28503,ERZURUMSPOR                                       ,3,KOCAELİSPOR                                       ,3,CEMAL GÜRSEL,HAMDİ KÖSE,12.09.1999 - 19:00
1021,https://www.tff.org/Default.aspx?pageId=397&macId=28504,BURSASPOR                                         ,0,GAZİANTEPSPOR                                     ,1,BURSA ATATÜRK,YILNUR ÖNEN,12.09.1999 - 19:00
1022,https://www.tff.org/Default.aspx?pageId=397&macId=28505,GENÇLERBİRLİĞİ                                    ,1,VANSPOR A.Ş.                                      ,1,ANKARA 19 MAYIS,MUTLU ÇELİK,12.09.1999 - 19:00
1023,https://www.tff.org/Default.aspx?pageId=397&macId=28506,FENERBAHÇE                                        ,3,ALTAY                                             ,1,FB ŞÜKRÜ SARACOĞLU,MURAT ILGAZ,12.09.1999 - 19:00
1024,https://www.tff.org/Default.aspx?pageId=397&macId=28507,GÖZTEPE A.Ş.                                      ,2,İSTANBULSPOR A.Ş.                                 ,0,İZMİR ATATÜRK,SABİT HACIÖMEROĞLU,12.09.1999 - 19:00
1026,https://www.tff.org/Default.aspx?pageId=397&macId=28509,BEŞİKTAŞ                                          ,1,DENİZLİSPOR                                       ,1,BEŞİKTAŞ İNÖNÜ,KADİR TOZLU,12.09.1999 - 19:00
1030,https://www.tff.org/Default.aspx?pageId=397&macId=28542,ADANASPOR A.Ş.                                    ,3,GALATASARAY                                       ,4,5 OCAK,İBRAHİM AKSOY,17.09.1999 - 20:00
1029,https://www.tff.org/Default.aspx?pageId=397&macId=28543,GENÇLERBİRLİĞİ                                    ,0,KOCAELİSPOR                                       ,4,ANKARA 19 MAYIS,ORHAN ERDEMİR,18.09.1999 - 19:00
1035,https://www.tff.org/Default.aspx?pageId=397&macId=28544,TRABZONSPOR                                       ,2,BURSASPOR                                         ,0,HÜSEYİN AVNİ AKER,METİN TOKAT,18.09.1999 - 19:00
1028,https://www.tff.org/Default.aspx?pageId=397&macId=28545,İSTANBULSPOR A.Ş.                                 ,1,FENERBAHÇE                                        ,4,BAYRAMPAŞA ÇETİN EMEÇ,EROL ERSOY,19.09.1999 - 16:30
1031,https://www.tff.org/Default.aspx?pageId=397&macId=28546,GAZİANTEPSPOR                                     ,2,GÖZTEPE A.Ş.                                      ,1,KAMİL OCAK,ZAFER ÖNDER İPEK,19.09.1999 - 19:00
1032,https://www.tff.org/Default.aspx?pageId=397&macId=28547,ALTAY                                             ,3,ERZURUMSPOR                                       ,0,İZMİR ATATÜRK,LEVENT YARDIMCI,19.09.1999 - 19:00
1033,https://www.tff.org/Default.aspx?pageId=397&macId=28548,VANSPOR A.Ş.                                      ,0,BEŞİKTAŞ                                          ,6,VALİ MAHMUT YILBAŞ,ERDAL GÜLEÇ,19.09.1999 - 19:00
1034,https://www.tff.org/Default.aspx?pageId=397&macId=28549,DENİZLİSPOR                                       ,4,SAMSUNSPOR                                        ,1,DENİZLİ ATATÜRK,NAMIK KEMAL DEMİROĞLU,19.09.1999 - 19:00
1036,https://www.tff.org/Default.aspx?pageId=397&macId=28550,MKE ANKARAGÜCÜ                                    ,1,ANTALYASPOR A.Ş.                                  ,3,ANKARA 19 MAYIS,SEBAHATTİN BİTİRİM,19.09.1999 - 19:00
1040,https://www.tff.org/Default.aspx?pageId=397&macId=28651,SAMSUNSPOR                                        ,0,GALATASARAY                                       ,1,SAMSUN 19 MAYIS,SADIK İLHAN,24.09.1999 - 20:00
1039,https://www.tff.org/Default.aspx?pageId=397&macId=28652,BEŞİKTAŞ                                          ,1,KOCAELİSPOR                                       ,0,BEŞİKTAŞ İNÖNÜ,İSMET ARZUMAN,25.09.1999 - 19:00
1037,https://www.tff.org/Default.aspx?pageId=397&macId=28653,GENÇLERBİRLİĞİ                                    ,0,ALTAY                                             ,0,ANKARA 19 MAYIS,İSMET CENGİZ,26.09.1999 - 15:30
1041,https://www.tff.org/Default.aspx?pageId=397&macId=28655,ERZURUMSPOR                                       ,0,İSTANBULSPOR A.Ş.                                 ,0,CEMAL GÜRSEL,OĞUZ SARVAN,26.09.1999 - 15:30
1038,https://www.tff.org/Default.aspx?pageId=397&macId=28654,DENİZLİSPOR                                       ,1,VANSPOR A.Ş.                                      ,0,DENİZLİ ATATÜRK,ŞAHİN TAŞKINSOY,26.09.1999 - 19:00
1042,https://www.tff.org/Default.aspx?pageId=397&macId=28656,FENERBAHÇE                                        ,0,GAZİANTEPSPOR                                     ,0,FB ŞÜKRÜ SARACOĞLU,ÜNSAL ÇİMEN,26.09.1999 - 19:00
1043,https://www.tff.org/Default.aspx?pageId=397&macId=28657,GÖZTEPE A.Ş.                                      ,1,TRABZONSPOR                                       ,1,İZMİR ATATÜRK,SERDAR ÇAKIR,26.09.1999 - 19:00
1044,https://www.tff.org/Default.aspx?pageId=397&macId=28658,BURSASPOR                                         ,3,MKE ANKARAGÜCÜ                                    ,1,BURSA ATATÜRK,BÜLENT UZUN,26.09.1999 - 19:00
1045,https://www.tff.org/Default.aspx?pageId=397&macId=28659,ANTALYASPOR A.Ş.                                  ,2,ADANASPOR A.Ş.                                    ,2,ANTALYA ATATÜRK,SELÇUK DERELİ,26.09.1999 - 19:00
1052,https://www.tff.org/Default.aspx?pageId=397&macId=28950,GALATASARAY                                       ,2,ANTALYASPOR A.Ş.                                  ,0,ALİ SAMİ YEN,MUSA ERYILMAZ,15.10.1999 - 20:00
1048,https://www.tff.org/Default.aspx?pageId=397&macId=28951,MKE ANKARAGÜCÜ                                    ,1,GÖZTEPE A.Ş.                                      ,2,ANKARA 19 MAYIS,METİN KARAASLAN,16.10.1999 - 15:00
1054,https://www.tff.org/Default.aspx?pageId=397&macId=28952,TRABZONSPOR                                       ,2,FENERBAHÇE                                        ,0,HÜSEYİN AVNİ AKER,BÜLENT UZUN,16.10.1999 - 19:00
1050,https://www.tff.org/Default.aspx?pageId=397&macId=28956,İSTANBULSPOR A.Ş.                                 ,3,GENÇLERBİRLİĞİ                                    ,1,BAYRAMPAŞA ÇETİN EMEÇ,KADİR TOZLU,17.10.1999 - 15:30
1046,https://www.tff.org/Default.aspx?pageId=397&macId=28953,DENİZLİSPOR                                       ,3,KOCAELİSPOR                                       ,1,DENİZLİ ATATÜRK,METİN SEVAL,17.10.1999 - 19:00
1047,https://www.tff.org/Default.aspx?pageId=397&macId=28954,VANSPOR A.Ş.                                      ,0,SAMSUNSPOR                                        ,0,VALİ MAHMUT YILBAŞ,YILNUR ÖNEN,17.10.1999 - 19:00
1049,https://www.tff.org/Default.aspx?pageId=397&macId=28955,GAZİANTEPSPOR                                     ,6,ERZURUMSPOR                                       ,0,KAMİL OCAK,METİN TOKAT,17.10.1999 - 19:00
1051,https://www.tff.org/Default.aspx?pageId=397&macId=28957,ALTAY                                             ,2,BEŞİKTAŞ                                          ,2,İZMİR ATATÜRK,MUSTAFA ÇULCU,17.10.1999 - 19:00
1053,https://www.tff.org/Default.aspx?pageId=397&macId=28958,ADANASPOR A.Ş.                                    ,1,BURSASPOR                                         ,1,5 OCAK,EROL ERSOY,17.10.1999 - 19:00
1060,https://www.tff.org/Default.aspx?pageId=397&macId=29064,BURSASPOR                                         ,0,GALATASARAY                                       ,0,BURSA ATATÜRK,OĞUZ SARVAN,22.10.1999 - 20:00
1062,https://www.tff.org/Default.aspx?pageId=397&macId=29065,BEŞİKTAŞ                                          ,3,İSTANBULSPOR A.Ş.                                 ,0,BEŞİKTAŞ İNÖNÜ,MUHİTTİN BOŞAT,23.10.1999 - 19:00
1055,https://www.tff.org/Default.aspx?pageId=397&macId=29066,GENÇLERBİRLİĞİ                                    ,0,GAZİANTEPSPOR                                     ,1,ANKARA 19 MAYIS,ALİ AYDIN,24.10.1999 - 14:00
1058,https://www.tff.org/Default.aspx?pageId=397&macId=29069,ERZURUMSPOR                                       ,2,TRABZONSPOR                                       ,1,CEMAL GÜRSEL,ORHAN ERDEMİR,24.10.1999 - 14:00
1056,https://www.tff.org/Default.aspx?pageId=397&macId=29067,GÖZTEPE A.Ş.                                      ,0,ADANASPOR A.Ş.                                    ,1,İZMİR ATATÜRK,SERDAR TATLI,24.10.1999 - 19:00
1059,https://www.tff.org/Default.aspx?pageId=397&macId=29070,FENERBAHÇE                                        ,1,MKE ANKARAGÜCÜ                                    ,1,FB ŞÜKRÜ SARACOĞLU,KADİR TOZLU,24.10.1999 - 19:00
1061,https://www.tff.org/Default.aspx?pageId=397&macId=29071,DENİZLİSPOR                                       ,2,ALTAY                                             ,1,DENİZLİ ATATÜRK,SABİT HACIÖMEROĞLU,24.10.1999 - 19:00
1063,https://www.tff.org/Default.aspx?pageId=397&macId=29072,SAMSUNSPOR                                        ,0,ANTALYASPOR A.Ş.                                  ,1,SAMSUN 19 MAYIS,İBRAHİM AKSOY,24.10.1999 - 19:00
1057,https://www.tff.org/Default.aspx?pageId=397&macId=29068,VANSPOR A.Ş.                                      ,5,KOCAELİSPOR                                       ,0,VALİ MAHMUT YILBAŞ,İLHAMİ KAPLAN,24.10.1999 - 19:01
1071,https://www.tff.org/Default.aspx?pageId=397&macId=29196,GALATASARAY                                       ,2,GÖZTEPE A.Ş.                                      ,0,ALİ SAMİ YEN,MUSTAFA ÇULCU,29.10.1999 - 20:00
1064,https://www.tff.org/Default.aspx?pageId=397&macId=29197,MKE ANKARAGÜCÜ                                    ,1,ERZURUMSPOR                                       ,0,ANKARA 19 MAYIS,ERDAL GÜLEÇ,30.10.1999 - 14:00
1066,https://www.tff.org/Default.aspx?pageId=397&macId=29198,ADANASPOR A.Ş.                                    ,1,FENERBAHÇE                                        ,3,5 OCAK,METİN TOKAT,30.10.1999 - 19:00
1065,https://www.tff.org/Default.aspx?pageId=397&macId=29199,İSTANBULSPOR A.Ş.                                 ,1,DENİZLİSPOR                                       ,1,BAYRAMPAŞA ÇETİN EMEÇ,ÇETİN SARIGÜL,31.10.1999 - 14:00
1068,https://www.tff.org/Default.aspx?pageId=397&macId=29201,ALTAY                                             ,2,VANSPOR A.Ş.                                      ,0,İZMİR ALSANCAK,MUSTAFA KALKANDELEN,31.10.1999 - 14:00
1069,https://www.tff.org/Default.aspx?pageId=397&macId=29202,SAMSUNSPOR                                        ,5,KOCAELİSPOR                                       ,1,SAMSUN 19 MAYIS,SERDAR ÇAKIR,31.10.1999 - 14:00
1067,https://www.tff.org/Default.aspx?pageId=397&macId=29200,GAZİANTEPSPOR                                     ,0,BEŞİKTAŞ                                          ,0,KAMİL OCAK,MURAT ILGAZ,31.10.1999 - 19:00
1070,https://www.tff.org/Default.aspx?pageId=397&macId=29203,ANTALYASPOR A.Ş.                                  ,1,BURSASPOR                                         ,1,ANTALYA ATATÜRK,MUSTAFA ARSLAN,31.10.1999 - 19:00
1072,https://www.tff.org/Default.aspx?pageId=397&macId=29204,TRABZONSPOR                                       ,1,GENÇLERBİRLİĞİ                                    ,2,HÜSEYİN AVNİ AKER,MUSA ERYILMAZ,31.10.1999 - 19:00
1080,https://www.tff.org/Default.aspx?pageId=397&macId=29514,DENİZLİSPOR                                       ,1,GAZİANTEPSPOR                                     ,0,DENİZLİ ATATÜRK,MUHİTTİN BOŞAT,19.11.1999 - 20:00
1078,https://www.tff.org/Default.aspx?pageId=397&macId=29515,GÖZTEPE A.Ş.                                      ,1,ANTALYASPOR A.Ş.                                  ,2,İZMİR ATATÜRK,ALİ ULUYOL,20.11.1999 - 19:00
1077,https://www.tff.org/Default.aspx?pageId=397&macId=29519,ERZURUMSPOR                                       ,4,ADANASPOR A.Ş.                                    ,1,CEMAL GÜRSEL,MUTLU ÇELİK,21.11.1999 - 12:30
1076,https://www.tff.org/Default.aspx?pageId=397&macId=29518,GENÇLERBİRLİĞİ                                    ,1,MKE ANKARAGÜCÜ                                    ,2,ANKARA 19 MAYIS,SADIK İLHAN,21.11.1999 - 13:30
1081,https://www.tff.org/Default.aspx?pageId=397&macId=29521,SAMSUNSPOR                                        ,1,BURSASPOR                                         ,0,SAMSUN 19 MAYIS,ORHAN ERDEMİR,21.11.1999 - 13:30
1074,https://www.tff.org/Default.aspx?pageId=397&macId=29516,ALTAY                                             ,0,KOCAELİSPOR                                       ,1,İZMİR ALSANCAK,SERDAR TATLI,21.11.1999 - 14:00
1075,https://www.tff.org/Default.aspx?pageId=397&macId=29517,BEŞİKTAŞ                                          ,1,TRABZONSPOR                                       ,1,BEŞİKTAŞ İNÖNÜ,OĞUZ SARVAN,21.11.1999 - 19:00
1079,https://www.tff.org/Default.aspx?pageId=397&macId=29520,VANSPOR A.Ş.                                      ,1,İSTANBULSPOR A.Ş.                                 ,1,VALİ MAHMUT YILBAŞ,ZAFER ÖNDER İPEK,21.11.1999 - 19:00
1073,https://www.tff.org/Default.aspx?pageId=397&macId=30097,FENERBAHÇE                                        ,1,GALATASARAY                                       ,2,FB ŞÜKRÜ SARACOĞLU,MUHİTTİN BOŞAT,22.12.1999 - 19:00
1084,https://www.tff.org/Default.aspx?pageId=397&macId=29625,MKE ANKARAGÜCÜ                                    ,2,BEŞİKTAŞ                                          ,3,ANKARA 19 MAYIS,EROL ERSOY,26.11.1999 - 20:00
1089,https://www.tff.org/Default.aspx?pageId=397&macId=29626,ANTALYASPOR A.Ş.                                  ,2,FENERBAHÇE                                        ,3,ANTALYA ATATÜRK,İBRAHİM AKSOY,27.11.1999 - 19:00
1090,https://www.tff.org/Default.aspx?pageId=397&macId=29627,ADANASPOR A.Ş.                                    ,1,GENÇLERBİRLİĞİ                                    ,2,5 OCAK,İSMET ARZUMAN,27.11.1999 - 19:00
1085,https://www.tff.org/Default.aspx?pageId=397&macId=29630,GAZİANTEPSPOR                                     ,1,VANSPOR A.Ş.                                      ,3,KAMİL OCAK,SELÇUK DERELİ,28.11.1999 - 13:30
1086,https://www.tff.org/Default.aspx?pageId=397&macId=29631,İSTANBULSPOR A.Ş.                                 ,4,KOCAELİSPOR                                       ,1,BAYRAMPAŞA ÇETİN EMEÇ,KADİR TOZLU,28.11.1999 - 14:00
1087,https://www.tff.org/Default.aspx?pageId=397&macId=29632,ALTAY                                             ,2,SAMSUNSPOR                                        ,1,İZMİR ALSANCAK,MURAT ILGAZ,28.11.1999 - 14:00
1082,https://www.tff.org/Default.aspx?pageId=397&macId=29628,GALATASARAY                                       ,4,ERZURUMSPOR                                       ,1,ALİ SAMİ YEN,METİN TOKAT,28.11.1999 - 19:00
1083,https://www.tff.org/Default.aspx?pageId=397&macId=29629,TRABZONSPOR                                       ,1,DENİZLİSPOR                                       ,1,HÜSEYİN AVNİ AKER,ÜNSAL ÇİMEN,28.11.1999 - 19:00
1088,https://www.tff.org/Default.aspx?pageId=397&macId=29633,BURSASPOR                                         ,1,GÖZTEPE A.Ş.                                      ,2,BURSA ATATÜRK,SERDAR ÇAKIR,28.11.1999 - 19:00
1094,https://www.tff.org/Default.aspx?pageId=397&macId=29737,GENÇLERBİRLİĞİ                                    ,1,GALATASARAY                                       ,1,ANKARA 19 MAYIS,OĞUZ SARVAN,3.12.1999 - 20:00
1099,https://www.tff.org/Default.aspx?pageId=397&macId=29738,BEŞİKTAŞ                                          ,0,ADANASPOR A.Ş.                                    ,1,BEŞİKTAŞ İNÖNÜ,MUSTAFA ÇULCU,4.12.1999 - 19:00
1092,https://www.tff.org/Default.aspx?pageId=397&macId=29740,VANSPOR A.Ş.                                      ,2,TRABZONSPOR                                       ,2,VALİ MAHMUT YILBAŞ,SERDAR TATLI,5.12.1999 - 12:30
1095,https://www.tff.org/Default.aspx?pageId=397&macId=29742,ERZURUMSPOR                                       ,4,ANTALYASPOR A.Ş.                                  ,0,CEMAL GÜRSEL,ŞAHİN TAŞKINSOY,5.12.1999 - 12:30
1091,https://www.tff.org/Default.aspx?pageId=397&macId=29739,GAZİANTEPSPOR                                     ,1,KOCAELİSPOR                                       ,0,KAMİL OCAK,KAZIM ERÇAKIR,5.12.1999 - 13:30
1093,https://www.tff.org/Default.aspx?pageId=397&macId=29741,SAMSUNSPOR                                        ,4,GÖZTEPE A.Ş.                                      ,0,SAMSUN 19 MAYIS,MUSTAFA KALKANDELEN,5.12.1999 - 13:30
1097,https://www.tff.org/Default.aspx?pageId=397&macId=29744,ALTAY                                             ,0,İSTANBULSPOR A.Ş.                                 ,0,İZMİR ALSANCAK,METİN KARAASLAN,5.12.1999 - 14:00
1096,https://www.tff.org/Default.aspx?pageId=397&macId=29743,FENERBAHÇE                                        ,2,BURSASPOR                                         ,2,FB ŞÜKRÜ SARACOĞLU,İLHAMİ KAPLAN,5.12.1999 - 19:00
1098,https://www.tff.org/Default.aspx?pageId=397&macId=29745,DENİZLİSPOR                                       ,1,MKE ANKARAGÜCÜ                                    ,1,DENİZLİ ATATÜRK,ALİ AYDIN,5.12.1999 - 19:00
1108,https://www.tff.org/Default.aspx?pageId=397&macId=29852,ADANASPOR A.Ş.                                    ,3,DENİZLİSPOR                                       ,2,5 OCAK,SERDAR ÇAKIR,10.12.1999 - 20:00
1105,https://www.tff.org/Default.aspx?pageId=397&macId=29853,İSTANBULSPOR A.Ş.                                 ,0,SAMSUNSPOR                                        ,1,BAYRAMPAŞA ÇETİN EMEÇ,ÜNSAL ÇİMEN,11.12.1999 - 14:00
1106,https://www.tff.org/Default.aspx?pageId=397&macId=29854,GÖZTEPE A.Ş.                                      ,0,FENERBAHÇE                                        ,0,İZMİR ATATÜRK,METİN TOKAT,11.12.1999 - 19:00
1102,https://www.tff.org/Default.aspx?pageId=397&macId=29857,TRABZONSPOR                                       ,1,KOCAELİSPOR                                       ,0,HÜSEYİN AVNİ AKER,MURAT ILGAZ,12.12.1999 - 13:00
1103,https://www.tff.org/Default.aspx?pageId=397&macId=29858,MKE ANKARAGÜCÜ                                    ,1,VANSPOR A.Ş.                                      ,0,ANKARA 19 MAYIS,MUSA ERYILMAZ,12.12.1999 - 13:30
1100,https://www.tff.org/Default.aspx?pageId=397&macId=29855,BURSASPOR                                         ,4,ERZURUMSPOR                                       ,2,BURSA ATATÜRK,METİN SEVAL,12.12.1999 - 14:00
1107,https://www.tff.org/Default.aspx?pageId=397&macId=29860,ANTALYASPOR A.Ş.                                  ,2,GENÇLERBİRLİĞİ                                    ,1,ANTALYA ATATÜRK,BÜLENT UZUN,12.12.1999 - 14:00
1101,https://www.tff.org/Default.aspx?pageId=397&macId=29856,GALATASARAY                                       ,1,BEŞİKTAŞ                                          ,0,ALİ SAMİ YEN,ORHAN ERDEMİR,12.12.1999 - 19:00
1104,https://www.tff.org/Default.aspx?pageId=397&macId=29859,GAZİANTEPSPOR                                     ,1,ALTAY                                             ,0,KAMİL OCAK,YILNUR ÖNEN,12.12.1999 - 19:00
1117,https://www.tff.org/Default.aspx?pageId=397&macId=29983,SAMSUNSPOR                                        ,1,FENERBAHÇE                                        ,1,SAMSUN 19 MAYIS,EROL ERSOY,17.12.1999 - 20:08
1115,https://www.tff.org/Default.aspx?pageId=397&macId=29985,MKE ANKARAGÜCÜ                                    ,3,KOCAELİSPOR                                       ,2,ANKARA 19 MAYIS,SABİT HACIÖMEROĞLU,18.12.1999 - 13:30
1111,https://www.tff.org/Default.aspx?pageId=397&macId=29984,DENİZLİSPOR                                       ,2,GALATASARAY                                       ,4,DENİZLİ ATATÜRK,İBRAHİM AKSOY,18.12.1999 - 19:05
1110,https://www.tff.org/Default.aspx?pageId=397&macId=29987,VANSPOR A.Ş.                                      ,0,ADANASPOR A.Ş.                                    ,2,VALİ MAHMUT YILBAŞ,MURAT ILGAZ,19.12.1999 - 12:00
1112,https://www.tff.org/Default.aspx?pageId=397&macId=29988,ERZURUMSPOR                                       ,0,GÖZTEPE A.Ş.                                      ,0,CEMAL GÜRSEL,ALİ AYDIN,19.12.1999 - 12:35
1113,https://www.tff.org/Default.aspx?pageId=397&macId=29989,İSTANBULSPOR A.Ş.                                 ,1,GAZİANTEPSPOR                                     ,1,BAYRAMPAŞA ÇETİN EMEÇ,SEBAHATTİN BİTİRİM,19.12.1999 - 13:05
1109,https://www.tff.org/Default.aspx?pageId=397&macId=29986,GENÇLERBİRLİĞİ                                    ,1,BURSASPOR                                         ,0,ANKARA 19 MAYIS,ŞAHİN TAŞKINSOY,19.12.1999 - 13:30
1114,https://www.tff.org/Default.aspx?pageId=397&macId=29990,ALTAY                                             ,3,TRABZONSPOR                                       ,1,İZMİR ALSANCAK,METİN TOKAT,19.12.1999 - 14:04
1116,https://www.tff.org/Default.aspx?pageId=397&macId=29991,BEŞİKTAŞ                                          ,4,ANTALYASPOR A.Ş.                                  ,0,BEŞİKTAŞ İNÖNÜ,SADIK İLHAN,19.12.1999 - 19:05
1123,https://www.tff.org/Default.aspx?pageId=397&macId=30100,BURSASPOR                                         ,0,BEŞİKTAŞ                                          ,1,BURSA ATATÜRK,ALİ AYDIN,24.12.1999 - 20:00
1121,https://www.tff.org/Default.aspx?pageId=397&macId=30102,MKE ANKARAGÜCÜ                                    ,3,ALTAY                                             ,0,ANKARA 19 MAYIS,MUSTAFA ÇULCU,25.12.1999 - 13:30
1126,https://www.tff.org/Default.aspx?pageId=397&macId=30104,ADANASPOR A.Ş.                                    ,3,KOCAELİSPOR                                       ,0,5 OCAK,SERDAR TATLI,25.12.1999 - 13:30
1118,https://www.tff.org/Default.aspx?pageId=397&macId=30101,FENERBAHÇE                                        ,2,ERZURUMSPOR                                       ,0,FB ŞÜKRÜ SARACOĞLU,ZAFER ÖNDER İPEK,25.12.1999 - 19:00
1124,https://www.tff.org/Default.aspx?pageId=397&macId=30103,ANTALYASPOR A.Ş.                                  ,2,DENİZLİSPOR                                       ,2,ANTALYA ATATÜRK,ORHAN ERDEMİR,25.12.1999 - 19:00
1120,https://www.tff.org/Default.aspx?pageId=397&macId=30106,TRABZONSPOR                                       ,1,İSTANBULSPOR A.Ş.                                 ,1,HÜSEYİN AVNİ AKER,SEBAHATTİN ŞAHİN,26.12.1999 - 13:00
1122,https://www.tff.org/Default.aspx?pageId=397&macId=30107,GAZİANTEPSPOR                                     ,5,SAMSUNSPOR                                        ,2,KAMİL OCAK,OĞUZ SARVAN,26.12.1999 - 13:30
1119,https://www.tff.org/Default.aspx?pageId=397&macId=30105,GÖZTEPE A.Ş.                                      ,3,GENÇLERBİRLİĞİ                                    ,2,İZMİR ATATÜRK,SELÇUK DERELİ,26.12.1999 - 14:00
1125,https://www.tff.org/Default.aspx?pageId=397&macId=30108,GALATASARAY                                       ,2,VANSPOR A.Ş.                                      ,1,ALİ SAMİ YEN,CEM TOSYALI,26.12.1999 - 19:00
1134,https://www.tff.org/Default.aspx?pageId=397&macId=30241,BEŞİKTAŞ                                          ,2,GÖZTEPE A.Ş.                                      ,1,BEŞİKTAŞ İNÖNÜ,KADİR TOZLU,7.01.2000 - 20:00
1130,https://www.tff.org/Default.aspx?pageId=397&macId=30245,ERZURUMSPOR                                       ,1,SAMSUNSPOR                                        ,0,CEMAL GÜRSEL,ALİ ULUYOL,8.01.2000 - 12:00
