Mac_kodu,TFF_mac_linki,Ev_sahibi,Ev_sahibi_gol,Misafir_takim,Misafir_takim_gol,Stat,Ana_hakem,Tarih_saat
1002,https://www.tff.org/Default.aspx?pageId=397&macId=13948,TRABZONSPOR                                       ,0,FENERBAHÇE                                        ,0,HÜSEYİN AVNİ AKER,KUDDUSİ MÜFTÜOĞLU,9.08.2002 - 20:00
1006,https://www.tff.org/Default.aspx?pageId=397&macId=13951,İSTANBULSPOR A.Ş.                                 ,2,ADANASPOR A.Ş.                                    ,2,GÜNGÖREN BELEDİYE,CEM PAPİLA,10.08.2002 - 17:00
1004,https://www.tff.org/Default.aspx?pageId=397&macId=13949,MKE ANKARAGÜCÜ                                    ,1,MALATYASPOR                                       ,1,ANKARA 19 MAYIS,BÜLENT UZUN,10.08.2002 - 19:00
1005,https://www.tff.org/Default.aspx?pageId=397&macId=13950,DİYARBAKIRSPOR                                    ,1,ALTAY                                             ,1,DİYARBAKIR ATATÜRK,SELÇUK DERELİ,10.08.2002 - 19:00
1008,https://www.tff.org/Default.aspx?pageId=397&macId=13952,BURSASPOR                                         ,2,BEŞİKTAŞ A.Ş.                                     ,2,BURSA ATATÜRK,METİN TOKAT,10.08.2002 - 19:00
1003,https://www.tff.org/Default.aspx?pageId=397&macId=13954,GÖZTEPE A.Ş.                                      ,2,ELAZIĞSPOR                                        ,1,İZMİR ALSANCAK,METİN AYDOĞAN,11.08.2002 - 17:00
1001,https://www.tff.org/Default.aspx?pageId=397&macId=13953,GAZİANTEPSPOR                                     ,1,DENİZLİSPOR                                       ,1,KAMİL OCAK,BÜLENT DEMİRLEK,11.08.2002 - 19:00
1007,https://www.tff.org/Default.aspx?pageId=397&macId=13955,KOCAELİSPOR                                       ,1,GENÇLERBİRLİĞİ                                    ,3, İSMETPAŞA,İSMET ARZUMAN,11.08.2002 - 19:00
1009,https://www.tff.org/Default.aspx?pageId=397&macId=13956,GALATASARAY                                       ,4,SAMSUNSPOR                                        ,1,ALİ SAMİ YEN,EROL ERSOY,11.08.2002 - 19:00
1016,https://www.tff.org/Default.aspx?pageId=397&macId=13966,DENİZLİSPOR                                       ,1,GALATASARAY                                       ,3,DENİZLİ ATATÜRK,MUSTAFA ÇULCU,16.08.2002 - 20:00
1014,https://www.tff.org/Default.aspx?pageId=397&macId=13969,ELAZIĞSPOR                                        ,2,TRABZONSPOR                                       ,0,ELAZIĞ ATATÜRK,ALİ ULUYOL,17.08.2002 - 17:00
1011,https://www.tff.org/Default.aspx?pageId=397&macId=13967,BEŞİKTAŞ A.Ş.                                     ,2,KOCAELİSPOR                                       ,1,BEŞİKTAŞ İNÖNÜ,ÜNSAL ÇİMEN,17.08.2002 - 19:00
1012,https://www.tff.org/Default.aspx?pageId=397&macId=13968,GENÇLERBİRLİĞİ                                    ,4,İSTANBULSPOR A.Ş.                                 ,1,ANKARA 19 MAYIS,OKTAY DEMİRAY,17.08.2002 - 19:00
1015,https://www.tff.org/Default.aspx?pageId=397&macId=13970,MALATYASPOR                                       ,1,GAZİANTEPSPOR                                     ,1,5 OCAK,ZAFER ÖNDER İPEK,17.08.2002 - 19:00
1018,https://www.tff.org/Default.aspx?pageId=397&macId=13971,SAMSUNSPOR                                        ,1,BURSASPOR                                         ,0,SAMSUN 19 MAYIS,MUHİTTİN BOŞAT,17.08.2002 - 19:00
1010,https://www.tff.org/Default.aspx?pageId=397&macId=13972,FENERBAHÇE                                        ,1,MKE ANKARAGÜCÜ                                    ,0,FB ŞÜKRÜ SARACOĞLU,ALİ AYDIN,18.08.2002 - 19:00
1013,https://www.tff.org/Default.aspx?pageId=397&macId=13973,ADANASPOR A.Ş.                                    ,2,DİYARBAKIRSPOR                                    ,1,5 OCAK,İSMET CENGİZ,18.08.2002 - 19:00
1017,https://www.tff.org/Default.aspx?pageId=397&macId=13974,ALTAY                                             ,4,GÖZTEPE A.Ş.                                      ,2,İZMİR ATATÜRK,ORHAN ERDEMİR,18.08.2002 - 19:00
1024,https://www.tff.org/Default.aspx?pageId=397&macId=14021,GÖZTEPE A.Ş.                                      ,1,ADANASPOR A.Ş.                                    ,4,İZMİR ALSANCAK,YILNUR ÖNEN,24.08.2002 - 17:00
1027,https://www.tff.org/Default.aspx?pageId=397&macId=14023,İSTANBULSPOR A.Ş.                                 ,1,BEŞİKTAŞ A.Ş.                                     ,2,GÜNGÖREN BELEDİYE,ALİ AYDIN,24.08.2002 - 17:00
1023,https://www.tff.org/Default.aspx?pageId=397&macId=14020,TRABZONSPOR                                       ,0,ALTAY                                             ,0,HÜSEYİN AVNİ AKER,MUSA ERYILMAZ,24.08.2002 - 19:00
1025,https://www.tff.org/Default.aspx?pageId=397&macId=14022,KOCAELİSPOR                                       ,1,SAMSUNSPOR                                        ,2, İSMETPAŞA,ORHAN ERDEMİR,24.08.2002 - 19:00
1019,https://www.tff.org/Default.aspx?pageId=397&macId=14024,GALATASARAY                                       ,2,BURSASPOR                                         ,0,ALİ SAMİ YEN,KUDDUSİ MÜFTÜOĞLU,25.08.2002 - 19:00
1020,https://www.tff.org/Default.aspx?pageId=397&macId=14025,MKE ANKARAGÜCÜ                                    ,3,ELAZIĞSPOR                                        ,1,ANKARA 19 MAYIS,CEM TOSYALI,25.08.2002 - 19:00
1021,https://www.tff.org/Default.aspx?pageId=397&macId=14026,DİYARBAKIRSPOR                                    ,1,GENÇLERBİRLİĞİ                                    ,4,DİYARBAKIR ATATÜRK,KAZIM ERÇAKIR,25.08.2002 - 19:00
1026,https://www.tff.org/Default.aspx?pageId=397&macId=14027,DENİZLİSPOR                                       ,1,MALATYASPOR                                       ,0,DENİZLİ ATATÜRK,HAMZA MISIR,25.08.2002 - 19:00
1022,https://www.tff.org/Default.aspx?pageId=397&macId=14165,GAZİANTEPSPOR                                     ,3,FENERBAHÇE                                        ,3,KAMİL OCAK,METİN TOKAT,11.09.2002 - 20:00
1035,https://www.tff.org/Default.aspx?pageId=397&macId=14036,BEŞİKTAŞ A.Ş.                                     ,2,DİYARBAKIRSPOR                                    ,0,BEŞİKTAŞ İNÖNÜ,KUDDUSİ MÜFTÜOĞLU,30.08.2002 - 20:00
1032,https://www.tff.org/Default.aspx?pageId=397&macId=14039,ALTAY                                             ,2,MKE ANKARAGÜCÜ                                    ,3,İZMİR ALSANCAK,İSMET CENGİZ,31.08.2002 - 17:00
1034,https://www.tff.org/Default.aspx?pageId=397&macId=14040,MALATYASPOR                                       ,2,GALATASARAY                                       ,2,MALATYA İNÖNÜ,METİN TOKAT,31.08.2002 - 17:00
1028,https://www.tff.org/Default.aspx?pageId=397&macId=14037,ADANASPOR A.Ş.                                    ,0,TRABZONSPOR                                       ,1,5 OCAK,MUHİTTİN BOŞAT,31.08.2002 - 19:00
1030,https://www.tff.org/Default.aspx?pageId=397&macId=14038,BURSASPOR                                         ,4,KOCAELİSPOR                                       ,2,BURSA ATATÜRK,SEBAHATTİN ŞAHİN,31.08.2002 - 19:00
1029,https://www.tff.org/Default.aspx?pageId=397&macId=14041,ELAZIĞSPOR                                        ,1,GAZİANTEPSPOR                                     ,3,ELAZIĞ ATATÜRK,BÜLENT UZUN,1.09.2002 - 17:00
1031,https://www.tff.org/Default.aspx?pageId=397&macId=14042,GENÇLERBİRLİĞİ                                    ,3,GÖZTEPE A.Ş.                                      ,1,ANKARA 19 MAYIS,TANER BALBAY,1.09.2002 - 19:00
1033,https://www.tff.org/Default.aspx?pageId=397&macId=14043,FENERBAHÇE                                        ,3,DENİZLİSPOR                                       ,2,FB ŞÜKRÜ SARACOĞLU,SELÇUK DERELİ,1.09.2002 - 19:00
1036,https://www.tff.org/Default.aspx?pageId=397&macId=14044,SAMSUNSPOR                                        ,1,İSTANBULSPOR A.Ş.                                 ,2,SAMSUN 19 MAYIS,MUTLU ÇELİK,1.09.2002 - 19:00
1040,https://www.tff.org/Default.aspx?pageId=397&macId=14166,GALATASARAY                                       ,2,KOCAELİSPOR                                       ,0,ALİ SAMİ YEN,ALİ AYDIN,13.09.2002 - 20:00
1038,https://www.tff.org/Default.aspx?pageId=397&macId=14167,MALATYASPOR                                       ,2,FENERBAHÇE                                        ,0,MALATYA İNÖNÜ,MUSTAFA ÇULCU,14.09.2002 - 15:30
