Mac_kodu,TFF_mac_linki,Ev_sahibi,Ev_sahibi_gol,Misafir_takim,Misafir_takim_gol,Stat,Ana_hakem,Tarih_saat
1019,https://www.tff.org/Default.aspx?pageId=397&macId=50782,TRABZONSPOR                   ,4,SAMSUNSPOR                    ,0,HÜSEYİN AVNİ AKER,SADIK CEYHAN DEDA,12.09.1993 - 15:30
1023,https://www.tff.org/Default.aspx?pageId=397&macId=50785,ALTAY                         ,3,KAYSERİSPOR                   ,1,İZMİR ALSANCAK,ABDURRAHMAN ARICI,12.09.1993 - 15:30
1024,https://www.tff.org/Default.aspx?pageId=397&macId=50786,GENÇLERBİRLİĞİ                ,1,FENERBAHÇE                    ,1,ANKARA 19 MAYIS,OĞUZ SARVAN,12.09.1993 - 15:32
1020,https://www.tff.org/Default.aspx?pageId=397&macId=50783,KOCAELİSPOR                   ,1,ZEYTİNBURNUSPOR               ,0, İSMETPAŞA,NECDET ERDİLEK,12.09.1993 - 15:33
1017,https://www.tff.org/Default.aspx?pageId=397&macId=50780,D.Ç. KARABÜKSPOR              ,2,MKE ANKARAGÜCÜ                ,2,KARABÜK YENİŞEHİR,SABRİ ÇELİK,12.09.1993 - 15:37
1018,https://www.tff.org/Default.aspx?pageId=397&macId=50781,GALATASARAY                   ,2,KARŞIYAKA                     ,0,ALİ SAMİ YEN,BÜLENT YAVUZ,12.09.1993 - 18:00
1025,https://www.tff.org/Default.aspx?pageId=397&macId=50817,KARŞIYAKA                     ,1,TRABZONSPOR                   ,0,İZMİR ATATÜRK,TURGUT SIĞIÇ,19.09.1993 - 15:30
1026,https://www.tff.org/Default.aspx?pageId=397&macId=50818,MKE ANKARAGÜCÜ                ,2,GALATASARAY                   ,4,ANKARA 19 MAYIS,ÜNSAL ÇİMEN,19.09.1993 - 15:30
1027,https://www.tff.org/Default.aspx?pageId=397&macId=50819,KAYSERİSPOR                   ,1,GENÇLERBİRLİĞİ                ,3,KAYSERİ ATATÜRK,ADNAN TÜRKKAN,19.09.1993 - 15:30
1028,https://www.tff.org/Default.aspx?pageId=397&macId=50820,SARIYER                       ,1,ALTAY                         ,0,YUSUF ZİYA ÖNİŞ,HAMZA IŞIN,19.09.1993 - 15:30
1029,https://www.tff.org/Default.aspx?pageId=397&macId=50821,BURSASPOR                     ,0,BEŞİKTAŞ                      ,0,BURSA ATATÜRK,BÜLENT YAVUZ,19.09.1993 - 15:30
1030,https://www.tff.org/Default.aspx?pageId=397&macId=50822,ZEYTİNBURNUSPOR               ,3,GAZIANTEPSPOR                 ,1,ZEYTİNBURNU,ERDOĞAN KIRICI,19.09.1993 - 15:30
1031,https://www.tff.org/Default.aspx?pageId=397&macId=50823,SAMSUNSPOR                    ,3,KOCAELİSPOR                   ,2,SAMSUN 19 MAYIS,AHMET ÇAKAR,19.09.1993 - 15:30
1032,https://www.tff.org/Default.aspx?pageId=397&macId=50824,FENERBAHÇE                    ,4,D.Ç. KARABÜKSPOR              ,1,FB ŞÜKRÜ SARACOĞLU,HASAN CEYLAN,19.09.1993 - 15:30
1034,https://www.tff.org/Default.aspx?pageId=397&macId=50875,TRABZONSPOR                   ,1,MKE ANKARAGÜCÜ                ,1,HÜSEYİN AVNİ AKER,ENGİN KURT,25.09.1993 - 15:00
1035,https://www.tff.org/Default.aspx?pageId=397&macId=50876,KOCAELİSPOR                   ,1,KARŞIYAKA                     ,0, İSMETPAŞA,MEKKİ KESKİN,25.09.1993 - 15:30
1033,https://www.tff.org/Default.aspx?pageId=397&macId=50874,GALATASARAY                   ,0,D.Ç. KARABÜKSPOR              ,0,ALİ SAMİ YEN,YUSUF YAYLI,25.09.1993 - 19:05
1036,https://www.tff.org/Default.aspx?pageId=397&macId=50877,GAZIANTEPSPOR                 ,1,SAMSUNSPOR                    ,1,KAMİL OCAK,GALİP BİTİGEN,26.09.1993 - 13:30
1039,https://www.tff.org/Default.aspx?pageId=397&macId=50880,GENÇLERBİRLİĞİ                ,3,SARIYER                       ,1,ANKARA 19 MAYIS,AHMET İBANOĞLU,26.09.1993 - 13:30
1040,https://www.tff.org/Default.aspx?pageId=397&macId=50881,KAYSERİSPOR                   ,1,FENERBAHÇE                    ,1,KAYSERİ ATATÜRK,ERMAN TOROĞLU,26.09.1993 - 13:30
1038,https://www.tff.org/Default.aspx?pageId=397&macId=50879,ALTAY                         ,0,BURSASPOR                     ,0,İZMİR ALSANCAK,MUSTAFA ÇULCU,26.09.1993 - 14:00
1037,https://www.tff.org/Default.aspx?pageId=397&macId=50878,BEŞİKTAŞ                      ,2,ZEYTİNBURNUSPOR               ,2,BEŞİKTAŞ İNÖNÜ,OSMAN AVCI,26.09.1993 - 18:00
1048,https://www.tff.org/Default.aspx?pageId=397&macId=50993,FENERBAHÇE                    ,2,GALATASARAY                   ,0,FB ŞÜKRÜ SARACOĞLU,OĞUZ SARVAN,2.10.1993 - 19:00
1047,https://www.tff.org/Default.aspx?pageId=397&macId=51011,SAMSUNSPOR                    ,0,BEŞİKTAŞ                      ,0,SAMSUN 19 MAYIS,SERDAR ÇAKMAN,3.10.1993 - 12:03
1042,https://www.tff.org/Default.aspx?pageId=397&macId=51006,MKE ANKARAGÜCÜ                ,1,KOCAELİSPOR                   ,2,ANKARA 19 MAYIS,SERDAR ÇAKIR,3.10.1993 - 13:30
1043,https://www.tff.org/Default.aspx?pageId=397&macId=51007,D.Ç. KARABÜKSPOR              ,0,TRABZONSPOR                   ,,KARABÜK YENİŞEHİR,METİN TOKAT,3.10.1993 - 13:30
1041,https://www.tff.org/Default.aspx?pageId=397&macId=51005,KARŞIYAKA                     ,4,GAZIANTEPSPOR                 ,1,İZMİR ALSANCAK,SABRİ ÇELİK,3.10.1993 - 14:00
1044,https://www.tff.org/Default.aspx?pageId=397&macId=51008,SARIYER                       ,0,KAYSERİSPOR                   ,0,YUSUF ZİYA ÖNİŞ,İBRAHİM AKSOY,3.10.1993 - 14:00
1045,https://www.tff.org/Default.aspx?pageId=397&macId=51009,BURSASPOR                     ,4,GENÇLERBİRLİĞİ                ,3,BURSA ATATÜRK,SADIK CEYHAN DEDA,3.10.1993 - 14:00
1046,https://www.tff.org/Default.aspx?pageId=397&macId=51010,ZEYTİNBURNUSPOR               ,1,ALTAY                         ,1,ZEYTİNBURNU,ALİCAN LAKOT,3.10.1993 - 14:00
1052,https://www.tff.org/Default.aspx?pageId=397&macId=51150,BEŞİKTAŞ                      ,2,KARŞIYAKA                     ,0,BEŞİKTAŞ İNÖNÜ,VAHAP BEYAZ,9.10.1993 - 19:00
1049,https://www.tff.org/Default.aspx?pageId=397&macId=51164,TRABZONSPOR                   ,1,GALATASARAY                   ,2,HÜSEYİN AVNİ AKER,BÜLENT YAVUZ,10.10.1993 - 12:00
1051,https://www.tff.org/Default.aspx?pageId=397&macId=51168,GAZIANTEPSPOR                 ,1,MKE ANKARAGÜCÜ                ,2,KAMİL OCAK,ERGÜL YÜCEDAĞ,10.10.1993 - 13:30
1054,https://www.tff.org/Default.aspx?pageId=397&macId=51170,GENÇLERBİRLİĞİ                ,3,ZEYTİNBURNUSPOR               ,0,ANKARA 19 MAYIS,HASAN CEYLAN,10.10.1993 - 13:30
1055,https://www.tff.org/Default.aspx?pageId=397&macId=51171,KAYSERİSPOR                   ,2,BURSASPOR                     ,1,KAYSERİ ATATÜRK,HALİL TANER YALÇINDAĞ,10.10.1993 - 13:30
1050,https://www.tff.org/Default.aspx?pageId=397&macId=51167,KOCAELİSPOR                   ,2,D.Ç. KARABÜKSPOR              ,1, İSMETPAŞA,HAMZA IŞIN,10.10.1993 - 14:00
1053,https://www.tff.org/Default.aspx?pageId=397&macId=51169,ALTAY                         ,2,SAMSUNSPOR                    ,3,İZMİR ALSANCAK,MUSTAFA ARSLAN,10.10.1993 - 14:00
1056,https://www.tff.org/Default.aspx?pageId=397&macId=51172,SARIYER                       ,2,FENERBAHÇE                    ,5,FB ŞÜKRÜ SARACOĞLU,AHMET ÇAKAR,10.10.1993 - 18:00
1060,https://www.tff.org/Default.aspx?pageId=397&macId=51283,GALATASARAY                   ,5,KOCAELİSPOR                   ,4,ALİ SAMİ YEN,SADIK CEYHAN DEDA,16.10.1993 - 19:00
1058,https://www.tff.org/Default.aspx?pageId=397&macId=51299,MKE ANKARAGÜCÜ                ,1,BEŞİKTAŞ                      ,3,ANKARA 19 MAYIS,OĞUZ SARVAN,17.10.1993 - 12:00
1059,https://www.tff.org/Default.aspx?pageId=397&macId=51300,D.Ç. KARABÜKSPOR              ,2,GAZIANTEPSPOR                 ,2,KARABÜK YENİŞEHİR,SEFER ALTUNTAŞ,17.10.1993 - 13:30
1063,https://www.tff.org/Default.aspx?pageId=397&macId=51303,SAMSUNSPOR                    ,2,GENÇLERBİRLİĞİ                ,2,SAMSUN 19 MAYIS,SABRİ ÇELİK,17.10.1993 - 13:30
1057,https://www.tff.org/Default.aspx?pageId=397&macId=51298,KARŞIYAKA                     ,1,ALTAY                         ,0,İZMİR ALSANCAK,ÜNSAL ÇİMEN,17.10.1993 - 14:00
1061,https://www.tff.org/Default.aspx?pageId=397&macId=51301,BURSASPOR                     ,2,SARIYER                       ,0,BURSA ATATÜRK,İBRAHİM AKSOY,17.10.1993 - 14:00
1062,https://www.tff.org/Default.aspx?pageId=397&macId=51302,ZEYTİNBURNUSPOR               ,0,KAYSERİSPOR                   ,0,ZEYTİNBURNU,NEDİM GÖKLÜ,17.10.1993 - 14:06
1064,https://www.tff.org/Default.aspx?pageId=397&macId=51304,FENERBAHÇE                    ,1,TRABZONSPOR                   ,1,FB ŞÜKRÜ SARACOĞLU,SERDAR ÇAKMAN,17.10.1993 - 18:00
1072,https://www.tff.org/Default.aspx?pageId=397&macId=51627,BURSASPOR                     ,0,FENERBAHÇE                    ,0,BURSA ATATÜRK,HASAN CEYLAN,31.10.1993 - 12:00
1069,https://www.tff.org/Default.aspx?pageId=397&macId=51622,GENÇLERBİRLİĞİ                ,0,KARŞIYAKA                     ,0,ANKARA 19 MAYIS,GALİP BİTİGEN,31.10.1993 - 13:30
1070,https://www.tff.org/Default.aspx?pageId=397&macId=51623,KAYSERİSPOR                   ,1,SAMSUNSPOR                    ,0,KAYSERİ ATATÜRK,ENGİN KURT,31.10.1993 - 13:30
1068,https://www.tff.org/Default.aspx?pageId=397&macId=51620,ALTAY                         ,0,MKE ANKARAGÜCÜ                ,0,İZMİR ALSANCAK,HALİL TANER YALÇINDAĞ,31.10.1993 - 14:00
1071,https://www.tff.org/Default.aspx?pageId=397&macId=51625,SARIYER                       ,1,ZEYTİNBURNUSPOR               ,0,YUSUF ZİYA ÖNİŞ,AHMET ÇAKAR,31.10.1993 - 14:00
1065,https://www.tff.org/Default.aspx?pageId=397&macId=52073,KOCAELİSPOR                   ,1,TRABZONSPOR                   ,2, İSMETPAŞA,BÜLENT YAVUZ,1.12.1993 - 12:00
1066,https://www.tff.org/Default.aspx?pageId=397&macId=52074,GAZIANTEPSPOR                 ,3,GALATASARAY                   ,4,KAMİL OCAK,METİN TOKAT,1.12.1993 - 12:00
1067,https://www.tff.org/Default.aspx?pageId=397&macId=52075,BEŞİKTAŞ                      ,4,D.Ç. KARABÜKSPOR   ,1,BEŞİKTAŞ İNÖNÜ,TURGUT SIĞIÇ,1.12.1993 - 18:00
1076,https://www.tff.org/Default.aspx?pageId=397&macId=51804,BEŞİKTAŞ                      ,0,GALATASARAY                   ,1,ALİ SAMİ YEN,BÜLENT YAVUZ,13.11.1993 - 19:00
1073,https://www.tff.org/Default.aspx?pageId=397&macId=51829,KARŞIYAKA                     ,1,KAYSERİSPOR                   ,0,İZMİR ALSANCAK,ALİCAN LAKOT,14.11.1993 - 13:00
1074,https://www.tff.org/Default.aspx?pageId=397&macId=51830,MKE ANKARAGÜCÜ                ,0,GENÇLERBİRLİĞİ                ,3,ANKARA 19 MAYIS,TURGUT SIĞIÇ,14.11.1993 - 13:00
1075,https://www.tff.org/Default.aspx?pageId=397&macId=51832,D.Ç. KARABÜKSPOR              ,2,ALTAY                         ,1,KARABÜK YENİŞEHİR,OSMAN AVCI,14.11.1993 - 13:00
1077,https://www.tff.org/Default.aspx?pageId=397&macId=51833,TRABZONSPOR                   ,3,GAZIANTEPSPOR                 ,1,BEŞİKTAŞ İNÖNÜ,SERDAR ÇAKIR,14.11.1993 - 13:00
1078,https://www.tff.org/Default.aspx?pageId=397&macId=51835,ZEYTİNBURNUSPOR               ,1,BURSASPOR                     ,0,ZEYTİNBURNU,ABDURRAHMAN ARICI,14.11.1993 - 13:00
1079,https://www.tff.org/Default.aspx?pageId=397&macId=51836,SAMSUNSPOR                    ,0,SARIYER                       ,0,SAMSUN 19 MAYIS,NECDET ERDİLEK,14.11.1993 - 13:00
1080,https://www.tff.org/Default.aspx?pageId=397&macId=51838,FENERBAHÇE                    ,0,KOCAELİSPOR                   ,0,FB ŞÜKRÜ SARACOĞLU,METİN TOKAT,14.11.1993 - 18:00
1082,https://www.tff.org/Default.aspx?pageId=397&macId=51853,BEŞİKTAŞ                      ,7,TRABZONSPOR                   ,1,BEŞİKTAŞ İNÖNÜ,ERMAN TOROĞLU,20.11.1993 - 19:00
1083,https://www.tff.org/Default.aspx?pageId=397&macId=51870,ALTAY                         ,0,GALATASARAY                   ,2,İZMİR ATATÜRK,HAMZA IŞIN,20.11.1993 - 19:00
1081,https://www.tff.org/Default.aspx?pageId=397&macId=51868,GAZIANTEPSPOR                 ,4,KOCAELİSPOR                   ,2,KAMİL OCAK,SABRİ ÇELİK,21.11.1993 - 13:00
1084,https://www.tff.org/Default.aspx?pageId=397&macId=51871,GENÇLERBİRLİĞİ                ,6,D.Ç. KARABÜKSPOR              ,1,ANKARA 19 MAYIS,MUSTAFA ÇULCU,21.11.1993 - 13:00
1085,https://www.tff.org/Default.aspx?pageId=397&macId=51872,KAYSERİSPOR                   ,2,MKE ANKARAGÜCÜ                ,1,KAYSERİ ATATÜRK,AHMET İBANOĞLU,21.11.1993 - 13:00
1086,https://www.tff.org/Default.aspx?pageId=397&macId=51873,SARIYER                       ,2,KARŞIYAKA                     ,0,YUSUF ZİYA ÖNİŞ,VAHAP BEYAZ,21.11.1993 - 13:00
1087,https://www.tff.org/Default.aspx?pageId=397&macId=51874,BURSASPOR                     ,0,SAMSUNSPOR                    ,1,BURSA ATATÜRK,MEKKİ KESKİN,21.11.1993 - 13:00
1088,https://www.tff.org/Default.aspx?pageId=397&macId=51875,ZEYTİNBURNUSPOR               ,0,FENERBAHÇE                    ,2,FB ŞÜKRÜ SARACOĞLU,ERGÜL YÜCEDAĞ,21.11.1993 - 18:00
1096,https://www.tff.org/Default.aspx?pageId=397&macId=51967,FENERBAHÇE                    ,4,GAZIANTEPSPOR                 ,2,FB ŞÜKRÜ SARACOĞLU,SADIK CEYHAN DEDA,27.11.1993 - 19:00
1094,https://www.tff.org/Default.aspx?pageId=397&macId=52027,KOCAELİSPOR                   ,1,BEŞİKTAŞ                      ,1, İSMETPAŞA,HASAN CEYLAN,28.11.1993 - 12:00
1089,https://www.tff.org/Default.aspx?pageId=397&macId=52019,KARŞIYAKA                     ,1,BURSASPOR                     ,2,İZMİR ALSANCAK,SERDAR ÇAKMAN,28.11.1993 - 13:00
1090,https://www.tff.org/Default.aspx?pageId=397&macId=52021,MKE ANKARAGÜCÜ                ,1,SARIYER                       ,0,ANKARA 19 MAYIS,ERDOĞAN KIRICI,28.11.1993 - 13:00
1091,https://www.tff.org/Default.aspx?pageId=397&macId=52024,D.Ç. KARABÜKSPOR              ,0,KAYSERİSPOR                   ,1,KARABÜK YENİŞEHİR,HALİL TANER YALÇINDAĞ,28.11.1993 - 13:00
1093,https://www.tff.org/Default.aspx?pageId=397&macId=52026,TRABZONSPOR                   ,4,ALTAY                         ,1,HÜSEYİN AVNİ AKER,AHMET ÇAKAR,28.11.1993 - 13:00
1095,https://www.tff.org/Default.aspx?pageId=397&macId=52028,SAMSUNSPOR                    ,2,ZEYTİNBURNUSPOR               ,0,SAMSUN 19 MAYIS,ÜNSAL ÇİMEN,28.11.1993 - 13:00
1092,https://www.tff.org/Default.aspx?pageId=397&macId=52025,GALATASARAY                   ,4,GENÇLERBİRLİĞİ                ,1,ALİ SAMİ YEN,İBRAHİM AKSOY,28.11.1993 - 18:00
1100,https://www.tff.org/Default.aspx?pageId=397&macId=52123,KAYSERİSPOR                   ,1,GALATASARAY                   ,2,KAYSERİ ATATÜRK,SERDAR ÇAKMAN,4.12.1993 - 12:04
1099,https://www.tff.org/Default.aspx?pageId=397&macId=52121,GENÇLERBİRLİĞİ                ,0,TRABZONSPOR                   ,2,ANKARA 19 MAYIS,NEDİM GÖKLÜ,5.12.1993 - 12:00
1104,https://www.tff.org/Default.aspx?pageId=397&macId=52128,SAMSUNSPOR                    ,2,FENERBAHÇE                    ,0,SAMSUN 19 MAYIS,ERMAN TOROĞLU,5.12.1993 - 12:00
1098,https://www.tff.org/Default.aspx?pageId=397&macId=52120,ALTAY                         ,2,KOCAELİSPOR                   ,2,İZMİR ALSANCAK,ADNAN TÜRKKAN,5.12.1993 - 13:00
1101,https://www.tff.org/Default.aspx?pageId=397&macId=52124,SARIYER                       ,3,D.Ç. KARABÜKSPOR              ,1,YUSUF ZİYA ÖNİŞ,SEFER ALTUNTAŞ,5.12.1993 - 13:00
1102,https://www.tff.org/Default.aspx?pageId=397&macId=52125,BURSASPOR                     ,3,MKE ANKARAGÜCÜ                ,2,BURSA ATATÜRK,OSMAN AVCI,5.12.1993 - 13:00
1103,https://www.tff.org/Default.aspx?pageId=397&macId=52127,ZEYTİNBURNUSPOR               ,2,KARŞIYAKA                     ,3,ZEYTİNBURNU,MUSTAFA ARSLAN,5.12.1993 - 13:00
1097,https://www.tff.org/Default.aspx?pageId=397&macId=52118,BEŞİKTAŞ                      ,1,GAZIANTEPSPOR                 ,0,BEŞİKTAŞ İNÖNÜ,ALİCAN LAKOT,5.12.1993 - 18:00
1112,https://www.tff.org/Default.aspx?pageId=397&macId=52248,BEŞİKTAŞ                      ,1,FENERBAHÇE                    ,2,BEŞİKTAŞ İNÖNÜ,BÜLENT YAVUZ,11.12.1993 - 19:00
1105,https://www.tff.org/Default.aspx?pageId=397&macId=52282,KARŞIYAKA                     ,0,SAMSUNSPOR                    ,2,İZMİR ALSANCAK,GALİP BİTİGEN,12.12.1993 - 13:00
1106,https://www.tff.org/Default.aspx?pageId=397&macId=52283,MKE ANKARAGÜCÜ                ,0,ZEYTİNBURNUSPOR               ,3,ANKARA 19 MAYIS,SADIK CEYHAN DEDA,12.12.1993 - 13:00
1107,https://www.tff.org/Default.aspx?pageId=397&macId=52284,D.Ç. KARABÜKSPOR              ,1,BURSASPOR                     ,2,KARABÜK YENİŞEHİR,ENGİN KURT,12.12.1993 - 13:00
1109,https://www.tff.org/Default.aspx?pageId=397&macId=52286,TRABZONSPOR                   ,3,KAYSERİSPOR                   ,1,HÜSEYİN AVNİ AKER,ERGÜL YÜCEDAĞ,12.12.1993 - 13:00
1110,https://www.tff.org/Default.aspx?pageId=397&macId=52287,KOCAELİSPOR                   ,3,GENÇLERBİRLİĞİ                ,0, İSMETPAŞA,OĞUZ SARVAN,12.12.1993 - 13:00
1111,https://www.tff.org/Default.aspx?pageId=397&macId=52288,GAZIANTEPSPOR                 ,1,ALTAY                         ,0,KAMİL OCAK,ABDURRAHMAN ARICI,12.12.1993 - 13:00
1108,https://www.tff.org/Default.aspx?pageId=397&macId=52285,GALATASARAY                   ,2,SARIYER                       ,0,ALİ SAMİ YEN,SERDAR ÇAKIR,12.12.1993 - 18:00
1117,https://www.tff.org/Default.aspx?pageId=397&macId=52383,BURSASPOR                     ,2,GALATASARAY                   ,1,BURSA ATATÜRK,ÜNSAL ÇİMEN,18.12.1993 - 19:00
1120,https://www.tff.org/Default.aspx?pageId=397&macId=52293,FENERBAHÇE                    ,1,KARŞIYAKA                     ,0,FB ŞÜKRÜ SARACOĞLU,NEDİM GÖKLÜ,18.12.1993 - 19:00
1114,https://www.tff.org/Default.aspx?pageId=397&macId=52377,GENÇLERBİRLİĞİ                ,3,GAZIANTEPSPOR                 ,1,ANKARA 19 MAYIS,HALİL TANER YALÇINDAĞ,19.12.1993 - 13:00
1115,https://www.tff.org/Default.aspx?pageId=397&macId=52379,KAYSERİSPOR                   ,4,KOCAELİSPOR                   ,0,KAYSERİ ATATÜRK,MEKKİ KESKİN,19.12.1993 - 13:00
1116,https://www.tff.org/Default.aspx?pageId=397&macId=52380,SARIYER                       ,0,TRABZONSPOR                   ,1,BEŞİKTAŞ İNÖNÜ,HASAN CEYLAN,19.12.1993 - 13:00
1118,https://www.tff.org/Default.aspx?pageId=397&macId=52326,ZEYTİNBURNUSPOR               ,3,D.Ç. KARABÜKSPOR              ,0,ZEYTİNBURNU,VAHAP BEYAZ,19.12.1993 - 13:00
1119,https://www.tff.org/Default.aspx?pageId=397&macId=52327,SAMSUNSPOR                    ,3,MKE ANKARAGÜCÜ                ,1,SAMSUN 19 MAYIS,MUSTAFA ÇULCU,19.12.1993 - 13:00
1113,https://www.tff.org/Default.aspx?pageId=397&macId=52375,ALTAY                         ,3,BEŞİKTAŞ                      ,2,İZMİR ATATÜRK,METİN TOKAT,19.12.1993 - 18:00
1128,https://www.tff.org/Default.aspx?pageId=397&macId=52465,FENERBAHÇE                    ,3,ALTAY                         ,2,FB ŞÜKRÜ SARACOĞLU,ALİCAN LAKOT,5.02.1994 - 19:00
1127,https://www.tff.org/Default.aspx?pageId=397&macId=52464,GENÇLERBİRLİĞİ                ,0,BEŞİKTAŞ                      ,1,ANKARA 19 MAYIS,HASAN CEYLAN,6.02.1994 - 12:00
1122,https://www.tff.org/Default.aspx?pageId=397&macId=52459,SAMSUNSPOR                    ,5,D.Ç. KARABÜKSPOR              ,1,SAMSUN 19 MAYIS,AHMET İBANOĞLU,6.02.1994 - 13:00
1126,https://www.tff.org/Default.aspx?pageId=397&macId=52463,KAYSERİSPOR                   ,1,GAZIANTEPSPOR                 ,4,KAYSERİ ATATÜRK,MUSTAFA ARSLAN,6.02.1994 - 13:00
1121,https://www.tff.org/Default.aspx?pageId=397&macId=52458,KARŞIYAKA                     ,1,MKE ANKARAGÜCÜ                ,2,İZMİR ALSANCAK,OSMAN AVCI,6.02.1994 - 13:30
1124,https://www.tff.org/Default.aspx?pageId=397&macId=52461,BURSASPOR                     ,0,TRABZONSPOR                   ,0,BURSA ATATÜRK,OĞUZ SARVAN,6.02.1994 - 13:30
1125,https://www.tff.org/Default.aspx?pageId=397&macId=52462,SARIYER                       ,0,KOCAELİSPOR                   ,0,YUSUF ZİYA ÖNİŞ,GALİP BİTİGEN,6.02.1994 - 13:30
1123,https://www.tff.org/Default.aspx?pageId=397&macId=52460,ZEYTİNBURNUSPOR               ,0,GALATASARAY           ,2,BEŞİKTAŞ İNÖNÜ,SABRİ ÇELİK,6.02.1994 - 18:00
1131,https://www.tff.org/Default.aspx?pageId=397&macId=52475,BEŞİKTAŞ                      ,1,KAYSERİSPOR                   ,0,BEŞİKTAŞ İNÖNÜ,TURGUT SIĞIÇ,12.02.1994 - 19:00
1136,https://www.tff.org/Default.aspx?pageId=397&macId=52480,MKE ANKARAGÜCÜ                ,1,FENERBAHÇE                    ,2,ANKARA 19 MAYIS,İBRAHİM AKSOY,13.02.1994 - 12:00
1129,https://www.tff.org/Default.aspx?pageId=397&macId=52473,D.Ç. KARABÜKSPOR              ,1,KARŞIYAKA                     ,0,KARABÜK YENİŞEHİR,MUSTAFA ÇULCU,13.02.1994 - 13:00
1132,https://www.tff.org/Default.aspx?pageId=397&macId=52476,GAZIANTEPSPOR                 ,3,SARIYER                       ,1,KAMİL OCAK,NECDET ERDİLEK,13.02.1994 - 13:00
1134,https://www.tff.org/Default.aspx?pageId=397&macId=52478,TRABZONSPOR                   ,5,ZEYTİNBURNUSPOR               ,0,HÜSEYİN AVNİ AKER,ENGİN KURT,13.02.1994 - 13:00
