Mac_kodu,TFF_mac_linki,Ev_sahibi,Ev_sahibi_gol,Misafir_takim,Misafir_takim_gol,Stat,Ana_hakem,Tarih_saat
1029,https://www.tff.org/Default.aspx?pageId=397&macId=32448,ALTAY                                             ,0,BEŞİKTAŞ                                          ,1,İZMİR ALSANCAK,MUSTAFA ÇULCU,28.08.1998 - 20:00
1036,https://www.tff.org/Default.aspx?pageId=397&macId=32449,FENERBAHÇE                                        ,6,SAMSUNSPOR                                        ,2,FB ŞÜKRÜ SARACOĞLU,METİN TOKAT,29.08.1998 - 20:00
1035,https://www.tff.org/Default.aspx?pageId=397&macId=32456,ERZURUMSPOR                                       ,2,KARDEMİR D.Ç. KARABÜKSPOR                         ,1,CEMAL GÜRSEL,ADNAN ŞEKER,30.08.1998 - 17:00
1028,https://www.tff.org/Default.aspx?pageId=397&macId=32450,KOCAELİSPOR                                       ,1,TRABZONSPOR                                       ,1, İSMETPAŞA,OĞUZ SARVAN,30.08.1998 - 20:00
1030,https://www.tff.org/Default.aspx?pageId=397&macId=32451,GENÇLERBİRLİĞİ                                    ,2,ADANASPOR A.Ş.                                    ,1,ANKARA 19 MAYIS,GALİP BİTİGEN,30.08.1998 - 20:00
1031,https://www.tff.org/Default.aspx?pageId=397&macId=32452,İSTANBULSPOR A.Ş.                                 ,1,GALATASARAY                                       ,4,BEŞİKTAŞ İNÖNÜ,ORHAN ERDEMİR,30.08.1998 - 20:00
1032,https://www.tff.org/Default.aspx?pageId=397&macId=32453,BURSASPOR                                         ,2,SAKARYASPOR A.Ş.                                  ,1,BURSA ATATÜRK,İBRAHİM AKSOY,30.08.1998 - 20:00
1033,https://www.tff.org/Default.aspx?pageId=397&macId=32454,GAZİANTEPSPOR                                     ,1,MKE ANKARAGÜCÜ                                    ,0,KAMİL OCAK,MEHMET ÇAYAN,30.08.1998 - 20:00
1034,https://www.tff.org/Default.aspx?pageId=397&macId=32455,ANTALYASPOR A.Ş.                                  ,2,DARDANELSPOR A.Ş.                                 ,0,ANTALYA ATATÜRK,ŞAHİN TAŞKINSOY,30.08.1998 - 20:00
1042,https://www.tff.org/Default.aspx?pageId=397&macId=32671,TRABZONSPOR                                       ,0,İSTANBULSPOR A.Ş.                                 ,0,HÜSEYİN AVNİ AKER,SERDAR TATLI,11.09.1998 - 20:00
1043,https://www.tff.org/Default.aspx?pageId=397&macId=32672,GALATASARAY                                       ,5,ERZURUMSPOR                                       ,0,ALİ SAMİ YEN,MURAT ILGAZ,12.09.1998 - 20:00
1044,https://www.tff.org/Default.aspx?pageId=397&macId=32673,FENERBAHÇE                                        ,4,KARDEMİR D.Ç. KARABÜKSPOR                         ,1,FB ŞÜKRÜ SARACOĞLU,İLHAMİ KAPLAN,12.09.1998 - 20:00
1045,https://www.tff.org/Default.aspx?pageId=397&macId=32674,SAMSUNSPOR                                        ,2,GENÇLERBİRLİĞİ                                    ,4,SAMSUN 19 MAYIS,MUHİTTİN BOŞAT,12.09.1998 - 20:00
1041,https://www.tff.org/Default.aspx?pageId=397&macId=32679,SAKARYASPOR A.Ş.                                  ,2,KOCAELİSPOR                                       ,2,SAKARYA ATATÜRK,ALİ ULUYOL,13.09.1998 - 16:30
1037,https://www.tff.org/Default.aspx?pageId=397&macId=32675,BEŞİKTAŞ                                          ,3,BURSASPOR                                         ,3,İZMİR ATATÜRK,BÜLENT UZUN,13.09.1998 - 20:00
1038,https://www.tff.org/Default.aspx?pageId=397&macId=32676,ANTALYASPOR A.Ş.                                  ,3,GAZİANTEPSPOR                                     ,1,ANTALYA ATATÜRK,ERDAL GÜLEÇ,13.09.1998 - 20:00
1039,https://www.tff.org/Default.aspx?pageId=397&macId=32677,MKE ANKARAGÜCÜ                                    ,2,ALTAY                                             ,1,ANKARA 19 MAYIS,SERDAR ÇAKIR,13.09.1998 - 20:00
1040,https://www.tff.org/Default.aspx?pageId=397&macId=32678,DARDANELSPOR A.Ş.                                 ,0,ADANASPOR A.Ş.                                    ,1,18 MART,KAZIM ERÇAKIR,13.09.1998 - 20:00
1051,https://www.tff.org/Default.aspx?pageId=397&macId=32817,BURSASPOR                                         ,4,MKE ANKARAGÜCÜ                                    ,0,BURSA ATATÜRK,ORHAN ERDEMİR,18.09.1998 - 20:00
1049,https://www.tff.org/Default.aspx?pageId=397&macId=32818,İSTANBULSPOR A.Ş.                                 ,4,SAKARYASPOR A.Ş.                                  ,0,BEŞİKTAŞ İNÖNÜ,MUSTAFA ARSLAN,19.09.1998 - 20:00
1053,https://www.tff.org/Default.aspx?pageId=397&macId=32819,GENÇLERBİRLİĞİ                                    ,2,KARDEMİR D.Ç. KARABÜKSPOR                         ,1,ANKARA 19 MAYIS,NECDET ERDİLEK,19.09.1998 - 20:00
1054,https://www.tff.org/Default.aspx?pageId=397&macId=32825,ERZURUMSPOR                                       ,2,TRABZONSPOR                                       ,2,CEMAL GÜRSEL,YILNUR ÖNEN,20.09.1998 - 15:30
1047,https://www.tff.org/Default.aspx?pageId=397&macId=32821,GAZİANTEPSPOR                                     ,1,DARDANELSPOR A.Ş.                                 ,0,TEVFİK SIRRI GÜR,SEBAHATTİN BİTİRİM,20.09.1998 - 16:00
1046,https://www.tff.org/Default.aspx?pageId=397&macId=32820,ALTAY                                             ,2,ANTALYASPOR A.Ş.                                  ,4,İZMİR ALSANCAK,NAMIK KEMAL DEMİROĞLU,20.09.1998 - 17:00
1048,https://www.tff.org/Default.aspx?pageId=397&macId=32822,FENERBAHÇE                                        ,2,GALATASARAY                                       ,2,FB ŞÜKRÜ SARACOĞLU,EROL ERSOY,20.09.1998 - 20:00
1050,https://www.tff.org/Default.aspx?pageId=397&macId=32823,KOCAELİSPOR                                       ,0,BEŞİKTAŞ                                          ,2, İSMETPAŞA,AYHAN YÜCEBİLGİÇ,20.09.1998 - 20:00
1052,https://www.tff.org/Default.aspx?pageId=397&macId=32824,ADANASPOR A.Ş.                                    ,0,SAMSUNSPOR                                        ,0,5 OCAK,OĞUZ SARVAN,20.09.1998 - 20:00
1059,https://www.tff.org/Default.aspx?pageId=397&macId=32932,TRABZONSPOR                                       ,1,FENERBAHÇE                                        ,0,HÜSEYİN AVNİ AKER,İBRAHİM AKSOY,25.09.1998 - 20:00
1063,https://www.tff.org/Default.aspx?pageId=397&macId=32934,DARDANELSPOR A.Ş.                                 ,0,SAMSUNSPOR                                        ,0,18 MART,KADİR TOZLU,26.09.1998 - 17:00
1055,https://www.tff.org/Default.aspx?pageId=397&macId=32933,BEŞİKTAŞ                                          ,2,İSTANBULSPOR A.Ş.                                 ,1,BURSA ATATÜRK,SADIK İLHAN,26.09.1998 - 20:00
1058,https://www.tff.org/Default.aspx?pageId=397&macId=32937,SAKARYASPOR A.Ş.                                  ,1,ERZURUMSPOR                                       ,1,SAKARYA ATATÜRK,METİN TOKAT,27.09.1998 - 16:00
1060,https://www.tff.org/Default.aspx?pageId=397&macId=32938,KARDEMİR D.Ç. KARABÜKSPOR                         ,2,ADANASPOR A.Ş.                                    ,0,KARABÜK YENİŞEHİR,MUSTAFA KALKANDELEN,27.09.1998 - 16:00
1057,https://www.tff.org/Default.aspx?pageId=397&macId=32936,GAZİANTEPSPOR                                     ,1,ALTAY                                             ,1,KAMİL OCAK,MURAT ILGAZ,27.09.1998 - 17:00
1062,https://www.tff.org/Default.aspx?pageId=397&macId=32940,MKE ANKARAGÜCÜ                                    ,0,KOCAELİSPOR                                       ,2,ANKARA 19 MAYIS,MUHİTTİN BOŞAT,27.09.1998 - 17:00
1061,https://www.tff.org/Default.aspx?pageId=397&macId=32939,ANTALYASPOR A.Ş.                                  ,0,BURSASPOR                                         ,0,ANTALYA ATATÜRK,MUSTAFA ÇULCU,27.09.1998 - 17:02
1056,https://www.tff.org/Default.aspx?pageId=397&macId=32935,GALATASARAY                                       ,0,GENÇLERBİRLİĞİ                                    ,2,ALİ SAMİ YEN,BÜLENT UZUN,27.09.1998 - 19:00
1065,https://www.tff.org/Default.aspx?pageId=397&macId=33265,KOCAELİSPOR                                       ,2,ANTALYASPOR A.Ş.                                  ,1, İSMETPAŞA,SEBAHATTİN ŞAHİN,16.10.1998 - 20:02
1067,https://www.tff.org/Default.aspx?pageId=397&macId=33269,İSTANBULSPOR A.Ş.                                 ,1,MKE ANKARAGÜCÜ                                    ,4,BEŞİKTAŞ İNÖNÜ,ÇETİN SARIGÜL,17.10.1998 - 15:30
1070,https://www.tff.org/Default.aspx?pageId=397&macId=33270,SAMSUNSPOR                                        ,2,KARDEMİR D.Ç. KARABÜKSPOR                         ,1,SAMSUN 19 MAYIS,ÜNSAL ÇİMEN,17.10.1998 - 15:37
1066,https://www.tff.org/Default.aspx?pageId=397&macId=33268,GENÇLERBİRLİĞİ                                    ,0,TRABZONSPOR                                       ,1,ANKARA 19 MAYIS,MUHİTTİN BOŞAT,17.10.1998 - 19:00
1071,https://www.tff.org/Default.aspx?pageId=397&macId=33271,ADANASPOR A.Ş.                                    ,2,GALATASARAY                                       ,2,5 OCAK,YILNUR ÖNEN,17.10.1998 - 20:00
1072,https://www.tff.org/Default.aspx?pageId=397&macId=33286,ERZURUMSPOR                                       ,2,BEŞİKTAŞ                                          ,2,CEMAL GÜRSEL,İLHAMİ KAPLAN,18.10.1998 - 14:00
1068,https://www.tff.org/Default.aspx?pageId=397&macId=33284,BURSASPOR                                         ,2,GAZİANTEPSPOR                                     ,1,BURSA ATATÜRK,ADNAN ŞEKER,18.10.1998 - 15:30
1069,https://www.tff.org/Default.aspx?pageId=397&macId=33285,ALTAY                                             ,1,DARDANELSPOR A.Ş.                                 ,1,İZMİR ALSANCAK,GALİP BİTİGEN,18.10.1998 - 15:30
1064,https://www.tff.org/Default.aspx?pageId=397&macId=33283,FENERBAHÇE                                        ,3,SAKARYASPOR A.Ş.                                  ,0,ANKARA 19 MAYIS,SERDAR TATLI,18.10.1998 - 19:00
1073,https://www.tff.org/Default.aspx?pageId=397&macId=33380,TRABZONSPOR                                       ,2,ADANASPOR A.Ş.                                    ,0,HÜSEYİN AVNİ AKER,SERDAR ÇAKIR,23.10.1998 - 20:00
1080,https://www.tff.org/Default.aspx?pageId=397&macId=33382,ANTALYASPOR A.Ş.                                  ,2,İSTANBULSPOR A.Ş.                                 ,3,ANTALYA ATATÜRK,CEM TOSYALI,24.10.1998 - 17:00
1078,https://www.tff.org/Default.aspx?pageId=397&macId=33381,GALATASARAY                                       ,3,SAMSUNSPOR                                        ,1,ALİ SAMİ YEN,MUSTAFA ÇULCU,24.10.1998 - 20:02
1074,https://www.tff.org/Default.aspx?pageId=397&macId=33383,ALTAY                                             ,4,BURSASPOR                                         ,1,İZMİR ALSANCAK,METİN TOKAT,25.10.1998 - 14:00
1075,https://www.tff.org/Default.aspx?pageId=397&macId=33384,MKE ANKARAGÜCÜ                                    ,3,ERZURUMSPOR                                       ,0,ANKARA 19 MAYIS,ERDAL GÜLEÇ,25.10.1998 - 14:00
1077,https://www.tff.org/Default.aspx?pageId=397&macId=33386,SAKARYASPOR A.Ş.                                  ,3,GENÇLERBİRLİĞİ                                    ,1,SAKARYA ATATÜRK,SADIK İLHAN,25.10.1998 - 14:00
1079,https://www.tff.org/Default.aspx?pageId=397&macId=33387,GAZİANTEPSPOR                                     ,1,KOCAELİSPOR                                       ,2,KAMİL OCAK,KAZIM ERÇAKIR,25.10.1998 - 14:00
1081,https://www.tff.org/Default.aspx?pageId=397&macId=33388,DARDANELSPOR A.Ş.                                 ,0,KARDEMİR D.Ç. KARABÜKSPOR                         ,0,18 MART,METİN KARAASLAN,25.10.1998 - 14:00
1076,https://www.tff.org/Default.aspx?pageId=397&macId=33385,BEŞİKTAŞ                                          ,3,FENERBAHÇE                                        ,2,BEŞİKTAŞ İNÖNÜ,ORHAN ERDEMİR,25.10.1998 - 19:00
1089,https://www.tff.org/Default.aspx?pageId=397&macId=33504,SAMSUNSPOR                                        ,2,TRABZONSPOR                                       ,1,SAMSUN 19 MAYIS,İLHAMİ KAPLAN,30.10.1998 - 20:00
1085,https://www.tff.org/Default.aspx?pageId=397&macId=33506,İSTANBULSPOR A.Ş.                                 ,0,GAZİANTEPSPOR                                     ,0,BAYRAMPAŞA ÇETİN EMEÇ,İBRAHİM AKSOY,31.10.1998 - 14:00
1088,https://www.tff.org/Default.aspx?pageId=397&macId=33507,KARDEMİR D.Ç. KARABÜKSPOR                         ,0,GALATASARAY                                       ,3,KARABÜK YENİŞEHİR,MURAT ILGAZ,31.10.1998 - 18:00
1084,https://www.tff.org/Default.aspx?pageId=397&macId=33505,FENERBAHÇE                                        ,2,MKE ANKARAGÜCÜ                                    ,1,FB ŞÜKRÜ SARACOĞLU,BÜLENT UZUN,31.10.1998 - 20:00
1083,https://www.tff.org/Default.aspx?pageId=397&macId=33509,ERZURUMSPOR                                       ,0,ANTALYASPOR A.Ş.                                  ,1,CEMAL GÜRSEL,OĞUZ SARVAN,1.11.1998 - 12:30
1082,https://www.tff.org/Default.aspx?pageId=397&macId=33508,ADANASPOR A.Ş.                                    ,2,SAKARYASPOR A.Ş.                                  ,1,5 OCAK,NAMIK KEMAL DEMİROĞLU,1.11.1998 - 14:00
1086,https://www.tff.org/Default.aspx?pageId=397&macId=33510,KOCAELİSPOR                                       ,2,ALTAY                                             ,1, İSMETPAŞA,KADİR TOZLU,1.11.1998 - 14:00
1087,https://www.tff.org/Default.aspx?pageId=397&macId=33511,BURSASPOR                                         ,2,DARDANELSPOR A.Ş.                                 ,0,BURSA ATATÜRK,ÜNSAL ÇİMEN,1.11.1998 - 14:00
1090,https://www.tff.org/Default.aspx?pageId=397&macId=33512,GENÇLERBİRLİĞİ                                    ,0,BEŞİKTAŞ                                          ,1,ANKARA 19 MAYIS,EROL ERSOY,1.11.1998 - 19:00
1098,https://www.tff.org/Default.aspx?pageId=397&macId=33619,ANTALYASPOR A.Ş.                                  ,1,FENERBAHÇE                                        ,0,ANTALYA ATATÜRK,ALİ ULUYOL,6.11.1998 - 20:00
1096,https://www.tff.org/Default.aspx?pageId=397&macId=33622,TRABZONSPOR                                       ,1,KARDEMİR D.Ç. KARABÜKSPOR                         ,0,HÜSEYİN AVNİ AKER,ORHAN ERDEMİR,7.11.1998 - 20:00
1091,https://www.tff.org/Default.aspx?pageId=397&macId=33639,ALTAY                                             ,2,İSTANBULSPOR A.Ş.                                 ,1,İZMİR ATATÜRK,ŞAHİN TAŞKINSOY,8.11.1998 - 14:00
1092,https://www.tff.org/Default.aspx?pageId=397&macId=33640,GAZİANTEPSPOR                                     ,3,ERZURUMSPOR                                       ,0,KAMİL OCAK,ALİ AYDIN,8.11.1998 - 14:00
1095,https://www.tff.org/Default.aspx?pageId=397&macId=33643,SAKARYASPOR A.Ş.                                  ,0,SAMSUNSPOR                                        ,1,SAKARYA ATATÜRK,KAZIM ERÇAKIR,8.11.1998 - 14:00
1099,https://www.tff.org/Default.aspx?pageId=397&macId=33645,MKE ANKARAGÜCÜ                                    ,0,GENÇLERBİRLİĞİ                                    ,1,ANKARA 19 MAYIS,SERDAR ÇAKIR,8.11.1998 - 14:00
1097,https://www.tff.org/Default.aspx?pageId=397&macId=33644,BURSASPOR                                         ,2,KOCAELİSPOR                                       ,1,BURSA ATATÜRK,MUHİTTİN BOŞAT,8.11.1998 - 17:00
1093,https://www.tff.org/Default.aspx?pageId=397&macId=33641,DARDANELSPOR A.Ş.                                 ,0,GALATASARAY                                       ,5,18 MART,SADIK İLHAN,8.11.1998 - 19:00
1094,https://www.tff.org/Default.aspx?pageId=397&macId=33642,BEŞİKTAŞ                                          ,2,ADANASPOR A.Ş.                                    ,0,BEŞİKTAŞ İNÖNÜ,ERDAL GÜLEÇ,8.11.1998 - 19:00
1105,https://www.tff.org/Default.aspx?pageId=397&macId=33735,KOCAELİSPOR                                       ,2,DARDANELSPOR A.Ş.                                 ,0, İSMETPAŞA,METİN TOKAT,13.11.1998 - 20:00
1102,https://www.tff.org/Default.aspx?pageId=397&macId=33739,ERZURUMSPOR                                       ,2,ALTAY                                             ,1,CEMAL GÜRSEL,SEBAHATTİN ŞAHİN,14.11.1998 - 12:30
1100,https://www.tff.org/Default.aspx?pageId=397&macId=33738,KARDEMİR D.Ç. KARABÜKSPOR                         ,1,SAKARYASPOR A.Ş.                                  ,2,KARABÜK YENİŞEHİR,GALİP BİTİGEN,14.11.1998 - 14:00
1103,https://www.tff.org/Default.aspx?pageId=397&macId=33740,FENERBAHÇE                                        ,4,GAZİANTEPSPOR                                     ,0,FB ŞÜKRÜ SARACOĞLU,EROL ERSOY,14.11.1998 - 19:00
1101,https://www.tff.org/Default.aspx?pageId=397&macId=33751,ADANASPOR A.Ş.                                    ,1,MKE ANKARAGÜCÜ                                    ,0,5 OCAK,İBRAHİM AKSOY,15.11.1998 - 14:00
1104,https://www.tff.org/Default.aspx?pageId=397&macId=33752,İSTANBULSPOR A.Ş.                                 ,2,BURSASPOR                                         ,3,BAYRAMPAŞA ÇETİN EMEÇ,İSMET ARZUMAN,15.11.1998 - 14:00
1108,https://www.tff.org/Default.aspx?pageId=397&macId=33755,GENÇLERBİRLİĞİ                                    ,1,ANTALYASPOR A.Ş.                                  ,2,ANKARA 19 MAYIS,SEBAHATTİN BİTİRİM,15.11.1998 - 14:00
1107,https://www.tff.org/Default.aspx?pageId=397&macId=33754,SAMSUNSPOR                                        ,0,BEŞİKTAŞ                                          ,3,SAMSUN 19 MAYIS,ÜNSAL ÇİMEN,15.11.1998 - 17:00
1106,https://www.tff.org/Default.aspx?pageId=397&macId=33753,GALATASARAY                                       ,3,TRABZONSPOR                                       ,5,ALİ SAMİ YEN,SERDAR TATLI,15.11.1998 - 19:00
1115,https://www.tff.org/Default.aspx?pageId=397&macId=33857,ALTAY                                             ,0,FENERBAHÇE                                        ,4,İZMİR ALSANCAK,SADIK İLHAN,20.11.1998 - 20:00
1112,https://www.tff.org/Default.aspx?pageId=397&macId=33858,SAKARYASPOR A.Ş.                                  ,0,GALATASARAY                                       ,0,SAKARYA ATATÜRK,ERDAL GÜLEÇ,21.11.1998 - 14:02
1113,https://www.tff.org/Default.aspx?pageId=397&macId=33859,KOCAELİSPOR                                       ,0,İSTANBULSPOR A.Ş.                                 ,1, İSMETPAŞA,MURAT ILGAZ,21.11.1998 - 17:00
1117,https://www.tff.org/Default.aspx?pageId=397&macId=33860,DARDANELSPOR A.Ş.                                 ,2,TRABZONSPOR                                       ,3,18 MART,OĞUZ SARVAN,21.11.1998 - 19:00
1110,https://www.tff.org/Default.aspx?pageId=397&macId=33862,GAZİANTEPSPOR                                     ,2,GENÇLERBİRLİĞİ                                    ,2,KAMİL OCAK,ÜNSAL ÇİMEN,22.11.1998 - 14:00
1111,https://www.tff.org/Default.aspx?pageId=397&macId=33863,ANTALYASPOR A.Ş.                                  ,2,ADANASPOR A.Ş.                                    ,0,ANTALYA ATATÜRK,MUHİTTİN BOŞAT,22.11.1998 - 14:00
1116,https://www.tff.org/Default.aspx?pageId=397&macId=33865,MKE ANKARAGÜCÜ                                    ,3,SAMSUNSPOR                                        ,4,ANKARA 19 MAYIS,EROL ERSOY,22.11.1998 - 14:00
1114,https://www.tff.org/Default.aspx?pageId=397&macId=33864,BURSASPOR                                         ,6,ERZURUMSPOR                                       ,1,BURSA ATATÜRK,METİN SEVAL,22.11.1998 - 17:00
1109,https://www.tff.org/Default.aspx?pageId=397&macId=33861,BEŞİKTAŞ                                          ,1,KARDEMİR D.Ç. KARABÜKSPOR                         ,1,BEŞİKTAŞ İNÖNÜ,BÜLENT UZUN,22.11.1998 - 19:00
1125,https://www.tff.org/Default.aspx?pageId=397&macId=33972,ADANASPOR A.Ş.                                    ,3,GAZİANTEPSPOR                                     ,1,5 OCAK,SERDAR ÇAKIR,27.11.1998 - 20:00
1120,https://www.tff.org/Default.aspx?pageId=397&macId=33974,ERZURUMSPOR                                       ,0,KOCAELİSPOR                                       ,0,CEMAL GÜRSEL,GALİP BİTİGEN,28.11.1998 - 12:30
1122,https://www.tff.org/Default.aspx?pageId=397&macId=33975,İSTANBULSPOR A.Ş.                                 ,1,DARDANELSPOR A.Ş.                                 ,1,BAYRAMPAŞA ÇETİN EMEÇ,KAZIM ERÇAKIR,28.11.1998 - 14:00
1123,https://www.tff.org/Default.aspx?pageId=397&macId=33976,KARDEMİR D.Ç. KARABÜKSPOR                         ,0,MKE ANKARAGÜCÜ                                    ,1,KARABÜK YENİŞEHİR,SEBAHATTİN BİTİRİM,28.11.1998 - 17:00
1118,https://www.tff.org/Default.aspx?pageId=397&macId=33973,TRABZONSPOR                                       ,2,SAKARYASPOR A.Ş.                                  ,1,HÜSEYİN AVNİ AKER,METİN TOKAT,28.11.1998 - 19:00
1124,https://www.tff.org/Default.aspx?pageId=397&macId=33978,SAMSUNSPOR                                        ,0,ANTALYASPOR A.Ş.                                  ,1,SAMSUN 19 MAYIS,ŞAHİN TAŞKINSOY,29.11.1998 - 14:00
1126,https://www.tff.org/Default.aspx?pageId=397&macId=33979,GENÇLERBİRLİĞİ                                    ,1,ALTAY                                             ,1,ANKARA 19 MAYIS,ORHAN ERDEMİR,29.11.1998 - 14:00
1121,https://www.tff.org/Default.aspx?pageId=397&macId=33977,FENERBAHÇE                                        ,4,BURSASPOR                                         ,1,FB ŞÜKRÜ SARACOĞLU,İBRAHİM AKSOY,29.11.1998 - 19:00
1119,https://www.tff.org/Default.aspx?pageId=397&macId=34323,GALATASARAY                                       ,2,BEŞİKTAŞ                                          ,0,ALİ SAMİ YEN,ORHAN ERDEMİR,16.12.1998 - 20:00
1131,https://www.tff.org/Default.aspx?pageId=397&macId=34094,KOCAELİSPOR                                       ,0,FENERBAHÇE                                        ,3, İSMETPAŞA,ÜNSAL ÇİMEN,4.12.1998 - 20:00
