Mac_kodu,TFF_mac_linki,Ev_sahibi,Ev_sahibi_gol,Misafir_takim,Misafir_takim_gol,Stat,Ana_hakem,Tarih_saat
1054,https://www.tff.org/Default.aspx?pageId=29&macId=194567,BURSASPOR,0,MEDİPOL BAŞAKŞEHİR FK,0,BURSA BÜYÜKŞEHİR BELEDİYE STADYUMU - BURSA,ÜMİT ÖZTÜRK,21.09.2018 - 20:00
1048,https://www.tff.org/Default.aspx?pageId=29&macId=194561,EVKUR YENİ MALATYASPOR,1,ÇAYKUR RİZESPOR A.Ş.,0,YENİ MALATYA STADYUMU - MALATYA - MALATYA MERKEZ,MUSTAFA ÖĞRETMENOĞLU,22.09.2018 - 13:30
1052,https://www.tff.org/Default.aspx?pageId=29&macId=194565,KAYSERİSPOR,0,ATİKER KONYASPOR,2,BÜYÜKŞEHİR BELEDİYESİ KADİR HAS - KAYSERİ,CÜNEYT ÇAKIR,22.09.2018 - 16:00
1047,https://www.tff.org/Default.aspx?pageId=29&macId=194560,TRABZONSPOR A.Ş.,1,GÖZTEPE A.Ş.,2,ŞENOL GÜNEŞ SPOR KOMPLEKSİ - TRABZON - TRABZON MER,HÜSEYİN GÖÇEK,22.09.2018 - 19:00
1046,https://www.tff.org/Default.aspx?pageId=29&macId=194559,KASIMPAŞA A.Ş.,1,AYTEMİZ ALANYASPOR,2,RECEP TAYYİP ERDOĞAN STADYUMU - İSTANBUL,ÖZGÜR YANKAYA,23.09.2018 - 16:00
1049,https://www.tff.org/Default.aspx?pageId=29&macId=194562,ANTALYASPOR A.Ş.,2,DEMİR GRUP SİVASSPOR,1,ANTALYA STADYUMU - ANTALYA,SERKAN TOKAT,23.09.2018 - 19:00
1051,https://www.tff.org/Default.aspx?pageId=29&macId=194564,AKHİSARSPOR,3,GALATASARAY A.Ş.,0,SPOR TOTO AKHİSAR STADYUMU - MANİSA - AKHİSAR,YAŞAR KEMAL UĞURLU,23.09.2018 - 19:00
1053,https://www.tff.org/Default.aspx?pageId=29&macId=194566,FENERBAHÇE A.Ş.,1,BEŞİKTAŞ A.Ş.,1,ÜLKER STADYUMU FB ŞÜKRÜ SARACOĞLU SPOR KOMPLEKSİ -,FIRAT AYDINUS,24.09.2018 - 21:00
1062,https://www.tff.org/Default.aspx?pageId=29&macId=194575,GALATASARAY A.Ş.,1,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,0,ALİ SAMİ YEN SPOR KOMPLEKSİ TÜRK TELEKOM STADYUMU ,ALPER ULUSOY,28.09.2018 - 20:00
1057,https://www.tff.org/Default.aspx?pageId=29&macId=194570,TRABZONSPOR A.Ş.,4,KASIMPAŞA A.Ş.,2,ŞENOL GÜNEŞ SPOR KOMPLEKSİ - TRABZON - TRABZON MER,ALİ PALABIYIK,29.09.2018 - 16:00
1061,https://www.tff.org/Default.aspx?pageId=29&macId=194574,AYTEMİZ ALANYASPOR,2,AKHİSARSPOR,1,BAHÇEŞEHİR OKULLARI STADYUMU - ANTALYA - ALANYA,ARDA KARDEŞLER,29.09.2018 - 16:00
1060,https://www.tff.org/Default.aspx?pageId=29&macId=194573,BEŞİKTAŞ A.Ş.,2,KAYSERİSPOR,0,VODAFONE PARK - İSTANBUL - BEŞİKTAŞ,YAŞAR KEMAL UĞURLU,29.09.2018 - 19:00
1058,https://www.tff.org/Default.aspx?pageId=29&macId=194571,DEMİR GRUP SİVASSPOR,2,BURSASPOR,0,YENİ 4 EYLÜL STADI - SİVAS,HALİS ÖZKAHYA,30.09.2018 - 13:30
1063,https://www.tff.org/Default.aspx?pageId=29&macId=194576,GÖZTEPE A.Ş.,3,ATİKER KONYASPOR,2,BORNOVA STADI - İZMİR - BORNOVA,METE KALKAVAN,30.09.2018 - 16:00
1056,https://www.tff.org/Default.aspx?pageId=29&macId=194569,ÇAYKUR RİZESPOR A.Ş.,3,FENERBAHÇE A.Ş.,0,ÇAYKUR DİDİ - RİZE,CÜNEYT ÇAKIR,30.09.2018 - 19:00
1055,https://www.tff.org/Default.aspx?pageId=29&macId=194568,MKE ANKARAGÜCÜ,0,ANTALYASPOR A.Ş.,1,OSMANLI STADI - ANKARA,TUGAY KAAN NUMANOĞLU,1.10.2018 - 20:00
1059,https://www.tff.org/Default.aspx?pageId=29&macId=194572,MEDİPOL BAŞAKŞEHİR FK,1,EVKUR YENİ MALATYASPOR,1,3.İSTANBUL BAŞAKŞEHİR FATİH TERİM - İSTANBUL - BAŞ,FIRAT AYDINUS,1.10.2018 - 20:00
1069,https://www.tff.org/Default.aspx?pageId=29&macId=194582,KASIMPAŞA A.Ş.,3,GÖZTEPE A.Ş.,1,RECEP TAYYİP ERDOĞAN STADYUMU - İSTANBUL,HALİS ÖZKAHYA,5.10.2018 - 20:00
1071,https://www.tff.org/Default.aspx?pageId=29&macId=194584,KAYSERİSPOR,2,ÇAYKUR RİZESPOR A.Ş.,2,BÜYÜKŞEHİR BELEDİYESİ KADİR HAS - KAYSERİ,FIRAT AYDINUS,6.10.2018 - 13:30
1065,https://www.tff.org/Default.aspx?pageId=29&macId=194578,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,1,AYTEMİZ ALANYASPOR,0,ERZURUM KAZIM KARABEKİR - ERZURUM,KORAY GENÇERLER,6.10.2018 - 16:00
1072,https://www.tff.org/Default.aspx?pageId=29&macId=194585,BURSASPOR,1,MKE ANKARAGÜCÜ,0,BURSA BÜYÜKŞEHİR BELEDİYE STADYUMU - BURSA,ÖZGÜR YANKAYA,6.10.2018 - 16:00
1067,https://www.tff.org/Default.aspx?pageId=29&macId=194580,ANTALYASPOR A.Ş.,0,GALATASARAY A.Ş.,1,ANTALYA STADYUMU - ANTALYA,CÜNEYT ÇAKIR,6.10.2018 - 19:00
1064,https://www.tff.org/Default.aspx?pageId=29&macId=194577,EVKUR YENİ MALATYASPOR,4,DEMİR GRUP SİVASSPOR,4,YENİ MALATYA STADYUMU - MALATYA - MALATYA MERKEZ,BÜLENT YILDIRIM,7.10.2018 - 13:30
1066,https://www.tff.org/Default.aspx?pageId=29&macId=194579,FENERBAHÇE A.Ş.,0,MEDİPOL BAŞAKŞEHİR FK,0,ÜLKER STADYUMU FB ŞÜKRÜ SARACOĞLU SPOR KOMPLEKSİ -,ALİ PALABIYIK,7.10.2018 - 18:00
1068,https://www.tff.org/Default.aspx?pageId=29&macId=194581,AKHİSARSPOR,1,TRABZONSPOR A.Ş.,3,SPOR TOTO AKHİSAR STADYUMU - MANİSA - AKHİSAR,HALİL UMUT MELER,7.10.2018 - 19:00
1070,https://www.tff.org/Default.aspx?pageId=29&macId=194583,ATİKER KONYASPOR,2,BEŞİKTAŞ A.Ş.,2,KONYA BÜYÜKŞEHİR BELEDİYE STADYUMU - KONYA,ÜMİT ÖZTÜRK,7.10.2018 - 20:30
1075,https://www.tff.org/Default.aspx?pageId=29&macId=194588,GALATASARAY A.Ş.,1,BURSASPOR,1,ALİ SAMİ YEN SPOR KOMPLEKSİ TÜRK TELEKOM STADYUMU ,ALİ PALABIYIK,19.10.2018 - 20:30
1074,https://www.tff.org/Default.aspx?pageId=29&macId=194587,KASIMPAŞA A.Ş.,5,AKHİSARSPOR,0,RECEP TAYYİP ERDOĞAN STADYUMU - İSTANBUL,SUAT ARSLANBOĞA,20.10.2018 - 13:30
1073,https://www.tff.org/Default.aspx?pageId=29&macId=194586,MEDİPOL BAŞAKŞEHİR FK,1,KAYSERİSPOR,0,3.İSTANBUL BAŞAKŞEHİR FATİH TERİM - İSTANBUL - BAŞ,HÜSEYİN GÖÇEK,20.10.2018 - 16:00
1077,https://www.tff.org/Default.aspx?pageId=29&macId=194590,DEMİR GRUP SİVASSPOR,0,FENERBAHÇE A.Ş.,0,YENİ 4 EYLÜL STADI - SİVAS,HALİS ÖZKAHYA,20.10.2018 - 19:00
1078,https://www.tff.org/Default.aspx?pageId=29&macId=194591,ÇAYKUR RİZESPOR A.Ş.,1,ATİKER KONYASPOR,1,ÇAYKUR DİDİ - RİZE,VOLKAN BAYARSLAN,21.10.2018 - 13:30
1076,https://www.tff.org/Default.aspx?pageId=29&macId=194589,MKE ANKARAGÜCÜ,1,EVKUR YENİ MALATYASPOR,0,OSMANLI STADI - ANKARA,ALPER ULUSOY,21.10.2018 - 16:00
1080,https://www.tff.org/Default.aspx?pageId=29&macId=194593,AYTEMİZ ALANYASPOR,0,ANTALYASPOR A.Ş.,1,BAHÇEŞEHİR OKULLARI STADYUMU - ANTALYA - ALANYA,METE KALKAVAN,21.10.2018 - 16:00
1081,https://www.tff.org/Default.aspx?pageId=29&macId=194594,GÖZTEPE A.Ş.,2,BEŞİKTAŞ A.Ş.,0,BORNOVA STADI - İZMİR - BORNOVA,FIRAT AYDINUS,21.10.2018 - 19:00
1079,https://www.tff.org/Default.aspx?pageId=29&macId=194592,TRABZONSPOR A.Ş.,0,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,0,ŞENOL GÜNEŞ SPOR KOMPLEKSİ - TRABZON - TRABZON MER,BÜLENT YILDIRIM,22.10.2018 - 20:00
1083,https://www.tff.org/Default.aspx?pageId=29&macId=194596,BURSASPOR,2,AYTEMİZ ALANYASPOR,0,BURSA BÜYÜKŞEHİR BELEDİYE STADYUMU - BURSA,HALİL UMUT MELER,26.10.2018 - 20:30
1086,https://www.tff.org/Default.aspx?pageId=29&macId=194599,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,1,KASIMPAŞA A.Ş.,1,ERZURUM KAZIM KARABEKİR - ERZURUM,ARDA KARDEŞLER,27.10.2018 - 13:30
1089,https://www.tff.org/Default.aspx?pageId=29&macId=194602,ATİKER KONYASPOR,0,MEDİPOL BAŞAKŞEHİR FK,1,KONYA BÜYÜKŞEHİR BELEDİYE STADYUMU - KONYA,CÜNEYT ÇAKIR,27.10.2018 - 16:00
1085,https://www.tff.org/Default.aspx?pageId=29&macId=194598,ANTALYASPOR A.Ş.,1,TRABZONSPOR A.Ş.,1,ANTALYA STADYUMU - ANTALYA,YAŞAR KEMAL UĞURLU,27.10.2018 - 19:00
1082,https://www.tff.org/Default.aspx?pageId=29&macId=194595,KAYSERİSPOR,2,DEMİR GRUP SİVASSPOR,0,BÜYÜKŞEHİR BELEDİYESİ KADİR HAS - KAYSERİ,ALPER ULUSOY,28.10.2018 - 13:30
1084,https://www.tff.org/Default.aspx?pageId=29&macId=194597,EVKUR YENİ MALATYASPOR,2,GALATASARAY A.Ş.,0,YENİ MALATYA STADYUMU - MALATYA - MALATYA MERKEZ,HALİS ÖZKAHYA,28.10.2018 - 18:00
1090,https://www.tff.org/Default.aspx?pageId=29&macId=194603,FENERBAHÇE A.Ş.,1,MKE ANKARAGÜCÜ,3,ÜLKER STADYUMU FB ŞÜKRÜ SARACOĞLU SPOR KOMPLEKSİ -,HÜSEYİN GÖÇEK,28.10.2018 - 20:30
1087,https://www.tff.org/Default.aspx?pageId=29&macId=194600,AKHİSARSPOR,1,GÖZTEPE A.Ş.,0,SPOR TOTO AKHİSAR STADYUMU - MANİSA - AKHİSAR,MUSTAFA ÖĞRETMENOĞLU,29.10.2018 - 20:00
1088,https://www.tff.org/Default.aspx?pageId=29&macId=194601,BEŞİKTAŞ A.Ş.,4,ÇAYKUR RİZESPOR A.Ş.,1,VODAFONE PARK - İSTANBUL - BEŞİKTAŞ,BÜLENT YILDIRIM,29.10.2018 - 20:00
1099,https://www.tff.org/Default.aspx?pageId=29&macId=194612,GALATASARAY A.Ş.,2,FENERBAHÇE A.Ş.,2,ALİ SAMİ YEN SPOR KOMPLEKSİ TÜRK TELEKOM STADYUMU ,FIRAT AYDINUS,2.11.2018 - 21:00
1091,https://www.tff.org/Default.aspx?pageId=29&macId=194604,KASIMPAŞA A.Ş.,1,ANTALYASPOR A.Ş.,2,RECEP TAYYİP ERDOĞAN STADYUMU - İSTANBUL,ÜMİT ÖZTÜRK,3.11.2018 - 13:30
1097,https://www.tff.org/Default.aspx?pageId=29&macId=194610,AKHİSARSPOR,1,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,1,SPOR TOTO AKHİSAR STADYUMU - MANİSA - AKHİSAR,METE KALKAVAN,3.11.2018 - 16:00
1096,https://www.tff.org/Default.aspx?pageId=29&macId=194609,MEDİPOL BAŞAKŞEHİR FK,1,BEŞİKTAŞ A.Ş.,0,3.İSTANBUL BAŞAKŞEHİR FATİH TERİM - İSTANBUL - BAŞ,HALİS ÖZKAHYA,3.11.2018 - 19:00
1094,https://www.tff.org/Default.aspx?pageId=29&macId=194607,MKE ANKARAGÜCÜ,3,KAYSERİSPOR,1,OSMANLI STADI - ANKARA,HALİL UMUT MELER,4.11.2018 - 13:30
1098,https://www.tff.org/Default.aspx?pageId=29&macId=194611,AYTEMİZ ALANYASPOR,0,EVKUR YENİ MALATYASPOR,1,BAHÇEŞEHİR OKULLARI STADYUMU - ANTALYA - ALANYA,CÜNEYT ÇAKIR,4.11.2018 - 16:00
1092,https://www.tff.org/Default.aspx?pageId=29&macId=194605,TRABZONSPOR A.Ş.,1,BURSASPOR,1,ŞENOL GÜNEŞ SPOR KOMPLEKSİ - TRABZON - TRABZON MER,ALPER ULUSOY,4.11.2018 - 19:00
1093,https://www.tff.org/Default.aspx?pageId=29&macId=194606,GÖZTEPE A.Ş.,2,ÇAYKUR RİZESPOR A.Ş.,0,BORNOVA STADI - İZMİR - BORNOVA,YAŞAR KEMAL UĞURLU,5.11.2018 - 20:00
1095,https://www.tff.org/Default.aspx?pageId=29&macId=194608,DEMİR GRUP SİVASSPOR,0,ATİKER KONYASPOR,0,YENİ 4 EYLÜL STADI - SİVAS,MUSTAFA ÖĞRETMENOĞLU,5.11.2018 - 20:00
1103,https://www.tff.org/Default.aspx?pageId=29&macId=194616,EVKUR YENİ MALATYASPOR,5,TRABZONSPOR A.Ş.,0,YENİ MALATYA STADYUMU - MALATYA - MALATYA MERKEZ,ARDA KARDEŞLER,9.11.2018 - 20:00
1105,https://www.tff.org/Default.aspx?pageId=29&macId=194618,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,2,GÖZTEPE A.Ş.,1,ERZURUM KAZIM KARABEKİR - ERZURUM,HÜSEYİN GÖÇEK,10.11.2018 - 13:30
1107,https://www.tff.org/Default.aspx?pageId=29&macId=194620,ATİKER KONYASPOR,2,MKE ANKARAGÜCÜ,0,KONYA BÜYÜKŞEHİR BELEDİYE STADYUMU - KONYA,SUAT ARSLANBOĞA,10.11.2018 - 13:30
1106,https://www.tff.org/Default.aspx?pageId=29&macId=194619,ÇAYKUR RİZESPOR A.Ş.,1,MEDİPOL BAŞAKŞEHİR FK,2,ÇAYKUR DİDİ - RİZE,HALİL UMUT MELER,10.11.2018 - 16:00
1101,https://www.tff.org/Default.aspx?pageId=29&macId=194614,KAYSERİSPOR,0,GALATASARAY A.Ş.,3,BÜYÜKŞEHİR BELEDİYESİ KADİR HAS - KAYSERİ,ÜMİT ÖZTÜRK,10.11.2018 - 19:00
1102,https://www.tff.org/Default.aspx?pageId=29&macId=194615,BURSASPOR,1,KASIMPAŞA A.Ş.,2,BURSA BÜYÜKŞEHİR BELEDİYE STADYUMU - BURSA,METE KALKAVAN,11.11.2018 - 13:30
1108,https://www.tff.org/Default.aspx?pageId=29&macId=194621,FENERBAHÇE A.Ş.,2,AYTEMİZ ALANYASPOR,0,ÜLKER STADYUMU FB ŞÜKRÜ SARACOĞLU SPOR KOMPLEKSİ -,ALPER ULUSOY,11.11.2018 - 18:00
1104,https://www.tff.org/Default.aspx?pageId=29&macId=194617,ANTALYASPOR A.Ş.,1,AKHİSARSPOR,2,ANTALYA STADYUMU - ANTALYA,ALİ PALABIYIK,11.11.2018 - 19:00
1100,https://www.tff.org/Default.aspx?pageId=29&macId=194613,BEŞİKTAŞ A.Ş.,1,DEMİR GRUP SİVASSPOR,2,VODAFONE PARK - İSTANBUL - BEŞİKTAŞ,YAŞAR KEMAL UĞURLU,11.11.2018 - 20:30
