Mac_kodu,TFF_mac_linki,Ev_sahibi,Ev_sahibi_gol,Misafir_takim,Misafir_takim_gol,Stat,Ana_hakem,Tarih_saat
1005,https://www.tff.org/Default.aspx?pageId=397&macId=20642,KOCAELİSPOR                                       ,0,FENERBAHÇE                                        ,4, İSMETPAŞA,OĞUZ SARVAN,11.08.2000 - 20:00
1001,https://www.tff.org/Default.aspx?pageId=397&macId=20643,BEŞİKTAŞ                                          ,3,YİMPAŞ YOZGATSPOR                                 ,0,BEŞİKTAŞ İNÖNÜ,ALİ AYDIN,12.08.2000 - 19:00
1002,https://www.tff.org/Default.aspx?pageId=397&macId=20644,GENÇLERBİRLİĞİ                                    ,0,ÇAYKUR RİZESPOR                                   ,0,ANKARA 19 MAYIS,METİN SEVAL,12.08.2000 - 19:00
1007,https://www.tff.org/Default.aspx?pageId=397&macId=20645,BURSASPOR                                         ,3,GAZİANTEPSPOR                                     ,3,BURSA ATATÜRK,ORHAN ERDEMİR,12.08.2000 - 19:00
1008,https://www.tff.org/Default.aspx?pageId=397&macId=20646,ERZURUMSPOR                                       ,1,TRABZONSPOR                                       ,3,CEMAL GÜRSEL,BÜLENT UZUN,12.08.2000 - 19:00
1003,https://www.tff.org/Default.aspx?pageId=397&macId=20647,İSTANBULSPOR A.Ş.                                 ,1,ADANASPOR A.Ş.                                    ,6,BAYRAMPAŞA ÇETİN EMEÇ,SADIK İLHAN,13.08.2000 - 17:00
1004,https://www.tff.org/Default.aspx?pageId=397&macId=20648,SİİRT JETPA SPOR                                  ,1,ANTALYASPOR A.Ş.                                  ,2,SİİRT ATATÜRK,MUSTAFA KALKANDELEN,13.08.2000 - 17:00
1006,https://www.tff.org/Default.aspx?pageId=397&macId=20649,SAMSUNSPOR                                        ,3,MKE ANKARAGÜCÜ                                    ,0,SAMSUN 19 MAYIS,SELÇUK DERELİ,13.08.2000 - 19:00
1009,https://www.tff.org/Default.aspx?pageId=397&macId=20650,DENİZLİSPOR                                       ,0,GALATASARAY                                       ,1,DENİZLİ ATATÜRK,MUSTAFA ÇULCU,13.08.2000 - 19:00
1015,https://www.tff.org/Default.aspx?pageId=397&macId=20684,ANTALYASPOR A.Ş.                                  ,1,BEŞİKTAŞ                                          ,2,ANTALYA ATATÜRK,METİN TOKAT,18.08.2000 - 20:00
1010,https://www.tff.org/Default.aspx?pageId=397&macId=20685,SİİRT JETPA SPOR                                  ,2,ÇAYKUR RİZESPOR                                   ,3,SİİRT ATATÜRK,EROL ERSOY,19.08.2000 - 17:00
1013,https://www.tff.org/Default.aspx?pageId=397&macId=20686,MKE ANKARAGÜCÜ                                    ,1,KOCAELİSPOR                                       ,0,ANKARA 19 MAYIS,MUTLU ÇELİK,19.08.2000 - 17:00
1016,https://www.tff.org/Default.aspx?pageId=397&macId=20687,YİMPAŞ YOZGATSPOR                                 ,2,DENİZLİSPOR                                       ,0,YOZGAT BOZOK,ALİ ULUYOL,19.08.2000 - 17:00
1018,https://www.tff.org/Default.aspx?pageId=397&macId=20688,GALATASARAY                                       ,7,ERZURUMSPOR                                       ,0,ALİ SAMİ YEN,MURAT ILGAZ,19.08.2000 - 19:00
1011,https://www.tff.org/Default.aspx?pageId=397&macId=20689,TRABZONSPOR                                       ,2,BURSASPOR                                         ,1,HÜSEYİN AVNİ AKER,SERDAR TATLI,20.08.2000 - 17:00
1012,https://www.tff.org/Default.aspx?pageId=397&macId=20690,GAZİANTEPSPOR                                     ,4,SAMSUNSPOR                                        ,0,KAMİL OCAK,YILNUR ÖNEN,20.08.2000 - 17:00
1014,https://www.tff.org/Default.aspx?pageId=397&macId=20691,GENÇLERBİRLİĞİ                                    ,1,ADANASPOR A.Ş.                                    ,0,ANKARA 19 MAYIS,SEBAHATTİN BİTİRİM,20.08.2000 - 17:00
1017,https://www.tff.org/Default.aspx?pageId=397&macId=20692,FENERBAHÇE                                        ,2,İSTANBULSPOR A.Ş.                                 ,0,FB ŞÜKRÜ SARACOĞLU,MUHİTTİN BOŞAT,20.08.2000 - 19:00
1027,https://www.tff.org/Default.aspx?pageId=397&macId=20728,SAMSUNSPOR                                        ,1,TRABZONSPOR                                       ,1,SAMSUN 19 MAYIS,OĞUZ SARVAN,25.08.2000 - 20:00
1020,https://www.tff.org/Default.aspx?pageId=397&macId=20730,SİİRT JETPA SPOR                                  ,2,ADANASPOR A.Ş.                                    ,2,SİİRT ATATÜRK,ÜNSAL ÇİMEN,26.08.2000 - 17:00
1019,https://www.tff.org/Default.aspx?pageId=397&macId=20729,DENİZLİSPOR                                       ,3,ERZURUMSPOR                                       ,1,DENİZLİ ATATÜRK,ŞAHİN TAŞKINSOY,26.08.2000 - 19:00
1023,https://www.tff.org/Default.aspx?pageId=397&macId=20731,GENÇLERBİRLİĞİ                                    ,3,FENERBAHÇE                                        ,1,ANKARA 19 MAYIS,MUSTAFA ÇULCU,26.08.2000 - 19:04
1024,https://www.tff.org/Default.aspx?pageId=397&macId=20734,İSTANBULSPOR A.Ş.                                 ,0,MKE ANKARAGÜCÜ                                    ,2,BAYRAMPAŞA ÇETİN EMEÇ,MUSA ERYILMAZ,27.08.2000 - 17:00
1026,https://www.tff.org/Default.aspx?pageId=397&macId=20735,YİMPAŞ YOZGATSPOR                                 ,0,ANTALYASPOR A.Ş.                                  ,0,YOZGAT BOZOK,SEBAHATTİN ŞAHİN,27.08.2000 - 17:00
1021,https://www.tff.org/Default.aspx?pageId=397&macId=20732,KOCAELİSPOR                                       ,1,GAZİANTEPSPOR                                     ,2, İSMETPAŞA,İSMET ARZUMAN,27.08.2000 - 19:00
1022,https://www.tff.org/Default.aspx?pageId=397&macId=20733,BEŞİKTAŞ                                          ,2,ÇAYKUR RİZESPOR                                   ,1,BEŞİKTAŞ İNÖNÜ,HARUN YİĞİT,27.08.2000 - 19:00
1025,https://www.tff.org/Default.aspx?pageId=397&macId=20874,BURSASPOR                                         ,0,GALATASARAY                                       ,2,BURSA ATATÜRK,EROL ERSOY,6.09.2000 - 20:00
1029,https://www.tff.org/Default.aspx?pageId=397&macId=20875,ADANASPOR A.Ş.                                    ,1,BEŞİKTAŞ                                          ,1,5 OCAK,MURAT ILGAZ,8.09.2000 - 20:00
1034,https://www.tff.org/Default.aspx?pageId=397&macId=20877,ANTALYASPOR A.Ş.                                  ,4,DENİZLİSPOR                                       ,1,ANTALYA ATATÜRK,İSMET CENGİZ,9.09.2000 - 19:00
1035,https://www.tff.org/Default.aspx?pageId=397&macId=20878,TRABZONSPOR                                       ,2,KOCAELİSPOR                                       ,1,HÜSEYİN AVNİ AKER,CEM TOSYALI,9.09.2000 - 19:00
1036,https://www.tff.org/Default.aspx?pageId=397&macId=20879,GALATASARAY                                       ,1,SAMSUNSPOR                                        ,2,ALİ SAMİ YEN,SERDAR TATLI,9.09.2000 - 19:00
1028,https://www.tff.org/Default.aspx?pageId=397&macId=20876,MKE ANKARAGÜCÜ                                    ,2,GENÇLERBİRLİĞİ                                    ,3,ANKARA 19 MAYIS,BÜLENT UZUN,9.09.2000 - 19:03
1033,https://www.tff.org/Default.aspx?pageId=397&macId=20883,YİMPAŞ YOZGATSPOR                                 ,0,ÇAYKUR RİZESPOR                                   ,0,YOZGAT BOZOK,ORHAN ERDEMİR,10.09.2000 - 16:00
1030,https://www.tff.org/Default.aspx?pageId=397&macId=20880,ERZURUMSPOR                                       ,5,BURSASPOR                                         ,0,CEMAL GÜRSEL,KAZIM ERÇAKIR,10.09.2000 - 19:00
1031,https://www.tff.org/Default.aspx?pageId=397&macId=20881,GAZİANTEPSPOR                                     ,0,İSTANBULSPOR A.Ş.                                 ,0,KAMİL OCAK,SABİT HACIÖMEROĞLU,10.09.2000 - 19:00
1032,https://www.tff.org/Default.aspx?pageId=397&macId=20882,FENERBAHÇE                                        ,4,SİİRT JETPA SPOR                                  ,2,FB ŞÜKRÜ SARACOĞLU,ALİ AYDIN,10.09.2000 - 19:07
1044,https://www.tff.org/Default.aspx?pageId=397&macId=20989,KOCAELİSPOR                                       ,1,GALATASARAY                                       ,4, İSMETPAŞA,SADIK İLHAN,15.09.2000 - 20:00
1037,https://www.tff.org/Default.aspx?pageId=397&macId=20990,BEŞİKTAŞ                                          ,3,FENERBAHÇE                                        ,0,BEŞİKTAŞ İNÖNÜ,METİN TOKAT,16.09.2000 - 19:00
1040,https://www.tff.org/Default.aspx?pageId=397&macId=20991,DENİZLİSPOR                                       ,1,BURSASPOR                                         ,1,DENİZLİ ATATÜRK,ÇETİN SARIGÜL,16.09.2000 - 19:00
1045,https://www.tff.org/Default.aspx?pageId=397&macId=20992,SAMSUNSPOR                                        ,2,ERZURUMSPOR                                       ,2,SAMSUN 19 MAYIS,FERHAT GÜNDOĞDU,16.09.2000 - 19:00
