Mac_kodu,TFF_mac_linki,Ev_sahibi,Ev_sahibi_gol,Misafir_takim,Misafir_takim_gol,Stat,Ana_hakem,Tarih_saat
1011,https://www.tff.org/Default.aspx?pageId=29&macId=230011,GALATASARAY A.Ş.,0,BITEXEN GİRESUNSPOR,1,Nef Stadyumu,Kadir Sağlam,13.08.2022 21:45
1012,https://www.tff.org/Default.aspx?pageId=29&macId=230012,ADANA DEMİRSPOR A.Ş.,3,DEMİR GRUP SİVASSPOR,0,Yeni Adana Stadyumu,Mert Güzenge,13.08.2022 21:45
1013,https://www.tff.org/Default.aspx?pageId=29&macId=230013,HANGİKREDİ ÜMRANİYESPOR,0,FRAPORT TAV ANTALYASPOR,1,Atatürk Olimpiyat,Çağdaş Altay,14.08.2022 19:15
1014,https://www.tff.org/Default.aspx?pageId=29&macId=230014,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,1,MKE ANKARAGÜCÜ,0,Kalyon Stadyumu,Mustafa Kürşad Filiz,14.08.2022 19:15
1015,https://www.tff.org/Default.aspx?pageId=29&macId=230015,ALANYASPOR,3,BEŞİKTAŞ A.Ş.,3,Kırbıyık Holding Stadyumu,Yasin Kol,14.08.2022 21:45
1016,https://www.tff.org/Default.aspx?pageId=29&macId=230016,ARABAM.COM KONYASPOR,0,MEDİPOL BAŞAKŞEHİR FK,0,Eskişehir Yeni Stadyum,Sarper Barış Saka,15.08.2022 19:15
1017,https://www.tff.org/Default.aspx?pageId=29&macId=230017,KASIMPAŞA A.Ş.,0,FENERBAHÇE A.Ş.,6,Recep Tayyip Erdoğan,Mete Kalkavan,15.08.2022 21:45
1018,https://www.tff.org/Default.aspx?pageId=29&macId=230018,HANGİKREDİ ÜMRANİYESPOR,0,GALATASARAY A.Ş.,1,Atatürk Olimpiyat,Ali Şansalan,19.08.2022 21:00
1019,https://www.tff.org/Default.aspx?pageId=29&macId=230019,BITEXEN GİRESUNSPOR,1,KASIMPAŞA A.Ş.,0,Çotanak Spor Kompleksi,Bahattin Şimşek,20.08.2022 19:15
1020,https://www.tff.org/Default.aspx?pageId=29&macId=230020,ATAKAŞ HATAYSPOR,1,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,2,Yeni Hatay Stadyumu,Atilla Karaoğlan,20.08.2022 19:15
1021,https://www.tff.org/Default.aspx?pageId=29&macId=230021,FRAPORT TAV ANTALYASPOR,5,TRABZONSPOR A.Ş.,2,Corendon Airlines Park,Volkan Bayarslan,20.08.2022 21:45
1022,https://www.tff.org/Default.aspx?pageId=29&macId=230022,MEDİPOL BAŞAKŞEHİR FK,2,YUKATEL KAYSERİSPOR,0,Başakşehir Fatih Terim,Yaşar Kemal Uğurlu,21.08.2022 19:15
1023,https://www.tff.org/Default.aspx?pageId=29&macId=230023,BEŞİKTAŞ A.Ş.,4,VAVACARS FATİH KARAGÜMRÜK,1,Vodafone Park,Arda Kardeşler,21.08.2022 21:45
1024,https://www.tff.org/Default.aspx?pageId=29&macId=230024,İSTANBULSPOR A.Ş.,0,ARABAM.COM KONYASPOR,4,Esenyurt Necmi Kadıoğlu,Burak Şeker,22.08.2022 19:15
1025,https://www.tff.org/Default.aspx?pageId=29&macId=230025,DEMİR GRUP SİVASSPOR,1,ALANYASPOR,1,Sivas 4 Eylül,Ümit Öztürk,22.08.2022 19:15
1026,https://www.tff.org/Default.aspx?pageId=29&macId=230026,FENERBAHÇE A.Ş.,4,ADANA DEMİRSPOR A.Ş.,2,Ülker Stadyumu,Abdulkadir Bitigen,22.08.2022 21:45
1027,https://www.tff.org/Default.aspx?pageId=29&macId=230027,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,5,FRAPORT TAV ANTALYASPOR,2,Kalyon Stadyumu,Suat Arslanboğa,26.08.2022 21:00
1028,https://www.tff.org/Default.aspx?pageId=29&macId=230028,VAVACARS FATİH KARAGÜMRÜK,4,MKE ANKARAGÜCÜ,1,Atatürk Olimpiyat,Çağdaş Altay,27.08.2022 19:15
1029,https://www.tff.org/Default.aspx?pageId=29&macId=230029,ALANYASPOR,0,İSTANBULSPOR A.Ş.,1,Kırbıyık Holding Stadyumu,Mustafa Kürşad Filiz,27.08.2022 21:45
1030,https://www.tff.org/Default.aspx?pageId=29&macId=230030,ADANA DEMİRSPOR A.Ş.,1,HANGİKREDİ ÜMRANİYESPOR,0,Yeni Adana Stadyumu,Kadir Sağlam,27.08.2022 21:45
1031,https://www.tff.org/Default.aspx?pageId=29&macId=230031,KASIMPAŞA A.Ş.,1,ATAKAŞ HATAYSPOR,0,Recep Tayyip Erdoğan,Mert Güzenge,28.08.2022 19:15
1032,https://www.tff.org/Default.aspx?pageId=29&macId=230032,YUKATEL KAYSERİSPOR,3,BITEXEN GİRESUNSPOR,0,Kadir Has Şehir,Sarper Barış Saka,28.08.2022 19:15
1033,https://www.tff.org/Default.aspx?pageId=29&macId=230033,TRABZONSPOR A.Ş.,0,GALATASARAY A.Ş.,0,Şenol Güneş Spor Kompleksi,Ali Palabıyık,28.08.2022 21:45
1034,https://www.tff.org/Default.aspx?pageId=29&macId=230034,ARABAM.COM KONYASPOR,1,FENERBAHÇE A.Ş.,0,Eskişehir Yeni Stadyum,Arda Kardeşler,29.08.2022 19:15
1035,https://www.tff.org/Default.aspx?pageId=29&macId=230035,BEŞİKTAŞ A.Ş.,3,DEMİR GRUP SİVASSPOR,1,Vodafone Park,Volkan Bayarslan,29.08.2022 21:45
1036,https://www.tff.org/Default.aspx?pageId=29&macId=230036,HANGİKREDİ ÜMRANİYESPOR,0,TRABZONSPOR A.Ş.,1,Recep Tayyip Erdoğan,Arda Kardeşler,02.09.2022 21:00
1037,https://www.tff.org/Default.aspx?pageId=29&macId=230037,DEMİR GRUP SİVASSPOR,0,VAVACARS FATİH KARAGÜMRÜK,0,Sivas 4 Eylül,Yasin Kol,03.09.2022 19:15
1038,https://www.tff.org/Default.aspx?pageId=29&macId=230038,MEDİPOL BAŞAKŞEHİR FK,2,ALANYASPOR,0,Başakşehir Fatih Terim,Ali Şansalan,03.09.2022 19:15
1039,https://www.tff.org/Default.aspx?pageId=29&macId=230039,FENERBAHÇE A.Ş.,2,YUKATEL KAYSERİSPOR,0,Ülker Stadyumu,Ali Palabıyık,03.09.2022 21:45
1040,https://www.tff.org/Default.aspx?pageId=29&macId=230040,BITEXEN GİRESUNSPOR,0,ARABAM.COM KONYASPOR,1,Çotanak Spor Kompleksi,Zorbay Küçük,03.09.2022 21:45
1041,https://www.tff.org/Default.aspx?pageId=29&macId=230041,ATAKAŞ HATAYSPOR,1,ADANA DEMİRSPOR A.Ş.,1,Yeni Hatay Stadyumu,Burak Şeker,04.09.2022 19:15
1042,https://www.tff.org/Default.aspx?pageId=29&macId=230042,MKE ANKARAGÜCÜ,2,BEŞİKTAŞ A.Ş.,3,Eryaman Stadyumu,Mete Kalkavan,04.09.2022 21:45
1043,https://www.tff.org/Default.aspx?pageId=29&macId=230043,FRAPORT TAV ANTALYASPOR,0,KASIMPAŞA A.Ş.,2,Corendon Airlines Park,Kadir Sağlam,04.09.2022 21:45
1044,https://www.tff.org/Default.aspx?pageId=29&macId=230044,GALATASARAY A.Ş.,2,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,1,Nef Stadyumu,Yaşar Kemal Uğurlu,05.09.2022 21:00
1045,https://www.tff.org/Default.aspx?pageId=29&macId=230045,ALANYASPOR,2,MKE ANKARAGÜCÜ,1,Kırbıyık Holding Stadyumu,Mert Güzenge,09.09.2022 20:00
1046,https://www.tff.org/Default.aspx?pageId=29&macId=230046,ARABAM.COM KONYASPOR,1,ATAKAŞ HATAYSPOR,0,Eskişehir Yeni Stadyum,Tugay Kaan Numanoğlu,10.09.2022 17:00
1047,https://www.tff.org/Default.aspx?pageId=29&macId=230047,VAVACARS FATİH KARAGÜMRÜK,1,BITEXEN GİRESUNSPOR,1,Atatürk Olimpiyat,Erkan Özdamar,10.09.2022 20:00
1048,https://www.tff.org/Default.aspx?pageId=29&macId=230048,DEMİR GRUP SİVASSPOR,1,İSTANBULSPOR A.Ş.,1,Sivas 4 Eylül,Hüseyin Göçek,11.09.2022 17:00
1049,https://www.tff.org/Default.aspx?pageId=29&macId=230049,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,1,HANGİKREDİ ÜMRANİYESPOR,1,Yeni Hatay Stadyumu,Ümit Öztürk,11.09.2022 20:00
1050,https://www.tff.org/Default.aspx?pageId=29&macId=230050,KASIMPAŞA A.Ş.,2,GALATASARAY A.Ş.,3,Recep Tayyip Erdoğan,Ali Şansalan,11.09.2022 20:00
1051,https://www.tff.org/Default.aspx?pageId=29&macId=230051,YUKATEL KAYSERİSPOR,1,FRAPORT TAV ANTALYASPOR,0,Kadir Has Şehir,Bahattin Şimşek,11.09.2022 20:00
1052,https://www.tff.org/Default.aspx?pageId=29&macId=230052,BEŞİKTAŞ A.Ş.,0,MEDİPOL BAŞAKŞEHİR FK,1,Vodafone Park,Halil Umut Meler,12.09.2022 19:00
1053,https://www.tff.org/Default.aspx?pageId=29&macId=230053,ADANA DEMİRSPOR A.Ş.,3,TRABZONSPOR A.Ş.,2,Yeni Adana Stadyumu,Atilla Karaoğlan,12.09.2022 21:30
1054,https://www.tff.org/Default.aspx?pageId=29&macId=230054,GALATASARAY A.Ş.,2,ARABAM.COM KONYASPOR,1,Nef Stadyumu,Abdulkadir Bitigen,16.09.2022 20:00
1055,https://www.tff.org/Default.aspx?pageId=29&macId=230055,ATAKAŞ HATAYSPOR,0,YUKATEL KAYSERİSPOR,4,Yeni Hatay Stadyumu,Çağdaş Altay,16.09.2022 20:00
1056,https://www.tff.org/Default.aspx?pageId=29&macId=230056,HANGİKREDİ ÜMRANİYESPOR,1,KASIMPAŞA A.Ş.,2,Recep Tayyip Erdoğan,Suat Arslanboğa,17.09.2022 17:00
1057,https://www.tff.org/Default.aspx?pageId=29&macId=230057,FRAPORT TAV ANTALYASPOR,0,ADANA DEMİRSPOR A.Ş.,3,Corendon Airlines Park,Ali Palabıyık,17.09.2022 20:00
1058,https://www.tff.org/Default.aspx?pageId=29&macId=230058,İSTANBULSPOR A.Ş.,2,BEŞİKTAŞ A.Ş.,2,Atatürk Olimpiyat,Zorbay Küçük,17.09.2022 20:00
1059,https://www.tff.org/Default.aspx?pageId=29&macId=230059,TRABZONSPOR A.Ş.,3,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,2,Şenol Güneş Spor Kompleksi,Mete Kalkavan,18.09.2022 17:00
1060,https://www.tff.org/Default.aspx?pageId=29&macId=230060,MEDİPOL BAŞAKŞEHİR FK,0,VAVACARS FATİH KARAGÜMRÜK,0,Başakşehir Fatih Terim,Bahattin Şimşek,18.09.2022 17:00
1061,https://www.tff.org/Default.aspx?pageId=29&macId=230061,FENERBAHÇE A.Ş.,5,ALANYASPOR,0,Ülker Stadyumu,Hüseyin Göçek,18.09.2022 20:00
1062,https://www.tff.org/Default.aspx?pageId=29&macId=230062,MKE ANKARAGÜCÜ,2,DEMİR GRUP SİVASSPOR,1,Eryaman Stadyumu,Sarper Barış Saka,18.09.2022 20:00
1063,https://www.tff.org/Default.aspx?pageId=29&macId=230063,KASIMPAŞA A.Ş.,1,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,0,Recep Tayyip Erdoğan,Zorbay Küçük,01.10.2022 14:30
1064,https://www.tff.org/Default.aspx?pageId=29&macId=230064,YUKATEL KAYSERİSPOR,1,TRABZONSPOR A.Ş.,2,Kadir Has Şehir,Ümit Öztürk,01.10.2022 17:00
1065,https://www.tff.org/Default.aspx?pageId=29&macId=230065,MKE ANKARAGÜCÜ,1,MEDİPOL BAŞAKŞEHİR FK,2,Eryaman Stadyumu,Arda Kardeşler,01.10.2022 17:00
1066,https://www.tff.org/Default.aspx?pageId=29&macId=230066,ADANA DEMİRSPOR A.Ş.,0,GALATASARAY A.Ş.,0,Yeni Adana Stadyumu,Halil Umut Meler,01.10.2022 20:00
1067,https://www.tff.org/Default.aspx?pageId=29&macId=230067,DEMİR GRUP SİVASSPOR,1,ATAKAŞ HATAYSPOR,2,Sivas 4 Eylül,Erkan Özdamar,02.10.2022 14:30
1068,https://www.tff.org/Default.aspx?pageId=29&macId=230068,ALANYASPOR,1,BITEXEN GİRESUNSPOR,1,Kırbıyık Holding Stadyumu,Tugay Kaan Numanoğlu,02.10.2022 14:30
1069,https://www.tff.org/Default.aspx?pageId=29&macId=230069,BEŞİKTAŞ A.Ş.,0,FENERBAHÇE A.Ş.,0,Vodafone Park,Volkan Bayarslan,02.10.2022 20:00
1070,https://www.tff.org/Default.aspx?pageId=29&macId=230070,VAVACARS FATİH KARAGÜMRÜK,1,İSTANBULSPOR A.Ş.,2,Atatürk Olimpiyat,Ali Şansalan,03.10.2022 20:00
1071,https://www.tff.org/Default.aspx?pageId=29&macId=230071,ARABAM.COM KONYASPOR,1,HANGİKREDİ ÜMRANİYESPOR,0,Eskişehir Yeni Stadyum,Mustafa Kürşad Filiz,02.10.2022 17:00
1072,https://www.tff.org/Default.aspx?pageId=29&macId=230072,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,1,ADANA DEMİRSPOR A.Ş.,1,Kalyon Stadyumu,Sarper Barış Saka,07.10.2022 20:00
1073,https://www.tff.org/Default.aspx?pageId=29&macId=230073,İSTANBULSPOR A.Ş.,1,MKE ANKARAGÜCÜ,2,Esenyurt Necmi Kadıoğlu,Yasin Kol,08.10.2022 14:30
1074,https://www.tff.org/Default.aspx?pageId=29&macId=230074,FRAPORT TAV ANTALYASPOR,1,ARABAM.COM KONYASPOR,1,Corendon Airlines Park,Mert Güzenge,08.10.2022 17:00
1075,https://www.tff.org/Default.aspx?pageId=29&macId=230075,BITEXEN GİRESUNSPOR,0,BEŞİKTAŞ A.Ş.,1,Çotanak Spor Kompleksi,Yaşar Kemal Uğurlu,08.10.2022 20:00
1076,https://www.tff.org/Default.aspx?pageId=29&macId=230076,HANGİKREDİ ÜMRANİYESPOR,2,YUKATEL KAYSERİSPOR,2,Recep Tayyip Erdoğan,Burak Şeker,09.10.2022 14:30
1077,https://www.tff.org/Default.aspx?pageId=29&macId=230077,ATAKAŞ HATAYSPOR,1,ALANYASPOR,0,Yeni Hatay Stadyumu,Abdulkadir Bitigen,09.10.2022 17:00
1078,https://www.tff.org/Default.aspx?pageId=29&macId=230078,FENERBAHÇE A.Ş.,5,VAVACARS FATİH KARAGÜMRÜK,4,Ülker Stadyumu,Atilla Karaoğlan,09.10.2022 20:00
1079,https://www.tff.org/Default.aspx?pageId=29&macId=230079,TRABZONSPOR A.Ş.,0,KASIMPAŞA A.Ş.,0,Şenol Güneş Spor Kompleksi,Hüseyin Göçek,10.10.2022 20:00
1080,https://www.tff.org/Default.aspx?pageId=29&macId=230080,MEDİPOL BAŞAKŞEHİR FK,0,DEMİR GRUP SİVASSPOR,2,Başakşehir Fatih Terim,Kadir Sağlam,10.10.2022 20:00
1081,https://www.tff.org/Default.aspx?pageId=29&macId=230081,ALANYASPOR,3,FRAPORT TAV ANTALYASPOR,2,Kırbıyık Holding Stadyumu,Yaşar Kemal Uğurlu,14.10.2022 20:00
1082,https://www.tff.org/Default.aspx?pageId=29&macId=230082,VAVACARS FATİH KARAGÜMRÜK,3,ATAKAŞ HATAYSPOR,0,Atatürk Olimpiyat,Volkan Bayarslan,15.10.2022 14:30
1083,https://www.tff.org/Default.aspx?pageId=29&macId=230083,KASIMPAŞA A.Ş.,1,ADANA DEMİRSPOR A.Ş.,4,Recep Tayyip Erdoğan,Tugay Kaan Numanoğlu,15.10.2022 17:00
1084,https://www.tff.org/Default.aspx?pageId=29&macId=230084,ARABAM.COM KONYASPOR,0,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,1,Eskişehir Yeni Stadyum,Çağdaş Altay,15.10.2022 20:00
1085,https://www.tff.org/Default.aspx?pageId=29&macId=230085,YUKATEL KAYSERİSPOR,2,GALATASARAY A.Ş.,1,Kadir Has Şehir,Arda Kardeşler,15.10.2022 20:00
1086,https://www.tff.org/Default.aspx?pageId=29&macId=230086,MEDİPOL BAŞAKŞEHİR FK,2,İSTANBULSPOR A.Ş.,0,Başakşehir Fatih Terim,Erkan Özdamar,16.10.2022 17:00
1087,https://www.tff.org/Default.aspx?pageId=29&macId=230087,BEŞİKTAŞ A.Ş.,2,TRABZONSPOR A.Ş.,2,Vodafone Park,Ali Şansalan,16.10.2022 20:00
1088,https://www.tff.org/Default.aspx?pageId=29&macId=230088,DEMİR GRUP SİVASSPOR,3,BITEXEN GİRESUNSPOR,0,Sivas 4 Eylül,Bahattin Şimşek,17.10.2022 20:00
1089,https://www.tff.org/Default.aspx?pageId=29&macId=230089,MKE ANKARAGÜCÜ,0,FENERBAHÇE A.Ş.,3,Eryaman Stadyumu,Halil Umut Meler,17.10.2022 20:00
1090,https://www.tff.org/Default.aspx?pageId=29&macId=230090,FRAPORT TAV ANTALYASPOR,2,İSTANBULSPOR A.Ş.,1,Corendon Airlines Park,Ümit Öztürk,21.10.2022 20:00
1091,https://www.tff.org/Default.aspx?pageId=29&macId=230091,HANGİKREDİ ÜMRANİYESPOR,1,VAVACARS FATİH KARAGÜMRÜK,3,Esenyurt Necmi Kadıoğlu,Mert Güzenge,22.10.2022 14:30
1092,https://www.tff.org/Default.aspx?pageId=29&macId=230092,TRABZONSPOR A.Ş.,1,DEMİR GRUP SİVASSPOR,0,Şenol Güneş Spor Kompleksi,Abdulkadir Bitigen,22.10.2022 17:00
1093,https://www.tff.org/Default.aspx?pageId=29&macId=230093,FENERBAHÇE A.Ş.,1,MEDİPOL BAŞAKŞEHİR FK,0,Ülker Stadyumu,Zorbay Küçük,22.10.2022 20:00
1094,https://www.tff.org/Default.aspx?pageId=29&macId=230094,KASIMPAŞA A.Ş.,0,YUKATEL KAYSERİSPOR,1,Recep Tayyip Erdoğan,Mustafa Kürşad Filiz,23.10.2022 14:30
1095,https://www.tff.org/Default.aspx?pageId=29&macId=230095,ADANA DEMİRSPOR A.Ş.,1,ARABAM.COM KONYASPOR,1,Yeni Adana Stadyumu,Hüseyin Göçek,23.10.2022 17:00
1096,https://www.tff.org/Default.aspx?pageId=29&macId=230096,GALATASARAY A.Ş.,2,ALANYASPOR,2,Nef Stadyumu,Ali Palabıyık,23.10.2022 20:00
1097,https://www.tff.org/Default.aspx?pageId=29&macId=230097,BITEXEN GİRESUNSPOR,1,MKE ANKARAGÜCÜ,1,Çotanak Spor Kompleksi,Suat Arslanboğa,24.10.2022 20:00
1098,https://www.tff.org/Default.aspx?pageId=29&macId=230098,ATAKAŞ HATAYSPOR,2,BEŞİKTAŞ A.Ş.,1,Yeni Hatay Stadyumu,Kadir Sağlam,24.10.2022 20:00
1099,https://www.tff.org/Default.aspx?pageId=29&macId=230099,VAVACARS FATİH KARAGÜMRÜK,0,GALATASARAY A.Ş.,2,Atatürk Olimpiyat,Bahattin Şimşek,28.10.2022 20:00
1100,https://www.tff.org/Default.aspx?pageId=29&macId=230100,ARABAM.COM KONYASPOR,1,KASIMPAŞA A.Ş.,1,Atatürk Olimpiyat,Atilla Karaoğlan,29.10.2022 14:30
1101,https://www.tff.org/Default.aspx?pageId=29&macId=230101,ALANYASPOR,2,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,0,Kırbıyık Holding Stadyumu,Arda Kardeşler,29.10.2022 20:00
1102,https://www.tff.org/Default.aspx?pageId=29&macId=230102,MKE ANKARAGÜCÜ,4,ATAKAŞ HATAYSPOR,1,Eryaman Stadyumu,Yaşar Kemal Uğurlu,30.10.2022 14:30
1103,https://www.tff.org/Default.aspx?pageId=29&macId=230103,YUKATEL KAYSERİSPOR,2,ADANA DEMİRSPOR A.Ş.,2,Kadir Has Şehir,Volkan Bayarslan,30.10.2022 17:00
1104,https://www.tff.org/Default.aspx?pageId=29&macId=230104,BEŞİKTAŞ A.Ş.,5,HANGİKREDİ ÜMRANİYESPOR,2,Vodafone Park,Tugay Kaan Numanoğlu,30.10.2022 17:00
1105,https://www.tff.org/Default.aspx?pageId=29&macId=230105,İSTANBULSPOR A.Ş.,2,FENERBAHÇE A.Ş.,5,Atatürk Olimpiyat,Mustafa Kürşad Filiz,30.10.2022 20:00
1106,https://www.tff.org/Default.aspx?pageId=29&macId=230106,DEMİR GRUP SİVASSPOR,0,FRAPORT TAV ANTALYASPOR,2,Sivas 4 Eylül,Mete Kalkavan,31.10.2022 20:00
1107,https://www.tff.org/Default.aspx?pageId=29&macId=230107,MEDİPOL BAŞAKŞEHİR FK,3,BITEXEN GİRESUNSPOR,1,Başakşehir Fatih Terim,Mert Güzenge,31.10.2022 20:00
1108,https://www.tff.org/Default.aspx?pageId=29&macId=230108,HANGİKREDİ ÜMRANİYESPOR,3,ALANYASPOR,1,Ümraniye Hekimbaşı,Ali Şansalan,04.11.2022 20:00
1109,https://www.tff.org/Default.aspx?pageId=29&macId=230109,KASIMPAŞA A.Ş.,1,MKE ANKARAGÜCÜ,1,Recep Tayyip Erdoğan,Suat Arslanboğa,04.11.2022 20:00
1110,https://www.tff.org/Default.aspx?pageId=29&macId=230110,BITEXEN GİRESUNSPOR,3,İSTANBULSPOR A.Ş.,2,Çotanak Spor Kompleksi,Sarper Barış Saka,05.11.2022 14:30
1111,https://www.tff.org/Default.aspx?pageId=29&macId=230111,GALATASARAY A.Ş.,2,BEŞİKTAŞ A.Ş.,1,Nef Stadyumu,Halil Umut Meler,05.11.2022 20:00
1112,https://www.tff.org/Default.aspx?pageId=29&macId=230112,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,1,YUKATEL KAYSERİSPOR,2,Kalyon Stadyumu,Erkan Özdamar,06.11.2022 14:30
1113,https://www.tff.org/Default.aspx?pageId=29&macId=230113,FRAPORT TAV ANTALYASPOR,4,VAVACARS FATİH KARAGÜMRÜK,2,Corendon Airlines Park,Abdulkadir Bitigen,06.11.2022 17:00
1114,https://www.tff.org/Default.aspx?pageId=29&macId=230114,TRABZONSPOR A.Ş.,2,ARABAM.COM KONYASPOR,2,Şenol Güneş Spor Kompleksi,Zorbay Küçük,06.11.2022 20:00
1115,https://www.tff.org/Default.aspx?pageId=29&macId=230115,FENERBAHÇE A.Ş.,1,DEMİR GRUP SİVASSPOR,0,Ülker Stadyumu,Hüseyin Göçek,07.11.2022 20:00
1116,https://www.tff.org/Default.aspx?pageId=29&macId=230116,ATAKAŞ HATAYSPOR,3,MEDİPOL BAŞAKŞEHİR FK,3,Yeni Hatay Stadyumu,Suat Arslanboğa,07.11.2022 20:00
1117,https://www.tff.org/Default.aspx?pageId=29&macId=230117,MKE ANKARAGÜCÜ,1,TRABZONSPOR A.Ş.,1,Eryaman Stadyumu,Mete Kalkavan,11.11.2022 20:00
1118,https://www.tff.org/Default.aspx?pageId=29&macId=230118,ALANYASPOR,0,ADANA DEMİRSPOR A.Ş.,0,Kırbıyık Holding Stadyumu,Çağdaş Altay,11.11.2022 20:00
1119,https://www.tff.org/Default.aspx?pageId=29&macId=230119,DEMİR GRUP SİVASSPOR,2,HANGİKREDİ ÜMRANİYESPOR,2,Sivas 4 Eylül,Yaşar Kemal Uğurlu,12.11.2022 14:30
1120,https://www.tff.org/Default.aspx?pageId=29&macId=230120,FENERBAHÇE A.Ş.,1,BITEXEN GİRESUNSPOR,2,Ülker Stadyumu,Arda Kardeşler,12.11.2022 17:00
1121,https://www.tff.org/Default.aspx?pageId=29&macId=230121,MEDİPOL BAŞAKŞEHİR FK,0,GALATASARAY A.Ş.,7,Başakşehir Fatih Terim,Atilla Karaoğlan,12.11.2022 20:00
1122,https://www.tff.org/Default.aspx?pageId=29&macId=230122,VAVACARS FATİH KARAGÜMRÜK,3,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,3,Atatürk Olimpiyat,Mustafa Kürşad Filiz,13.11.2022 14:30
1123,https://www.tff.org/Default.aspx?pageId=29&macId=230123,İSTANBULSPOR A.Ş.,0,ATAKAŞ HATAYSPOR,1,Esenyurt Necmi Kadıoğlu,Mert Güzenge,13.11.2022 17:00
1124,https://www.tff.org/Default.aspx?pageId=29&macId=230124,YUKATEL KAYSERİSPOR,1,ARABAM.COM KONYASPOR,2,Kadir Has Şehir,Kadir Sağlam,13.11.2022 17:00
1125,https://www.tff.org/Default.aspx?pageId=29&macId=230125,BEŞİKTAŞ A.Ş.,0,FRAPORT TAV ANTALYASPOR,0,Vodafone Park,Abdulkadir Bitigen,26.02.2023 19:00
1126,https://www.tff.org/Default.aspx?pageId=29&macId=230126,FRAPORT TAV ANTALYASPOR,0,MKE ANKARAGÜCÜ,2,Corendon Airlines Park,Ali Şansalan,23.12.2022 20:00
1127,https://www.tff.org/Default.aspx?pageId=29&macId=230127,HANGİKREDİ ÜMRANİYESPOR,1,MEDİPOL BAŞAKŞEHİR FK,3,Ümraniye Hekimbaşı,Arda Kardeşler,23.12.2022 20:00
1128,https://www.tff.org/Default.aspx?pageId=29&macId=230128,ATAKAŞ HATAYSPOR,1,BITEXEN GİRESUNSPOR,1,Yeni Hatay Stadyumu,Mete Kalkavan,24.12.2022 13:30
1129,https://www.tff.org/Default.aspx?pageId=29&macId=230129,KASIMPAŞA A.Ş.,1,DEMİR GRUP SİVASSPOR,2,Recep Tayyip Erdoğan,Sarper Barış Saka,24.12.2022 16:00
