Mac_kodu,TFF_mac_linki,Ev_sahibi,Ev_sahibi_gol,Misafir_takim,Misafir_takim_gol,Stat,Ana_hakem,Tarih_saat
1008,https://www.tff.org/Default.aspx?pageId=397&macId=58419,GALATASARAY                   ,2,SARIYER                       ,0,ALİ SAMİ YEN,YÜKSEL OKÇUOĞLU,31.08.1991 - 15:30
1001,https://www.tff.org/Default.aspx?pageId=397&macId=57954,MKE ANKARAGUCU                ,2,BAKIRKÖYSPOR                  ,0,ANKARA 19 MAYIS,OĞUZ SARVAN,1.09.1991 - 15:30
1002,https://www.tff.org/Default.aspx?pageId=397&macId=57955,KONYASPOR                     ,0,BURSASPOR                     ,0,KONYA ATATÜRK,SADIK CEYHAN DEDA,1.09.1991 - 15:30
1003,https://www.tff.org/Default.aspx?pageId=397&macId=58388,FENERBAHÇE                    ,1,AYDINSPOR                     ,2,FB ŞÜKRÜ SARACOĞLU,YUSUF NAMOĞLU,1.09.1991 - 15:30
1005,https://www.tff.org/Default.aspx?pageId=397&macId=57946,TRABZONSPOR                   ,4,SAMSUNSPOR                    ,1,HÜSEYİN AVNİ AKER,HASAN CEYLAN,1.09.1991 - 15:30
1006,https://www.tff.org/Default.aspx?pageId=397&macId=57950,BOLUSPOR                      ,4,ALTAY                         ,1,BOLU ŞEHİR,KAZIM ÜNLÜSOY,1.09.1991 - 15:30
1007,https://www.tff.org/Default.aspx?pageId=397&macId=57951,BEŞİKTAŞ                      ,1,GENÇLERBİRLİĞİ                ,1,BEŞİKTAŞ İNÖNÜ,AHMET ÇAKAR,1.09.1991 - 15:30
1004,https://www.tff.org/Default.aspx?pageId=397&macId=57943,ADANA DEMIRSPOR               ,0,GAZIANTEPSPOR                 ,1,5 OCAK,ERMAN TOROĞLU,1.09.1991 - 17:00
1011,https://www.tff.org/Default.aspx?pageId=397&macId=58014,ALTAY                         ,1,BEŞİKTAŞ                      ,2,ANKARA 19 MAYIS,ZİHNİ AKSOY,7.09.1991 - 15:30
1016,https://www.tff.org/Default.aspx?pageId=397&macId=57980,GALATASARAY                   ,1,MKE ANKARAGUCU                ,0,ALİ SAMİ YEN,ÜNSAL ÇİMEN,7.09.1991 - 15:30
1009,https://www.tff.org/Default.aspx?pageId=397&macId=57982,BAKIRKÖYSPOR                  ,0,KONYASPOR                     ,0,ŞENLİKKÖY,SERDAR ÇAKMAN,8.09.1991 - 15:30
1010,https://www.tff.org/Default.aspx?pageId=397&macId=58029,GENÇLERBİRLİĞİ                ,4,SARIYER                       ,3,ANKARA 19 MAYIS,ŞÜKRÜ YAVUZ KARAOZAN,8.09.1991 - 15:30
1014,https://www.tff.org/Default.aspx?pageId=397&macId=58019,AYDINSPOR                     ,1,ADANA DEMIRSPOR               ,1,ADNAN MENDERES,ERDOĞAN KIRICI,8.09.1991 - 15:30
1015,https://www.tff.org/Default.aspx?pageId=397&macId=57987,BURSASPOR                     ,1,FENERBAHÇE                    ,2,BURSA ATATÜRK,ÜLKÜ TIRPANCI,8.09.1991 - 15:30
1013,https://www.tff.org/Default.aspx?pageId=397&macId=58017,GAZIANTEPSPOR                 ,2,TRABZONSPOR                   ,1,KAMİL OCAK,SABRİ ÇELİK,8.09.1991 - 15:35
1012,https://www.tff.org/Default.aspx?pageId=397&macId=58020,SAMSUNSPOR                    ,2,BOLUSPOR                      ,2,SAMSUN 19 MAYIS,AHMET İBANOĞLU,8.09.1991 - 15:40
