Mac_kodu,TFF_mac_linki,Ev_sahibi,Ev_sahibi_gol,Misafir_takim,Misafir_takim_gol,Stat,Ana_hakem,Tarih_saat
1010,https://www.tff.org/Default.aspx?pageId=29&macId=180344,DEMİR GRUP SİVASSPOR,2,EVKUR YENİ MALATYASPOR,0,YENİ 4 EYLÜL STADI - SİVAS,SERKAN ÇINAR,19.08.2017 - 21:45
1015,https://www.tff.org/Default.aspx?pageId=29&macId=180349,OSMANLISPOR FUTBOL KULÜBÜ,1,GALATASARAY A.Ş.,3,OSMANLI STADI - ANKARA,HALİL UMUT MELER,19.08.2017 - 21:45
1016,https://www.tff.org/Default.aspx?pageId=29&macId=180350,KAYSERİSPOR,1,GÖZTEPE A.Ş.,0,BÜYÜKŞEHİR BELEDİYESİ KADİR HAS - KAYSERİ,ÖZGÜR YANKAYA,20.08.2017 - 20:00
1014,https://www.tff.org/Default.aspx?pageId=29&macId=180348,ANTALYASPOR A.Ş.,2,AKHİSAR BELEDİYE GENÇLİK VE SPOR,2,ANTALYA STADYUMU - ANTALYA,BÜLENT YILDIRIM,20.08.2017 - 21:45
1018,https://www.tff.org/Default.aspx?pageId=29&macId=180352,FENERBAHÇE A.Ş.,2,TRABZONSPOR A.Ş.,2,ÜLKER STADYUMU FB ŞÜKRÜ SARACOĞLU SPOR KOMPLEKSİ -,ALİ PALABIYIK,20.08.2017 - 21:45
1011,https://www.tff.org/Default.aspx?pageId=29&macId=180345,ATİKER KONYASPOR,3,GENÇLERBİRLİĞİ,0,KONYA BÜYÜKŞEHİR BELEDİYE STADYUMU - KONYA,ARDA KARDEŞLER,21.08.2017 - 21:45
1021,https://www.tff.org/Default.aspx?pageId=29&macId=180355,AYTEMİZ ALANYASPOR,1,KARDEMİR KARABÜKSPOR,1,BAHÇEŞEHİR OKULLARI STADYUMU - ANTALYA - ALANYA,YAŞAR KEMAL UĞURLU,25.08.2017 - 21:45
1022,https://www.tff.org/Default.aspx?pageId=29&macId=180356,GALATASARAY A.Ş.,3,DEMİR GRUP SİVASSPOR,0,ALİ SAMİ YEN SPOR KOMPLEKSİ TÜRK TELEKOM STADYUMU ,ALİ PALABIYIK,25.08.2017 - 21:45
1020,https://www.tff.org/Default.aspx?pageId=29&macId=180354,EVKUR YENİ MALATYASPOR,1,ANTALYASPOR A.Ş.,1,MALATYA İNÖNÜ - MALATYA,BARIŞ ŞİMŞEK,26.08.2017 - 19:45
1024,https://www.tff.org/Default.aspx?pageId=29&macId=180358,BEŞİKTAŞ A.Ş.,2,BURSASPOR,1,VODAFONE PARK - İSTANBUL - BEŞİKTAŞ,METE KALKAVAN,26.08.2017 - 19:45
1019,https://www.tff.org/Default.aspx?pageId=29&macId=180353,GÖZTEPE A.Ş.,3,TRABZONSPOR A.Ş.,2,BORNOVA STADI - İZMİR - BORNOVA,SERKAN ÇINAR,26.08.2017 - 21:45
1026,https://www.tff.org/Default.aspx?pageId=29&macId=180360,KAYSERİSPOR,2,OSMANLISPOR FUTBOL KULÜBÜ,2,BÜYÜKŞEHİR BELEDİYESİ KADİR HAS - KAYSERİ,FIRAT AYDINUS,26.08.2017 - 21:45
1027,https://www.tff.org/Default.aspx?pageId=29&macId=180361,MEDİPOL BAŞAKŞEHİR FK,2,ATİKER KONYASPOR,1,3.İSTANBUL BAŞAKŞEHİR FATİH TERİM - İSTANBUL - BAŞ,CÜNEYT ÇAKIR,27.08.2017 - 19:45
1023,https://www.tff.org/Default.aspx?pageId=29&macId=180357,AKHİSAR BELEDİYE GENÇLİK VE SPOR,2,KASIMPAŞA A.Ş.,1,MANİSA 19 MAYIS - MANİSA,MUSTAFA ÖĞRETMENOĞLU,27.08.2017 - 21:45
1025,https://www.tff.org/Default.aspx?pageId=29&macId=180359,GENÇLERBİRLİĞİ,1,FENERBAHÇE A.Ş.,2,ANKARA 19 MAYIS - ANKARA,ÜMİT ÖZTÜRK,27.08.2017 - 21:45
1031,https://www.tff.org/Default.aspx?pageId=29&macId=180365,KARDEMİR KARABÜKSPOR,0,BEŞİKTAŞ A.Ş.,1,DR.NECMETTİN ŞEYHOĞLU - KARABÜK,ALİ PALABIYIK,9.09.2017 - 17:00
1033,https://www.tff.org/Default.aspx?pageId=29&macId=180367,DEMİR GRUP SİVASSPOR,0,KAYSERİSPOR,2,YENİ 4 EYLÜL STADI - SİVAS,HALİL UMUT MELER,9.09.2017 - 17:00
1035,https://www.tff.org/Default.aspx?pageId=29&macId=180369,ATİKER KONYASPOR,0,AYTEMİZ ALANYASPOR,2,KONYA BÜYÜKŞEHİR BELEDİYE STADYUMU - KONYA,BÜLENT YILDIRIM,9.09.2017 - 20:00
1036,https://www.tff.org/Default.aspx?pageId=29&macId=180370,FENERBAHÇE A.Ş.,2,MEDİPOL BAŞAKŞEHİR FK,3,ÜLKER STADYUMU FB ŞÜKRÜ SARACOĞLU SPOR KOMPLEKSİ -,FIRAT AYDINUS,9.09.2017 - 20:00
1030,https://www.tff.org/Default.aspx?pageId=29&macId=180364,TRABZONSPOR A.Ş.,3,GENÇLERBİRLİĞİ,1,ŞENOL GÜNEŞ SPOR KOMPLEKSİ - TRABZON - TRABZON MER,ÖZGÜR YANKAYA,10.09.2017 - 17:00
1034,https://www.tff.org/Default.aspx?pageId=29&macId=180368,OSMANLISPOR FUTBOL KULÜBÜ,0,GÖZTEPE A.Ş.,2,OSMANLI STADI - ANKARA,SUAT ARSLANBOĞA,10.09.2017 - 17:00
1028,https://www.tff.org/Default.aspx?pageId=29&macId=180362,BURSASPOR,3,TELESET MOBİLYA AKHİSARSPOR,0,BURSA BÜYÜKŞEHİR BELEDİYE STADYUMU - BURSA,ALPER ULUSOY,10.09.2017 - 20:00
1029,https://www.tff.org/Default.aspx?pageId=29&macId=180363,ANTALYASPOR A.Ş.,1,GALATASARAY A.Ş.,1,ANTALYA STADYUMU - ANTALYA,HALİS ÖZKAHYA,10.09.2017 - 20:00
1032,https://www.tff.org/Default.aspx?pageId=29&macId=180366,KASIMPAŞA A.Ş.,3,EVKUR YENİ MALATYASPOR,2,RECEP TAYYİP ERDOĞAN STADYUMU - İSTANBUL,ARDA KARDEŞLER,11.09.2017 - 20:00
1039,https://www.tff.org/Default.aspx?pageId=29&macId=180373,KAYSERİSPOR,2,ANTALYASPOR A.Ş.,0,BÜYÜKŞEHİR BELEDİYESİ KADİR HAS - KAYSERİ,YAŞAR KEMAL UĞURLU,15.09.2017 - 20:00
1041,https://www.tff.org/Default.aspx?pageId=29&macId=180375,EVKUR YENİ MALATYASPOR,2,BURSASPOR,4,YENİ MALATYA STADYUMU - MALATYA - MALATYA MERKEZ,BÜLENT YILDIRIM,16.09.2017 - 17:00
1037,https://www.tff.org/Default.aspx?pageId=29&macId=180371,GALATASARAY A.Ş.,2,KASIMPAŞA A.Ş.,0,ALİ SAMİ YEN SPOR KOMPLEKSİ TÜRK TELEKOM STADYUMU ,CÜNEYT ÇAKIR,16.09.2017 - 20:00
1042,https://www.tff.org/Default.aspx?pageId=29&macId=180376,TELESET MOBİLYA AKHİSARSPOR,2,KARDEMİR KARABÜKSPOR,1,MANİSA 19 MAYIS - MANİSA,ÜMİT ÖZTÜRK,16.09.2017 - 20:00
1038,https://www.tff.org/Default.aspx?pageId=29&macId=180372,OSMANLISPOR FUTBOL KULÜBÜ,2,DEMİR GRUP SİVASSPOR,4,OSMANLI STADI - ANKARA,HÜSEYİN GÖÇEK,17.09.2017 - 17:00
1045,https://www.tff.org/Default.aspx?pageId=29&macId=180379,MEDİPOL BAŞAKŞEHİR FK,2,TRABZONSPOR A.Ş.,2,3.İSTANBUL BAŞAKŞEHİR FATİH TERİM - İSTANBUL - BAŞ,HALİS ÖZKAHYA,17.09.2017 - 17:00
1040,https://www.tff.org/Default.aspx?pageId=29&macId=180374,GÖZTEPE A.Ş.,3,GENÇLERBİRLİĞİ,2,BORNOVA STADI - İZMİR - BORNOVA,MUSTAFA ÖĞRETMENOĞLU,17.09.2017 - 20:00
1044,https://www.tff.org/Default.aspx?pageId=29&macId=180378,AYTEMİZ ALANYASPOR,1,FENERBAHÇE A.Ş.,4,BAHÇEŞEHİR OKULLARI STADYUMU - ANTALYA - ALANYA,METE KALKAVAN,17.09.2017 - 20:00
1043,https://www.tff.org/Default.aspx?pageId=29&macId=180377,BEŞİKTAŞ A.Ş.,2,ATİKER KONYASPOR,0,VODAFONE PARK - İSTANBUL - BEŞİKTAŞ,SERKAN ÇINAR,18.09.2017 - 20:00
1053,https://www.tff.org/Default.aspx?pageId=29&macId=180387,TRABZONSPOR A.Ş.,3,AYTEMİZ ALANYASPOR,4,ŞENOL GÜNEŞ SPOR KOMPLEKSİ - TRABZON - TRABZON MER,ALPER ULUSOY,22.09.2017 - 20:00
1054,https://www.tff.org/Default.aspx?pageId=29&macId=180388,ATİKER KONYASPOR,2,TELESET MOBİLYA AKHİSARSPOR,0,KONYA BÜYÜKŞEHİR BELEDİYE STADYUMU - KONYA,ÖZGÜR YANKAYA,23.09.2017 - 14:00
1052,https://www.tff.org/Default.aspx?pageId=29&macId=180386,GENÇLERBİRLİĞİ,1,MEDİPOL BAŞAKŞEHİR FK,0,ANKARA 19 MAYIS - ANKARA,CÜNEYT ÇAKIR,23.09.2017 - 16:30
1048,https://www.tff.org/Default.aspx?pageId=29&macId=180382,FENERBAHÇE A.Ş.,2,BEŞİKTAŞ A.Ş.,1,ÜLKER STADYUMU FB ŞÜKRÜ SARACOĞLU SPOR KOMPLEKSİ -,ALİ PALABIYIK,23.09.2017 - 19:30
1047,https://www.tff.org/Default.aspx?pageId=29&macId=180381,DEMİR GRUP SİVASSPOR,2,GÖZTEPE A.Ş.,3,YENİ 4 EYLÜL STADI - SİVAS,HALİS ÖZKAHYA,24.09.2017 - 14:00
1049,https://www.tff.org/Default.aspx?pageId=29&macId=180383,KARDEMİR KARABÜKSPOR,2,EVKUR YENİ MALATYASPOR,4,DR.NECMETTİN ŞEYHOĞLU - KARABÜK,SERKAN TOKAT,24.09.2017 - 14:00
1051,https://www.tff.org/Default.aspx?pageId=29&macId=180385,KASIMPAŞA A.Ş.,1,KAYSERİSPOR,1,RECEP TAYYİP ERDOĞAN STADYUMU - İSTANBUL,ÜMİT ÖZTÜRK,24.09.2017 - 16:30
1050,https://www.tff.org/Default.aspx?pageId=29&macId=180384,BURSASPOR,1,GALATASARAY A.Ş.,2,BURSA BÜYÜKŞEHİR BELEDİYE STADYUMU - BURSA,FIRAT AYDINUS,24.09.2017 - 19:30
1046,https://www.tff.org/Default.aspx?pageId=29&macId=180380,ANTALYASPOR A.Ş.,3,OSMANLISPOR FUTBOL KULÜBÜ,0,ANTALYA STADYUMU - ANTALYA,METE KALKAVAN,25.09.2017 - 20:00
1059,https://www.tff.org/Default.aspx?pageId=29&macId=180393,TELESET MOBİLYA AKHİSARSPOR,1,FENERBAHÇE A.Ş.,0,MANİSA 19 MAYIS - MANİSA,BÜLENT YILDIRIM,29.09.2017 - 20:00
1057,https://www.tff.org/Default.aspx?pageId=29&macId=180391,DEMİR GRUP SİVASSPOR,3,ANTALYASPOR A.Ş.,1,YENİ 4 EYLÜL STADI - SİVAS,CÜNEYT ÇAKIR,30.09.2017 - 14:00
1061,https://www.tff.org/Default.aspx?pageId=29&macId=180395,OSMANLISPOR FUTBOL KULÜBÜ,3,KASIMPAŞA A.Ş.,0,OSMANLI STADI - ANKARA,ÖZGÜR YANKAYA,30.09.2017 - 14:00
1062,https://www.tff.org/Default.aspx?pageId=29&macId=180396,KAYSERİSPOR,3,BURSASPOR,1,BÜYÜKŞEHİR BELEDİYESİ KADİR HAS - KAYSERİ,HÜSEYİN GÖÇEK,30.09.2017 - 16:30
1055,https://www.tff.org/Default.aspx?pageId=29&macId=180389,GALATASARAY A.Ş.,3,KARDEMİR KARABÜKSPOR,2,ALİ SAMİ YEN SPOR KOMPLEKSİ TÜRK TELEKOM STADYUMU ,ALPER ULUSOY,30.09.2017 - 19:30
1058,https://www.tff.org/Default.aspx?pageId=29&macId=180392,EVKUR YENİ MALATYASPOR,1,ATİKER KONYASPOR,1,YENİ MALATYA STADYUMU - MALATYA - MALATYA MERKEZ,KORAY GENÇERLER,1.10.2017 - 14:00
1060,https://www.tff.org/Default.aspx?pageId=29&macId=180394,AYTEMİZ ALANYASPOR,4,GENÇLERBİRLİĞİ,1,BAHÇEŞEHİR OKULLARI STADYUMU - ANTALYA - ALANYA,HALİL UMUT MELER,1.10.2017 - 16:30
1056,https://www.tff.org/Default.aspx?pageId=29&macId=180390,BEŞİKTAŞ A.Ş.,2,TRABZONSPOR A.Ş.,2,VODAFONE PARK - İSTANBUL - BEŞİKTAŞ,FIRAT AYDINUS,1.10.2017 - 19:30
1063,https://www.tff.org/Default.aspx?pageId=29&macId=180397,GÖZTEPE A.Ş.,1,MEDİPOL BAŞAKŞEHİR FK,2,BORNOVA STADI - İZMİR - BORNOVA,YAŞAR KEMAL UĞURLU,1.10.2017 - 19:30
1071,https://www.tff.org/Default.aspx?pageId=29&macId=180405,GENÇLERBİRLİĞİ,2,BEŞİKTAŞ A.Ş.,1,ANKARA 19 MAYIS - ANKARA,HALİS ÖZKAHYA,13.10.2017 - 20:00
1067,https://www.tff.org/Default.aspx?pageId=29&macId=180401,KARDEMİR KARABÜKSPOR,1,KAYSERİSPOR,0,DR.NECMETTİN ŞEYHOĞLU - KARABÜK,ALİ ŞANSALAN,14.10.2017 - 14:00
1069,https://www.tff.org/Default.aspx?pageId=29&macId=180403,ANTALYASPOR A.Ş.,1,GÖZTEPE A.Ş.,3,ANTALYA STADYUMU - ANTALYA,HÜSEYİN GÖÇEK,14.10.2017 - 16:30
1070,https://www.tff.org/Default.aspx?pageId=29&macId=180404,MEDİPOL BAŞAKŞEHİR FK,2,AYTEMİZ ALANYASPOR,1,3.İSTANBUL BAŞAKŞEHİR FATİH TERİM - İSTANBUL - BAŞ,SERKAN ÇINAR,14.10.2017 - 16:30
1072,https://www.tff.org/Default.aspx?pageId=29&macId=180406,ATİKER KONYASPOR,0,GALATASARAY A.Ş.,2,KONYA BÜYÜKŞEHİR BELEDİYE STADYUMU - KONYA,ÖZGÜR YANKAYA,14.10.2017 - 19:30
1068,https://www.tff.org/Default.aspx?pageId=29&macId=180402,KASIMPAŞA A.Ş.,2,DEMİR GRUP SİVASSPOR,3,RECEP TAYYİP ERDOĞAN STADYUMU - İSTANBUL,METE KALKAVAN,15.10.2017 - 14:00
1066,https://www.tff.org/Default.aspx?pageId=29&macId=180400,TRABZONSPOR A.Ş.,1,TELESET MOBİLYA AKHİSARSPOR,6,ŞENOL GÜNEŞ SPOR KOMPLEKSİ - TRABZON - TRABZON MER,YAŞAR KEMAL UĞURLU,15.10.2017 - 16:30
1064,https://www.tff.org/Default.aspx?pageId=29&macId=180398,FENERBAHÇE A.Ş.,3,EVKUR YENİ MALATYASPOR,1,ÜLKER STADYUMU FB ŞÜKRÜ SARACOĞLU SPOR KOMPLEKSİ -,ALPER ULUSOY,15.10.2017 - 19:30
1065,https://www.tff.org/Default.aspx?pageId=29&macId=180399,BURSASPOR,3,OSMANLISPOR FUTBOL KULÜBÜ,1,BURSA BÜYÜKŞEHİR BELEDİYE STADYUMU - BURSA,CÜNEYT ÇAKIR,16.10.2017 - 20:00
1074,https://www.tff.org/Default.aspx?pageId=29&macId=180408,ANTALYASPOR A.Ş.,2,KASIMPAŞA A.Ş.,1,ANTALYA STADYUMU - ANTALYA,ÜMİT ÖZTÜRK,20.10.2017 - 20:00
1081,https://www.tff.org/Default.aspx?pageId=29&macId=180415,GÖZTEPE A.Ş.,3,AYTEMİZ ALANYASPOR,3,BORNOVA STADI - İZMİR - BORNOVA,FIRAT AYDINUS,20.10.2017 - 20:00
1080,https://www.tff.org/Default.aspx?pageId=29&macId=180414,OSMANLISPOR FUTBOL KULÜBÜ,3,KARDEMİR KARABÜKSPOR,0,OSMANLI STADI - ANKARA,HALİS ÖZKAHYA,21.10.2017 - 14:00
1073,https://www.tff.org/Default.aspx?pageId=29&macId=180407,TELESET MOBİLYA AKHİSARSPOR,3,GENÇLERBİRLİĞİ,3,MANİSA 19 MAYIS - MANİSA,SUAT ARSLANBOĞA,21.10.2017 - 16:30
1077,https://www.tff.org/Default.aspx?pageId=29&macId=180411,EVKUR YENİ MALATYASPOR,1,TRABZONSPOR A.Ş.,0,YENİ MALATYA STADYUMU - MALATYA - MALATYA MERKEZ,HALİL UMUT MELER,21.10.2017 - 19:30
1079,https://www.tff.org/Default.aspx?pageId=29&macId=180413,DEMİR GRUP SİVASSPOR,0,BURSASPOR,0,YENİ 4 EYLÜL STADI - SİVAS,YAŞAR KEMAL UĞURLU,22.10.2017 - 14:00
1075,https://www.tff.org/Default.aspx?pageId=29&macId=180409,KAYSERİSPOR,2,ATİKER KONYASPOR,1,BÜYÜKŞEHİR BELEDİYESİ KADİR HAS - KAYSERİ,ALİ PALABIYIK,22.10.2017 - 16:30
1076,https://www.tff.org/Default.aspx?pageId=29&macId=180410,GALATASARAY A.Ş.,0,FENERBAHÇE A.Ş.,0,ALİ SAMİ YEN SPOR KOMPLEKSİ TÜRK TELEKOM STADYUMU ,CÜNEYT ÇAKIR,22.10.2017 - 19:30
1078,https://www.tff.org/Default.aspx?pageId=29&macId=180412,BEŞİKTAŞ A.Ş.,1,MEDİPOL BAŞAKŞEHİR FK,1,VODAFONE PARK - İSTANBUL - BEŞİKTAŞ,METE KALKAVAN,23.10.2017 - 20:04
1087,https://www.tff.org/Default.aspx?pageId=29&macId=180421,KASIMPAŞA A.Ş.,3,GÖZTEPE A.Ş.,1,RECEP TAYYİP ERDOĞAN STADYUMU - İSTANBUL,BÜLENT YILDIRIM,27.10.2017 - 20:00
1082,https://www.tff.org/Default.aspx?pageId=29&macId=180416,GENÇLERBİRLİĞİ,0,EVKUR YENİ MALATYASPOR,1,ANKARA 19 MAYIS - ANKARA,HÜSEYİN GÖÇEK,28.10.2017 - 14:00
1089,https://www.tff.org/Default.aspx?pageId=29&macId=180423,MEDİPOL BAŞAKŞEHİR FK,2,TELESET MOBİLYA AKHİSARSPOR,1,3.İSTANBUL BAŞAKŞEHİR FATİH TERİM - İSTANBUL - BAŞ,FIRAT AYDINUS,28.10.2017 - 16:30
1088,https://www.tff.org/Default.aspx?pageId=29&macId=180422,AYTEMİZ ALANYASPOR,1,BEŞİKTAŞ A.Ş.,2,BAHÇEŞEHİR OKULLARI STADYUMU - ANTALYA - ALANYA,YAŞAR KEMAL UĞURLU,28.10.2017 - 19:30
1083,https://www.tff.org/Default.aspx?pageId=29&macId=180417,ATİKER KONYASPOR,1,OSMANLISPOR FUTBOL KULÜBÜ,0,KONYA BÜYÜKŞEHİR BELEDİYE STADYUMU - KONYA,ARDA KARDEŞLER,29.10.2017 - 14:00
1085,https://www.tff.org/Default.aspx?pageId=29&macId=180419,KARDEMİR KARABÜKSPOR,0,DEMİR GRUP SİVASSPOR,1,DR.NECMETTİN ŞEYHOĞLU - KARABÜK,ÖZGÜR YANKAYA,29.10.2017 - 14:00
1086,https://www.tff.org/Default.aspx?pageId=29&macId=180420,BURSASPOR,4,ANTALYASPOR A.Ş.,0,BURSA BÜYÜKŞEHİR BELEDİYE STADYUMU - BURSA,ALİ PALABIYIK,29.10.2017 - 16:30
1090,https://www.tff.org/Default.aspx?pageId=29&macId=180424,TRABZONSPOR A.Ş.,2,GALATASARAY A.Ş.,1,ŞENOL GÜNEŞ SPOR KOMPLEKSİ - TRABZON - TRABZON MER,HALİS ÖZKAHYA,29.10.2017 - 19:30
1084,https://www.tff.org/Default.aspx?pageId=29&macId=180418,FENERBAHÇE A.Ş.,3,KAYSERİSPOR,3,ÜLKER STADYUMU FB ŞÜKRÜ SARACOĞLU SPOR KOMPLEKSİ -,HALİL UMUT MELER,30.10.2017 - 20:00
1094,https://www.tff.org/Default.aspx?pageId=29&macId=180428,GALATASARAY A.Ş.,5,GENÇLERBİRLİĞİ,1,ALİ SAMİ YEN SPOR KOMPLEKSİ TÜRK TELEKOM STADYUMU ,SERKAN ÇINAR,3.11.2017 - 20:00
1097,https://www.tff.org/Default.aspx?pageId=29&macId=180431,KASIMPAŞA A.Ş.,2,BURSASPOR,2,RECEP TAYYİP ERDOĞAN STADYUMU - İSTANBUL,SUAT ARSLANBOĞA,4.11.2017 - 14:00
1099,https://www.tff.org/Default.aspx?pageId=29&macId=180433,KAYSERİSPOR,0,TRABZONSPOR A.Ş.,0,BÜYÜKŞEHİR BELEDİYESİ KADİR HAS - KAYSERİ,ÖZGÜR YANKAYA,4.11.2017 - 14:00
1091,https://www.tff.org/Default.aspx?pageId=29&macId=180425,ANTALYASPOR A.Ş.,2,KARDEMİR KARABÜKSPOR,1,ANTALYA STADYUMU - ANTALYA,ARDA KARDEŞLER,4.11.2017 - 16:30
1098,https://www.tff.org/Default.aspx?pageId=29&macId=180432,OSMANLISPOR FUTBOL KULÜBÜ,1,FENERBAHÇE A.Ş.,1,OSMANLI STADI - ANKARA,FIRAT AYDINUS,4.11.2017 - 19:30
1096,https://www.tff.org/Default.aspx?pageId=29&macId=180430,TELESET MOBİLYA AKHİSARSPOR,0,AYTEMİZ ALANYASPOR,4,MANİSA 19 MAYIS - MANİSA,ALİ PALABIYIK,5.11.2017 - 14:00
1095,https://www.tff.org/Default.aspx?pageId=29&macId=180429,EVKUR YENİ MALATYASPOR,0,MEDİPOL BAŞAKŞEHİR FK,2,YENİ MALATYA STADYUMU - MALATYA - MALATYA MERKEZ,BÜLENT YILDIRIM,5.11.2017 - 16:30
1092,https://www.tff.org/Default.aspx?pageId=29&macId=180426,DEMİR GRUP SİVASSPOR,2,ATİKER KONYASPOR,1,YENİ 4 EYLÜL STADI - SİVAS,CÜNEYT ÇAKIR,5.11.2017 - 19:30
1093,https://www.tff.org/Default.aspx?pageId=29&macId=180427,GÖZTEPE A.Ş.,1,BEŞİKTAŞ A.Ş.,3,BORNOVA STADI - İZMİR - BORNOVA,HÜSEYİN GÖÇEK,5.11.2017 - 19:30
1106,https://www.tff.org/Default.aspx?pageId=29&macId=180440,BEŞİKTAŞ A.Ş.,0,TELESET MOBİLYA AKHİSARSPOR,0,VODAFONE PARK - İSTANBUL - BEŞİKTAŞ,SERKAN ÇINAR,17.11.2017 - 20:00
1105,https://www.tff.org/Default.aspx?pageId=29&macId=180439,BURSASPOR,0,GÖZTEPE A.Ş.,0,BURSA BÜYÜKŞEHİR BELEDİYE STADYUMU - BURSA,METE KALKAVAN,18.11.2017 - 14:00
1102,https://www.tff.org/Default.aspx?pageId=29&macId=180436,ATİKER KONYASPOR,1,ANTALYASPOR A.Ş.,1,KONYA BÜYÜKŞEHİR BELEDİYE STADYUMU - KONYA,BÜLENT YILDIRIM,18.11.2017 - 16:30
1107,https://www.tff.org/Default.aspx?pageId=29&macId=180441,MEDİPOL BAŞAKŞEHİR FK,5,GALATASARAY A.Ş.,1,3.İSTANBUL BAŞAKŞEHİR FATİH TERİM - İSTANBUL - BAŞ,ALİ PALABIYIK,18.11.2017 - 19:30
1100,https://www.tff.org/Default.aspx?pageId=29&macId=180434,AYTEMİZ ALANYASPOR,1,EVKUR YENİ MALATYASPOR,0,BAHÇEŞEHİR OKULLARI STADYUMU - ANTALYA - ALANYA,HALİS ÖZKAHYA,19.11.2017 - 14:00
1101,https://www.tff.org/Default.aspx?pageId=29&macId=180435,GENÇLERBİRLİĞİ,1,KAYSERİSPOR,2,ANKARA 19 MAYIS - ANKARA,FIRAT AYDINUS,19.11.2017 - 14:00
1108,https://www.tff.org/Default.aspx?pageId=29&macId=180442,TRABZONSPOR A.Ş.,4,OSMANLISPOR FUTBOL KULÜBÜ,3,ŞENOL GÜNEŞ SPOR KOMPLEKSİ - TRABZON - TRABZON MER,ÜMİT ÖZTÜRK,19.11.2017 - 16:30
1103,https://www.tff.org/Default.aspx?pageId=29&macId=180437,FENERBAHÇE A.Ş.,4,DEMİR GRUP SİVASSPOR,1,ÜLKER STADYUMU FB ŞÜKRÜ SARACOĞLU SPOR KOMPLEKSİ -,YAŞAR KEMAL UĞURLU,19.11.2017 - 19:30
1104,https://www.tff.org/Default.aspx?pageId=29&macId=180438,KARDEMİR KARABÜKSPOR,0,KASIMPAŞA A.Ş.,2,DR.NECMETTİN ŞEYHOĞLU - KARABÜK,HALİL UMUT MELER,20.11.2017 - 20:00
1111,https://www.tff.org/Default.aspx?pageId=29&macId=180445,OSMANLISPOR FUTBOL KULÜBÜ,2,GENÇLERBİRLİĞİ,0,OSMANLI STADI - ANKARA,ÖZGÜR YANKAYA,24.11.2017 - 20:00
