Mac_kodu,TFF_mac_linki,Ev_sahibi,Ev_sahibi_gol,Misafir_takim,Misafir_takim_gol,Stat,Ana_hakem,Tarih_saat
1068,https://www.tff.org/Default.aspx?pageId=397&macId=8397,TRABZONSPOR                                       ,1,BEŞİKTAŞ A.Ş.                                     ,0,HÜSEYİN AVNİ AKER,KUDDUSİ MÜFTÜOĞLU,3.10.2004 - 19:00
1071,https://www.tff.org/Default.aspx?pageId=397&macId=8399,SAMSUNSPOR                                        ,3,A.SEBATSPOR                                       ,0,SAMSUN 19 MAYIS,ZAFER ÖNDER İPEK,3.10.2004 - 19:00
1077,https://www.tff.org/Default.aspx?pageId=397&macId=8546,GENÇLERBİRLİĞİ                                    ,2,ÇAYKUR RİZESPOR                                   ,1,ANKARA 19 MAYIS,MUSTAFA ÇULCU,16.10.2004 - 19:00
1075,https://www.tff.org/Default.aspx?pageId=397&macId=8545,GAZİANTEPSPOR                                     ,0,FENERBAHÇE                                        ,1,KAMİL OCAK,OKTAY DEMİRAY,16.10.2004 - 19:15
1080,https://www.tff.org/Default.aspx?pageId=397&macId=8548,SAKARYASPOR A.Ş.                                  ,1,MKE ANKARAGÜCÜ                                    ,0,SAKARYA ATATÜRK,HAKAN SİVRİSERVİ,16.10.2004 - 20:00
1079,https://www.tff.org/Default.aspx?pageId=397&macId=8547,BEŞİKTAŞ A.Ş.                                     ,4,DİYARBAKIRSPOR                                    ,0,BEŞİKTAŞ İNÖNÜ,EROL ERSOY,16.10.2004 - 21:15
1078,https://www.tff.org/Default.aspx?pageId=397&macId=8552,A.SEBATSPOR                                       ,2,İSTANBULSPOR A.Ş.                                 ,2,AKÇAABAT FATİH ,YILNUR ÖNEN,17.10.2004 - 15:00
1073,https://www.tff.org/Default.aspx?pageId=397&macId=8549,MALATYASPOR                                       ,1,SAMSUNSPOR                                        ,2,MALATYA İNÖNÜ,CEM DEDA,17.10.2004 - 19:00
1074,https://www.tff.org/Default.aspx?pageId=397&macId=8550,B.B. ANKARASPOR                                   ,1,TRABZONSPOR                                       ,1,ANKARA 19 MAYIS,CÜNEYT ÇAKIR,17.10.2004 - 19:00
1076,https://www.tff.org/Default.aspx?pageId=397&macId=8551,DENİZLİSPOR                                       ,2,KONYASPOR                                         ,1,DENİZLİ ATATÜRK,YUNUS YILDIRIM,17.10.2004 - 20:00
1081,https://www.tff.org/Default.aspx?pageId=397&macId=8553,GALATASARAY                                       ,5,KAYSERİSPOR                                       ,1,ALİ SAMİ YEN,CEM PAPİLA,17.10.2004 - 20:00
1089,https://www.tff.org/Default.aspx?pageId=397&macId=8634,İSTANBULSPOR A.Ş.                                 ,0,MALATYASPOR                                       ,2,MİMAR YAHYA BAŞ,SELÇUK DERELİ,23.10.2004 - 15:00
1082,https://www.tff.org/Default.aspx?pageId=397&macId=8631,SAMSUNSPOR                                        ,2,GENÇLERBİRLİĞİ                                    ,0,SAMSUN 19 MAYIS,KUDDUSİ MÜFTÜOĞLU,23.10.2004 - 20:00
1084,https://www.tff.org/Default.aspx?pageId=397&macId=8632,KONYASPOR                                         ,2,GAZİANTEPSPOR                                     ,2,KONYA ATATÜRK,ÖZGÜÇ TÜRKALP,23.10.2004 - 20:00
1087,https://www.tff.org/Default.aspx?pageId=397&macId=8633,TRABZONSPOR                                       ,0,GALATASARAY                                       ,1,HÜSEYİN AVNİ AKER,SERDAR TATLI,23.10.2004 - 20:00
1083,https://www.tff.org/Default.aspx?pageId=397&macId=8635,FENERBAHÇE                                        ,6,SAKARYASPOR A.Ş.                                  ,0,FB ŞÜKRÜ SARACOĞLU,YUNUS YILDIRIM,24.10.2004 - 20:00
1085,https://www.tff.org/Default.aspx?pageId=397&macId=8636,MKE ANKARAGÜCÜ                                    ,1,BEŞİKTAŞ A.Ş.                                     ,4,ANKARA 19 MAYIS,OKTAY DEMİRAY,24.10.2004 - 20:00
1086,https://www.tff.org/Default.aspx?pageId=397&macId=8637,DİYARBAKIRSPOR                                    ,1,B.B. ANKARASPOR                                   ,0,DİYARBAKIR ATATÜRK,AYTEKİN DURMAZ,24.10.2004 - 20:00
1088,https://www.tff.org/Default.aspx?pageId=397&macId=8638,KAYSERİSPOR                                       ,4,A.SEBATSPOR                                       ,1,KAYSERİ ATATÜRK,FIRAT AYDINUS,24.10.2004 - 20:00
1090,https://www.tff.org/Default.aspx?pageId=397&macId=8639,ÇAYKUR RİZESPOR                                   ,2,DENİZLİSPOR                                       ,0,RİZE ATATÜRK,ZAFER ÖNDER İPEK,24.10.2004 - 20:00
1097,https://www.tff.org/Default.aspx?pageId=397&macId=8734,TRABZONSPOR                                       ,4,DİYARBAKIRSPOR                                    ,1,HÜSEYİN AVNİ AKER,BÜLENT DEMİRLEK,29.10.2004 - 20:00
1095,https://www.tff.org/Default.aspx?pageId=397&macId=8737,GENÇLERBİRLİĞİ                                    ,1,İSTANBULSPOR A.Ş.                                 ,0,ANKARA 19 MAYIS,CEM PAPİLA,30.10.2004 - 15:30
1092,https://www.tff.org/Default.aspx?pageId=397&macId=8735,BEŞİKTAŞ A.Ş.                                     ,2,FENERBAHÇE                                        ,1,BEŞİKTAŞ İNÖNÜ,FIRAT AYDINUS,30.10.2004 - 20:00
1094,https://www.tff.org/Default.aspx?pageId=397&macId=8736,DENİZLİSPOR                                       ,2,SAMSUNSPOR                                        ,0,DENİZLİ ATATÜRK,CÜNEYT ÇAKIR,30.10.2004 - 20:00
1099,https://www.tff.org/Default.aspx?pageId=397&macId=8738,GAZİANTEPSPOR                                     ,0,ÇAYKUR RİZESPOR                                   ,1,KAMİL OCAK,YUNUS YILDIRIM,30.10.2004 - 20:00
1091,https://www.tff.org/Default.aspx?pageId=397&macId=8739,B.B. ANKARASPOR                                   ,2,MKE ANKARAGÜCÜ                                    ,0,ANKARA 19 MAYIS,KUDDUSİ MÜFTÜOĞLU,31.10.2004 - 14:00
1096,https://www.tff.org/Default.aspx?pageId=397&macId=8741,MALATYASPOR                                       ,0,KAYSERİSPOR                                       ,1,MALATYA İNÖNÜ,ZAFER ÖNDER İPEK,31.10.2004 - 14:00
1098,https://www.tff.org/Default.aspx?pageId=397&macId=8742,SAKARYASPOR A.Ş.                                  ,1,KONYASPOR                                         ,4,SAKARYA ATATÜRK,İSMET ARZUMAN,31.10.2004 - 14:00
1093,https://www.tff.org/Default.aspx?pageId=397&macId=8740,GALATASARAY                                       ,2,A.SEBATSPOR                                       ,0,ALİ SAMİ YEN,ÖZGÜÇ TÜRKALP,31.10.2004 - 20:00
1105,https://www.tff.org/Default.aspx?pageId=397&macId=8820,DİYARBAKIRSPOR                                    ,2,GALATASARAY                                       ,0,DİYARBAKIR ATATÜRK,SELÇUK DERELİ,5.11.2004 - 20:00
1106,https://www.tff.org/Default.aspx?pageId=397&macId=8823,A.SEBATSPOR                                       ,1,MALATYASPOR                                       ,1,AKÇAABAT FATİH ,İSMET ARZUMAN,6.11.2004 - 13:30
1107,https://www.tff.org/Default.aspx?pageId=397&macId=8824,İSTANBULSPOR A.Ş.                                 ,1,DENİZLİSPOR                                       ,1,ZEYTİNBURNU,TOLGA ÖZKALFA,6.11.2004 - 13:30
1101,https://www.tff.org/Default.aspx?pageId=397&macId=8821,SAMSUNSPOR                                        ,1,GAZİANTEPSPOR                                     ,3,SAMSUN 19 MAYIS,METİN AYDOĞAN,6.11.2004 - 20:00
1102,https://www.tff.org/Default.aspx?pageId=397&macId=8822,FENERBAHÇE                                        ,1,B.B. ANKARASPOR                                   ,0,FB ŞÜKRÜ SARACOĞLU,BÜLENT DEMİRLEK,6.11.2004 - 20:00
1100,https://www.tff.org/Default.aspx?pageId=397&macId=8825,KAYSERİSPOR                                       ,1,GENÇLERBİRLİĞİ                                    ,2,KAYSERİ ATATÜRK,VEDAT YÜKSEL,7.11.2004 - 14:00
1104,https://www.tff.org/Default.aspx?pageId=397&macId=8827,MKE ANKARAGÜCÜ                                    ,0,TRABZONSPOR                                       ,2,ANKARA 19 MAYIS,EROL ERSOY,7.11.2004 - 14:00
1108,https://www.tff.org/Default.aspx?pageId=397&macId=8828,ÇAYKUR RİZESPOR                                   ,2,SAKARYASPOR A.Ş.                                  ,0,RİZE ATATÜRK,HÜSEYİN GÖÇEK,7.11.2004 - 18:30
1103,https://www.tff.org/Default.aspx?pageId=397&macId=8826,KONYASPOR                                         ,2,BEŞİKTAŞ A.Ş.                                     ,2,KONYA ATATÜRK,CEM DEDA,7.11.2004 - 19:00
1111,https://www.tff.org/Default.aspx?pageId=397&macId=8974,SAKARYASPOR A.Ş.                                  ,4,SAMSUNSPOR                                        ,2,SAKARYA ATATÜRK,ORHAN ERDEMİR,20.11.2004 - 16:00
1115,https://www.tff.org/Default.aspx?pageId=397&macId=8976,B.B. ANKARASPOR                                   ,1,KONYASPOR                                         ,3,ANKARA 19 MAYIS,FIRAT AYDINUS,20.11.2004 - 16:00
1117,https://www.tff.org/Default.aspx?pageId=397&macId=8977,GALATASARAY                                       ,1,MALATYASPOR                                       ,1,ALİ SAMİ YEN,KUDDUSİ MÜFTÜOĞLU,20.11.2004 - 16:06
1114,https://www.tff.org/Default.aspx?pageId=397&macId=8975,TRABZONSPOR                                       ,0,FENERBAHÇE                                        ,2,HÜSEYİN AVNİ AKER,SELÇUK DERELİ,20.11.2004 - 19:05
1109,https://www.tff.org/Default.aspx?pageId=397&macId=8978,DENİZLİSPOR                                       ,2,KAYSERİSPOR                                       ,1,DENİZLİ ATATÜRK,CEM PAPİLA,21.11.2004 - 14:00
1112,https://www.tff.org/Default.aspx?pageId=397&macId=8980,GENÇLERBİRLİĞİ                                    ,1,A.SEBATSPOR                                       ,1,ANKARA 19 MAYIS,METİN AYDOĞAN,21.11.2004 - 14:00
1116,https://www.tff.org/Default.aspx?pageId=397&macId=8982,GAZİANTEPSPOR                                     ,0,İSTANBULSPOR A.Ş.                                 ,1,KAMİL OCAK,MUSTAFA ÇULCU,21.11.2004 - 14:00
1113,https://www.tff.org/Default.aspx?pageId=397&macId=8981,DİYARBAKIRSPOR                                    ,0,MKE ANKARAGÜCÜ                                    ,1,DİYARBAKIR ATATÜRK,YUNUS YILDIRIM,21.11.2004 - 16:00
1110,https://www.tff.org/Default.aspx?pageId=397&macId=8979,BEŞİKTAŞ A.Ş.                                     ,2,ÇAYKUR RİZESPOR                                   ,2,BEŞİKTAŞ İNÖNÜ,SERDAR TATLI,21.11.2004 - 19:00
1122,https://www.tff.org/Default.aspx?pageId=397&macId=9060,MKE ANKARAGÜCÜ                                    ,0,GALATASARAY                                       ,1,ANKARA 19 MAYIS,İSMET ARZUMAN,26.11.2004 - 20:00
1121,https://www.tff.org/Default.aspx?pageId=397&macId=9062,KONYASPOR                                         ,1,TRABZONSPOR                                       ,1,KONYA ATATÜRK,KUDDUSİ MÜFTÜOĞLU,27.11.2004 - 16:00
1126,https://www.tff.org/Default.aspx?pageId=397&macId=9064,ÇAYKUR RİZESPOR                                   ,2,B.B. ANKARASPOR                                   ,1,RİZE ATATÜRK,SÜLEYMAN ABAY,27.11.2004 - 16:00
1120,https://www.tff.org/Default.aspx?pageId=397&macId=9061,FENERBAHÇE                                        ,3,DİYARBAKIRSPOR                                    ,0,FB ŞÜKRÜ SARACOĞLU,CEM DEDA,27.11.2004 - 19:00
1119,https://www.tff.org/Default.aspx?pageId=397&macId=9066,A.SEBATSPOR                                       ,2,DENİZLİSPOR                                       ,1,AKÇAABAT FATİH ,HÜSEYİN GÖÇEK,28.11.2004 - 13:30
1124,https://www.tff.org/Default.aspx?pageId=397&macId=9067,İSTANBULSPOR A.Ş.                                 ,3,SAKARYASPOR A.Ş.                                  ,0,ZEYTİNBURNU,ZAFER ÖNDER İPEK,28.11.2004 - 13:30
1118,https://www.tff.org/Default.aspx?pageId=397&macId=9065,MALATYASPOR                                       ,0,GENÇLERBİRLİĞİ                                    ,2,MALATYA İNÖNÜ,FIRAT AYDINUS,28.11.2004 - 14:00
1123,https://www.tff.org/Default.aspx?pageId=397&macId=9063,KAYSERİSPOR                                       ,3,GAZİANTEPSPOR                                     ,1,KAYSERİ ATATÜRK,EROL ERSOY,28.11.2004 - 14:00
1125,https://www.tff.org/Default.aspx?pageId=397&macId=9068,SAMSUNSPOR                                        ,2,BEŞİKTAŞ A.Ş.                                     ,4,SAMSUN 19 MAYIS,MUSTAFA ÇULCU,28.11.2004 - 19:05
