Mac_kodu,TFF_mac_linki,Ev_sahibi,Ev_sahibi_gol,Misafir_takim,Misafir_takim_gol,Stat,Ana_hakem,Tarih_saat
1027,https://www.tff.org/Default.aspx?pageId=29&macId=98875,SAMSUNSPOR,1,TRABZONSPOR A.Ş.,1,SAMSUN 19 MAYIS - SAMSUN,FIRAT AYDINUS,21.09.2011 - 21:15
1020,https://www.tff.org/Default.aspx?pageId=29&macId=98868,BURSASPOR,1,BEŞİKTAŞ A.Ş.,2,BURSA ATATÜRK - BURSA,YUNUS YILDIRIM,22.09.2011 - 20:00
1023,https://www.tff.org/Default.aspx?pageId=29&macId=98871,MKE ANKARAGÜCÜ,1,SİVASSPOR,2,ANKARA 19 MAYIS - ANKARA,HÜSEYİN SABANCI,22.09.2011 - 20:00
1034,https://www.tff.org/Default.aspx?pageId=29&macId=98882,KAYSERİSPOR,0,FENERBAHÇE A.Ş.,1,BÜYÜKŞEHİR BELEDİYESİ KADİR HAS - KAYSERİ,KUDDUSİ MÜFTÜOĞLU,23.09.2011 - 20:00
1033,https://www.tff.org/Default.aspx?pageId=29&macId=98881,MERSİN İDMAN YURDU,2,GAZİANTEPSPOR,0,TEVFİK SIRRI GÜR - MERSİN,AYTEKİN DURMAZ,24.09.2011 - 18:00
1030,https://www.tff.org/Default.aspx?pageId=29&macId=98878,MANİSASPOR,0,İSTANBUL BŞ BLD. SPOR,2,MANİSA 19 MAYIS - MANİSA,İLKER MERAL,24.09.2011 - 20:00
1035,https://www.tff.org/Default.aspx?pageId=29&macId=98883,TRABZONSPOR A.Ş.,3,KARDEMİR D.Ç. KARABÜKSPOR,1,HÜSEYİN AVNİ AKER - TRABZON,MUSTAFA KAMİL ABİTOĞLU,24.09.2011 - 20:00
1032,https://www.tff.org/Default.aspx?pageId=29&macId=98880,SİVASSPOR,3,BURSASPOR,0,SİVAS 4 EYLÜL - SİVAS,CÜNEYT ÇAKIR,25.09.2011 - 17:30
1036,https://www.tff.org/Default.aspx?pageId=29&macId=98884,ORDUSPOR,0,SAMSUNSPOR,0,19 EYLÜL - ORDU,HÜSEYİN GÖÇEK,25.09.2011 - 17:30
1028,https://www.tff.org/Default.aspx?pageId=29&macId=98876,GENÇLERBİRLİĞİ,1,MKE ANKARAGÜCÜ,1,ANKARA 19 MAYIS - ANKARA,SÜLEYMAN ABAY,25.09.2011 - 20:00
1029,https://www.tff.org/Default.aspx?pageId=29&macId=98877,BEŞİKTAŞ A.Ş.,1,MEDİCAL PARK ANTALYASPOR,0,Fİ-YAPI İNÖNÜ - İSTANBUL,FIRAT AYDINUS,25.09.2011 - 20:00
1031,https://www.tff.org/Default.aspx?pageId=29&macId=98879,GALATASARAY A.Ş.,2,ESKİŞEHİRSPOR,0,ALİ SAMİ YEN SPOR KOMPLEKSİ TÜRK TELEKOM STADYUMU,TOLGA ÖZKALFA,26.09.2011 - 20:00
1041,https://www.tff.org/Default.aspx?pageId=29&macId=98889,BURSASPOR,4,GENÇLERBİRLİĞİ,0,BURSA ATATÜRK - BURSA,MUSTAFA KAMİL ABİTOĞLU,30.09.2011 - 20:00
1044,https://www.tff.org/Default.aspx?pageId=29&macId=98892,KARDEMİR D.Ç. KARABÜKSPOR,1,ORDUSPOR,2,DR.NECMETTİN ŞEYHOĞLU - KARABÜK,SÜLEYMAN ABAY,1.10.2011 - 15:00
1040,https://www.tff.org/Default.aspx?pageId=29&macId=98888,FENERBAHÇE A.Ş.,4,İSTANBUL BŞ BLD. SPOR,2,FB ŞÜKRÜ SARACOĞLU - İSTANBUL,CÜNEYT ÇAKIR,1.10.2011 - 19:00
1037,https://www.tff.org/Default.aspx?pageId=29&macId=98885,MEDİCAL PARK ANTALYASPOR,2,SİVASSPOR,2,MARDAN ANTALYASPOR STADI - ANTALYA,ÖZGÜR YANKAYA,1.10.2011 - 20:00
1045,https://www.tff.org/Default.aspx?pageId=29&macId=98893,SAMSUNSPOR,1,MANİSASPOR,2,SAMSUN 19 MAYIS - SAMSUN,ABDULLAH YILMAZ,2.10.2011 - 15:00
1038,https://www.tff.org/Default.aspx?pageId=29&macId=98886,KAYSERİSPOR,2,MERSİN İDMAN YURDU,2,BÜYÜKŞEHİR BELEDİYESİ KADİR HAS - KAYSERİ,TOLGA ÖZKALFA,2.10.2011 - 19:00
1042,https://www.tff.org/Default.aspx?pageId=29&macId=98890,MKE ANKARAGÜCÜ,0,GALATASARAY A.Ş.,3,ANKARA 19 MAYIS - ANKARA,FIRAT AYDINUS,2.10.2011 - 19:00
1043,https://www.tff.org/Default.aspx?pageId=29&macId=98891,ESKİŞEHİRSPOR,0,TRABZONSPOR A.Ş.,2,ESKİŞEHİR ATATÜRK - ESKİŞEHİR,YUNUS YILDIRIM,2.10.2011 - 19:00
1039,https://www.tff.org/Default.aspx?pageId=29&macId=98887,GAZİANTEPSPOR,0,BEŞİKTAŞ A.Ş.,0,KAMİL OCAK - GAZİANTEP,HALİS ÖZKAHYA,3.10.2011 - 20:00
1054,https://www.tff.org/Default.aspx?pageId=29&macId=98902,TRABZONSPOR A.Ş.,3,MKE ANKARAGÜCÜ,2,HÜSEYİN AVNİ AKER - TRABZON,TOLGA ÖZKALFA,14.10.2011 - 20:00
1048,https://www.tff.org/Default.aspx?pageId=29&macId=98896,ORDUSPOR,2,ESKİŞEHİRSPOR,1,19 EYLÜL - ORDU,BÜLENT YILDIRIM,15.10.2011 - 15:00
1046,https://www.tff.org/Default.aspx?pageId=29&macId=98894,BEŞİKTAŞ A.Ş.,0,KAYSERİSPOR,2,Fİ-YAPI İNÖNÜ - İSTANBUL,ÖZGÜR YANKAYA,15.10.2011 - 19:00
1051,https://www.tff.org/Default.aspx?pageId=29&macId=98899,SİVASSPOR,0,GAZİANTEPSPOR,0,SİVAS 4 EYLÜL - SİVAS,İLKER MERAL,15.10.2011 - 19:00
1050,https://www.tff.org/Default.aspx?pageId=29&macId=98898,GENÇLERBİRLİĞİ,3,MEDİCAL PARK ANTALYASPOR,0,ANKARA 19 MAYIS - ANKARA,BARIŞ ŞİMŞEK,16.10.2011 - 15:00
1052,https://www.tff.org/Default.aspx?pageId=29&macId=98900,İSTANBUL BŞ BLD. SPOR,3,SAMSUNSPOR,0,ATATÜRK OLİMPİYAT - İSTANBUL,SUAT ARSLANBOĞA,16.10.2011 - 15:00
1049,https://www.tff.org/Default.aspx?pageId=29&macId=98897,GALATASARAY A.Ş.,2,BURSASPOR,1,ALİ SAMİ YEN SPOR KOMPLEKSİ TÜRK TELEKOM STADYUMU,HÜSEYİN GÖÇEK,16.10.2011 - 19:00
1053,https://www.tff.org/Default.aspx?pageId=29&macId=98901,MANİSASPOR,2,KARDEMİR D.Ç. KARABÜKSPOR,1,MANİSA 19 MAYIS - MANİSA,METE KALKAVAN,16.10.2011 - 19:00
1047,https://www.tff.org/Default.aspx?pageId=29&macId=98895,MERSİN İDMAN YURDU,1,FENERBAHÇE A.Ş.,2,TEVFİK SIRRI GÜR - MERSİN,HALİS ÖZKAHYA,17.10.2011 - 20:00
1055,https://www.tff.org/Default.aspx?pageId=29&macId=98903,MEDİCAL PARK ANTALYASPOR,0,GALATASARAY A.Ş.,0,MARDAN ANTALYASPOR STADI - ANTALYA,YUNUS YILDIRIM,21.10.2011 - 20:00
1056,https://www.tff.org/Default.aspx?pageId=29&macId=98904,ESKİŞEHİRSPOR,0,MANİSASPOR,2,ESKİŞEHİR ATATÜRK - ESKİŞEHİR,KUDDUSİ MÜFTÜOĞLU,22.10.2011 - 15:00
1058,https://www.tff.org/Default.aspx?pageId=29&macId=98906,BURSASPOR,1,TRABZONSPOR A.Ş.,1,BURSA ATATÜRK - BURSA,SÜLEYMAN ABAY,22.10.2011 - 19:00
1060,https://www.tff.org/Default.aspx?pageId=29&macId=98908,KARDEMİR D.Ç. KARABÜKSPOR,2,İSTANBUL BŞ BLD. SPOR,0,DR.NECMETTİN ŞEYHOĞLU - KARABÜK,BARIŞ ŞİMŞEK,22.10.2011 - 19:00
1059,https://www.tff.org/Default.aspx?pageId=29&macId=98907,MKE ANKARAGÜCÜ,0,ORDUSPOR,2,ANKARA 19 MAYIS - ANKARA,SERKAN ÇINAR,23.10.2011 - 15:00
1061,https://www.tff.org/Default.aspx?pageId=29&macId=98909,KAYSERİSPOR,6,SİVASSPOR,2,BÜYÜKŞEHİR BELEDİYESİ KADİR HAS - KAYSERİ,AYTEKİN DURMAZ,23.10.2011 - 15:00
1062,https://www.tff.org/Default.aspx?pageId=29&macId=98910,GAZİANTEPSPOR,3,GENÇLERBİRLİĞİ,0,KAMİL OCAK - GAZİANTEP,KORAY GENÇERLER,23.10.2011 - 19:00
1063,https://www.tff.org/Default.aspx?pageId=29&macId=98911,FENERBAHÇE A.Ş.,0,SAMSUNSPOR,0,FB ŞÜKRÜ SARACOĞLU - İSTANBUL,İLKER MERAL,23.10.2011 - 19:00
1057,https://www.tff.org/Default.aspx?pageId=29&macId=98905,MERSİN İDMAN YURDU,0,BEŞİKTAŞ A.Ş.,1,TEVFİK SIRRI GÜR - MERSİN,CÜNEYT ÇAKIR,24.10.2011 - 20:00
1070,https://www.tff.org/Default.aspx?pageId=29&macId=98918,SAMSUNSPOR,0,KARDEMİR D.Ç. KARABÜKSPOR,0,SAMSUN 19 MAYIS - SAMSUN,BÜLENT YILDIRIM,26.10.2011 - 18:00
1071,https://www.tff.org/Default.aspx?pageId=29&macId=98919,İSTANBUL BŞ BLD. SPOR,2,ESKİŞEHİRSPOR,2,ATATÜRK OLİMPİYAT - İSTANBUL,MUSTAFA İLKER COŞKUN,26.10.2011 - 18:00
1064,https://www.tff.org/Default.aspx?pageId=29&macId=98912,ORDUSPOR,1,BURSASPOR,1,19 EYLÜL - ORDU,ÖZGÜR YANKAYA,26.10.2011 - 18:30
1067,https://www.tff.org/Default.aspx?pageId=29&macId=98915,GALATASARAY A.Ş.,2,GAZİANTEPSPOR,4,ALİ SAMİ YEN SPOR KOMPLEKSİ TÜRK TELEKOM STADYUMU,ABDULLAH YILMAZ,26.10.2011 - 20:30
1072,https://www.tff.org/Default.aspx?pageId=29&macId=98920,TRABZONSPOR A.Ş.,2,MEDİCAL PARK ANTALYASPOR,2,HÜSEYİN AVNİ AKER - TRABZON,SUAT ARSLANBOĞA,26.10.2011 - 20:30
1065,https://www.tff.org/Default.aspx?pageId=29&macId=98913,GENÇLERBİRLİĞİ,1,KAYSERİSPOR,0,ANKARA 19 MAYIS - ANKARA,METE KALKAVAN,27.10.2011 - 18:00
1068,https://www.tff.org/Default.aspx?pageId=29&macId=98916,SİVASSPOR,1,MERSİN İDMAN YURDU,0,SİVAS 4 EYLÜL - SİVAS,HÜSEYİN GÖÇEK,27.10.2011 - 18:30
1066,https://www.tff.org/Default.aspx?pageId=29&macId=98914,MANİSASPOR,2,MKE ANKARAGÜCÜ,0,MANİSA 19 MAYIS - MANİSA,MUSTAFA KAMİL ABİTOĞLU,27.10.2011 - 20:30
1069,https://www.tff.org/Default.aspx?pageId=29&macId=98917,BEŞİKTAŞ A.Ş.,2,FENERBAHÇE A.Ş.,2,Fİ-YAPI İNÖNÜ - İSTANBUL,FIRAT AYDINUS,27.10.2011 - 20:30
1076,https://www.tff.org/Default.aspx?pageId=29&macId=98924,MEDİCAL PARK ANTALYASPOR,1,ORDUSPOR,1,MARDAN ANTALYASPOR STADI - ANTALYA,SÜLEYMAN ABAY,29.10.2011 - 15:00
1075,https://www.tff.org/Default.aspx?pageId=29&macId=98923,GAZİANTEPSPOR,0,TRABZONSPOR A.Ş.,1,KAMİL OCAK - GAZİANTEP,ÖZGÜR YANKAYA,29.10.2011 - 19:00
1078,https://www.tff.org/Default.aspx?pageId=29&macId=98926,ESKİŞEHİRSPOR,1,SAMSUNSPOR,0,ESKİŞEHİR ATATÜRK - ESKİŞEHİR,KORAY GENÇERLER,29.10.2011 - 19:00
1077,https://www.tff.org/Default.aspx?pageId=29&macId=98925,BURSASPOR,0,MANİSASPOR,0,BURSA ATATÜRK - BURSA,VOLKAN BAYARSLAN,30.10.2011 - 15:00
1080,https://www.tff.org/Default.aspx?pageId=29&macId=98928,KAYSERİSPOR,0,GALATASARAY A.Ş.,2,BÜYÜKŞEHİR BELEDİYESİ KADİR HAS - KAYSERİ,CÜNEYT ÇAKIR,30.10.2011 - 16:00
1073,https://www.tff.org/Default.aspx?pageId=29&macId=98921,MKE ANKARAGÜCÜ,1,İSTANBUL BŞ BLD. SPOR,2,ANKARA 19 MAYIS - ANKARA,HALİS ÖZKAHYA,30.10.2011 - 19:00
1074,https://www.tff.org/Default.aspx?pageId=29&macId=98922,BEŞİKTAŞ A.Ş.,3,SİVASSPOR,1,Fİ-YAPI İNÖNÜ - İSTANBUL,KUDDUSİ MÜFTÜOĞLU,30.10.2011 - 19:00
1079,https://www.tff.org/Default.aspx?pageId=29&macId=98927,MERSİN İDMAN YURDU,2,GENÇLERBİRLİĞİ,1,TEVFİK SIRRI GÜR - MERSİN,YUNUS YILDIRIM,31.10.2011 - 20:00
1081,https://www.tff.org/Default.aspx?pageId=29&macId=98929,FENERBAHÇE A.Ş.,1,KARDEMİR D.Ç. KARABÜKSPOR,0,FB ŞÜKRÜ SARACOĞLU - İSTANBUL,AYTEKİN DURMAZ,31.10.2011 - 20:00
1087,https://www.tff.org/Default.aspx?pageId=29&macId=98935,SİVASSPOR,2,FENERBAHÇE A.Ş.,0,SİVAS 4 EYLÜL - SİVAS,CÜNEYT ÇAKIR,4.11.2011 - 20:00
1089,https://www.tff.org/Default.aspx?pageId=29&macId=98937,SAMSUNSPOR,2,MKE ANKARAGÜCÜ,2,SAMSUN 19 MAYIS - SAMSUN,SÜLEYMAN ABAY,4.11.2011 - 20:00
1084,https://www.tff.org/Default.aspx?pageId=29&macId=98932,ORDUSPOR,0,GAZİANTEPSPOR,0,19 EYLÜL - ORDU,İLKER MERAL,5.11.2011 - 13:00
1090,https://www.tff.org/Default.aspx?pageId=29&macId=98938,MANİSASPOR,1,MEDİCAL PARK ANTALYASPOR,0,MANİSA 19 MAYIS - MANİSA,HÜSEYİN GÖÇEK,5.11.2011 - 13:00
1088,https://www.tff.org/Default.aspx?pageId=29&macId=98936,KARDEMİR D.Ç. KARABÜKSPOR,1,ESKİŞEHİRSPOR,2,DR.NECMETTİN ŞEYHOĞLU - KARABÜK,MUSTAFA KAMİL ABİTOĞLU,5.11.2011 - 16:00
1085,https://www.tff.org/Default.aspx?pageId=29&macId=98933,GALATASARAY A.Ş.,0,MERSİN İDMAN YURDU,0,ALİ SAMİ YEN SPOR KOMPLEKSİ TÜRK TELEKOM STADYUMU,FIRAT AYDINUS,5.11.2011 - 19:00
1082,https://www.tff.org/Default.aspx?pageId=29&macId=98930,İSTANBUL BŞ BLD. SPOR,0,BURSASPOR,0,ATATÜRK OLİMPİYAT - İSTANBUL,BÜLENT YILDIRIM,6.11.2011 - 13:00
1083,https://www.tff.org/Default.aspx?pageId=29&macId=98931,TRABZONSPOR A.Ş.,2,KAYSERİSPOR,1,HÜSEYİN AVNİ AKER - TRABZON,HALİS ÖZKAHYA,6.11.2011 - 16:00
1086,https://www.tff.org/Default.aspx?pageId=29&macId=98934,GENÇLERBİRLİĞİ,4,BEŞİKTAŞ A.Ş.,2,ANKARA 19 MAYIS - ANKARA,ÖZGÜR YANKAYA,6.11.2011 - 19:00
1092,https://www.tff.org/Default.aspx?pageId=29&macId=98940,MERSİN İDMAN YURDU,1,TRABZONSPOR A.Ş.,1,TEVFİK SIRRI GÜR - MERSİN,HÜSEYİN GÖÇEK,18.11.2011 - 20:00
1096,https://www.tff.org/Default.aspx?pageId=29&macId=98944,MKE ANKARAGÜCÜ,2,KARDEMİR D.Ç. KARABÜKSPOR,1,ANKARA 19 MAYIS - ANKARA,KUDDUSİ MÜFTÜOĞLU,19.11.2011 - 13:00
1098,https://www.tff.org/Default.aspx?pageId=29&macId=98946,KAYSERİSPOR,1,ORDUSPOR,0,BÜYÜKŞEHİR BELEDİYESİ KADİR HAS - KAYSERİ,BARIŞ ŞİMŞEK,19.11.2011 - 16:00
1093,https://www.tff.org/Default.aspx?pageId=29&macId=98941,FENERBAHÇE A.Ş.,1,ESKİŞEHİRSPOR,0,FB ŞÜKRÜ SARACOĞLU - İSTANBUL,TOLGA ÖZKALFA,19.11.2011 - 19:00
1094,https://www.tff.org/Default.aspx?pageId=29&macId=98942,MEDİCAL PARK ANTALYASPOR,2,İSTANBUL BŞ BLD. SPOR,1,MARDAN ANTALYASPOR STADI - ANTALYA,İLKER MERAL,20.11.2011 - 13:00
1097,https://www.tff.org/Default.aspx?pageId=29&macId=98945,SİVASSPOR,1,GENÇLERBİRLİĞİ,1,SİVAS 4 EYLÜL - SİVAS,SUAT ARSLANBOĞA,20.11.2011 - 13:00
1099,https://www.tff.org/Default.aspx?pageId=29&macId=98947,GAZİANTEPSPOR,1,MANİSASPOR,1,KAMİL OCAK - GAZİANTEP,MUSTAFA İLKER COŞKUN,20.11.2011 - 16:00
1091,https://www.tff.org/Default.aspx?pageId=29&macId=98939,BEŞİKTAŞ A.Ş.,0,GALATASARAY A.Ş.,0,Fİ-YAPI İNÖNÜ - İSTANBUL,CÜNEYT ÇAKIR,20.11.2011 - 19:00
1095,https://www.tff.org/Default.aspx?pageId=29&macId=98943,BURSASPOR,1,SAMSUNSPOR,0,BURSA ATATÜRK - BURSA,MUSTAFA KAMİL ABİTOĞLU,21.11.2011 - 20:00
1105,https://www.tff.org/Default.aspx?pageId=29&macId=98953,GENÇLERBİRLİĞİ,0,FENERBAHÇE A.Ş.,0,ANKARA 19 MAYIS - ANKARA,HALİS ÖZKAHYA,25.11.2011 - 20:03
1107,https://www.tff.org/Default.aspx?pageId=29&macId=98955,SAMSUNSPOR,1,MEDİCAL PARK ANTALYASPOR,0,SAMSUN 19 MAYIS - SAMSUN,TOLGA ÖZKALFA,26.11.2011 - 13:00
1103,https://www.tff.org/Default.aspx?pageId=29&macId=98951,ORDUSPOR,0,MERSİN İDMAN YURDU,1,19 EYLÜL - ORDU,KORAY GENÇERLER,26.11.2011 - 16:00
1104,https://www.tff.org/Default.aspx?pageId=29&macId=98952,GALATASARAY A.Ş.,2,SİVASSPOR,1,ALİ SAMİ YEN SPOR KOMPLEKSİ TÜRK TELEKOM STADYUMU,BÜLENT YILDIRIM,26.11.2011 - 19:00
1101,https://www.tff.org/Default.aspx?pageId=29&macId=98949,İSTANBUL BŞ BLD. SPOR,3,GAZİANTEPSPOR,1,ATATÜRK OLİMPİYAT - İSTANBUL,KUDDUSİ MÜFTÜOĞLU,27.11.2011 - 13:00
1106,https://www.tff.org/Default.aspx?pageId=29&macId=98954,ESKİŞEHİRSPOR,3,MKE ANKARAGÜCÜ,2,ESKİŞEHİR ATATÜRK - ESKİŞEHİR,YUNUS YILDIRIM,27.11.2011 - 13:00
1108,https://www.tff.org/Default.aspx?pageId=29&macId=98956,MANİSASPOR,1,KAYSERİSPOR,0,MANİSA 19 MAYIS - MANİSA,SERKAN ÇINAR,27.11.2011 - 16:00
1102,https://www.tff.org/Default.aspx?pageId=29&macId=98950,TRABZONSPOR A.Ş.,0,BEŞİKTAŞ A.Ş.,1,HÜSEYİN AVNİ AKER - TRABZON,FIRAT AYDINUS,27.11.2011 - 19:00
1100,https://www.tff.org/Default.aspx?pageId=29&macId=98948,KARDEMİR D.Ç. KARABÜKSPOR,3,BURSASPOR,1,DR.NECMETTİN ŞEYHOĞLU - KARABÜK,ÖZGÜR YANKAYA,28.11.2011 - 20:00
1114,https://www.tff.org/Default.aspx?pageId=29&macId=98962,SİVASSPOR,2,TRABZONSPOR A.Ş.,2,SİVAS 4 EYLÜL - SİVAS,SÜLEYMAN ABAY,2.12.2011 - 20:00
1116,https://www.tff.org/Default.aspx?pageId=29&macId=98964,GAZİANTEPSPOR,1,SAMSUNSPOR,0,KAMİL OCAK - GAZİANTEP,HALİS ÖZKAHYA,3.12.2011 - 13:00
1113,https://www.tff.org/Default.aspx?pageId=29&macId=98961,GENÇLERBİRLİĞİ,0,GALATASARAY A.Ş.,1,ANKARA 19 MAYIS - ANKARA,TOLGA ÖZKALFA,3.12.2011 - 16:00
1117,https://www.tff.org/Default.aspx?pageId=29&macId=98965,FENERBAHÇE A.Ş.,4,MKE ANKARAGÜCÜ,2,FB ŞÜKRÜ SARACOĞLU - İSTANBUL,İLKER MERAL,3.12.2011 - 19:00
1109,https://www.tff.org/Default.aspx?pageId=29&macId=98957,MEDİCAL PARK ANTALYASPOR,2,KARDEMİR D.Ç. KARABÜKSPOR,1,MARDAN ANTALYASPOR STADI - ANTALYA,HÜSEYİN GÖÇEK,4.12.2011 - 13:00
1111,https://www.tff.org/Default.aspx?pageId=29&macId=98959,KAYSERİSPOR,1,İSTANBUL BŞ BLD. SPOR,0,BÜYÜKŞEHİR BELEDİYESİ KADİR HAS - KAYSERİ,MUSTAFA KAMİL ABİTOĞLU,4.12.2011 - 13:00
1110,https://www.tff.org/Default.aspx?pageId=29&macId=98958,MERSİN İDMAN YURDU,0,MANİSASPOR,0,TEVFİK SIRRI GÜR - MERSİN,KUDDUSİ MÜFTÜOĞLU,4.12.2011 - 16:00
1112,https://www.tff.org/Default.aspx?pageId=29&macId=98960,BURSASPOR,0,ESKİŞEHİRSPOR,1,BURSA ATATÜRK - BURSA,CÜNEYT ÇAKIR,4.12.2011 - 19:00
1115,https://www.tff.org/Default.aspx?pageId=29&macId=98963,BEŞİKTAŞ A.Ş.,2,ORDUSPOR,1,MARDAN ANTALYASPOR - ANTALYA,YUNUS YILDIRIM,5.12.2011 - 20:00
1119,https://www.tff.org/Default.aspx?pageId=29&macId=98967,ESKİŞEHİRSPOR,1,MEDİCAL PARK ANTALYASPOR,0,ESKİŞEHİR ATATÜRK - ESKİŞEHİR,SERKAN ÇINAR,7.12.2011 - 18:00
