Mac_kodu,TFF_mac_linki,Ev_sahibi,Ev_sahibi_gol,Misafir_takim,Misafir_takim_gol,Stat,Ana_hakem,Tarih_saat
1056,https://www.tff.org/Default.aspx?pageId=397&macId=17646,FENERBAHÇE                                        ,2,DENİZLİSPOR                                       ,1,FB ŞÜKRÜ SARACOĞLU,MURAT ILGAZ,29.09.2001 - 19:00
1057,https://www.tff.org/Default.aspx?pageId=397&macId=17647,DİYARBAKIRSPOR                                    ,1,SAMSUNSPOR                                        ,1,DİYARBAKIR ATATÜRK,ZAFER ÖNDER İPEK,29.09.2001 - 19:00
1058,https://www.tff.org/Default.aspx?pageId=397&macId=17650,GÖZTEPE A.Ş.                                      ,0,YİMPAŞ YOZGATSPOR A.Ş.                            ,0, İSMETPAŞA,ALİ ŞAHAN,30.09.2001 - 15:30
1055,https://www.tff.org/Default.aspx?pageId=397&macId=17649,BEŞİKTAŞ                                          ,4,KOCAELİSPOR                                       ,2,BEŞİKTAŞ İNÖNÜ,MUTLU ÇELİK,30.09.2001 - 19:00
1059,https://www.tff.org/Default.aspx?pageId=397&macId=17651,GENÇLERBİRLİĞİ                                    ,1,GALATASARAY                                       ,3,ANKARA 19 MAYIS,ALİ AYDIN,30.09.2001 - 19:00
1061,https://www.tff.org/Default.aspx?pageId=397&macId=17652,BURSASPOR                                         ,1,İSTANBULSPOR A.Ş.                                 ,2,BURSA ATATÜRK,SABİT HACIÖMEROĞLU,30.09.2001 - 19:00
1063,https://www.tff.org/Default.aspx?pageId=397&macId=17653,GAZİANTEPSPOR                                     ,2,ANTALYASPOR A.Ş.                                  ,3,KAMİL OCAK,ORHAN ERDEMİR,30.09.2001 - 19:00
1064,https://www.tff.org/Default.aspx?pageId=397&macId=17846,GALATASARAY                                       ,4,GÖZTEPE A.Ş.                                      ,1,ALİ SAMİ YEN,SABİT HACIÖMEROĞLU,12.10.2001 - 20:00
1065,https://www.tff.org/Default.aspx?pageId=397&macId=17847,MKE ANKARAGÜCÜ                                    ,0,BURSASPOR                                         ,1,ANKARA 19 MAYIS,İSMET ARZUMAN,13.10.2001 - 19:00
1066,https://www.tff.org/Default.aspx?pageId=397&macId=17848,DENİZLİSPOR                                       ,4,GENÇLERBİRLİĞİ                                    ,1,DENİZLİ ATATÜRK,ÜNSAL ÇİMEN,13.10.2001 - 19:00
1067,https://www.tff.org/Default.aspx?pageId=397&macId=17849,KOCAELİSPOR                                       ,1,TRABZONSPOR                                       ,0, İSMETPAŞA,METİN TOKAT,13.10.2001 - 19:00
1070,https://www.tff.org/Default.aspx?pageId=397&macId=17850,ANTALYASPOR A.Ş.                                  ,2,MALATYASPOR                                       ,1,ANTALYA ATATÜRK,BÜLENT UZUN,13.10.2001 - 19:00
1072,https://www.tff.org/Default.aspx?pageId=397&macId=17854,YİMPAŞ YOZGATSPOR A.Ş.                            ,1,BEŞİKTAŞ                                          ,3,YOZGAT BOZOK,MURAT ILGAZ,14.10.2001 - 15:00
1068,https://www.tff.org/Default.aspx?pageId=397&macId=17851,İSTANBULSPOR A.Ş.                                 ,1,DİYARBAKIRSPOR                                    ,0,GÜNGÖREN BELEDİYE,ALİ ULUYOL,14.10.2001 - 15:30
1069,https://www.tff.org/Default.aspx?pageId=397&macId=17852,GAZİANTEPSPOR                                     ,1,SAMSUNSPOR                                        ,0,KAMİL OCAK,SADIK İLHAN,14.10.2001 - 19:00
1071,https://www.tff.org/Default.aspx?pageId=397&macId=17853,ÇAYKUR RİZESPOR                                   ,1,FENERBAHÇE                                        ,2,RİZE ATATÜRK,EROL ERSOY,14.10.2001 - 19:00
1079,https://www.tff.org/Default.aspx?pageId=397&macId=17945,DİYARBAKIRSPOR                                    ,2,MKE ANKARAGÜCÜ                                    ,1,DİYARBAKIR ATATÜRK,SEBAHATTİN BİTİRİM,19.10.2001 - 20:00
1074,https://www.tff.org/Default.aspx?pageId=397&macId=17946,İSTANBULSPOR A.Ş.                                 ,0,SAMSUNSPOR                                        ,1,GÜNGÖREN BELEDİYE,KUDDUSİ MÜFTÜOĞLU,20.10.2001 - 15:30
1075,https://www.tff.org/Default.aspx?pageId=397&macId=17947,TRABZONSPOR                                       ,2,YİMPAŞ YOZGATSPOR A.Ş.                            ,0,HÜSEYİN AVNİ AKER,ZAFER ÖNDER İPEK,20.10.2001 - 19:00
1078,https://www.tff.org/Default.aspx?pageId=397&macId=17948,FENERBAHÇE                                        ,3,ANTALYASPOR A.Ş.                                  ,2,FB ŞÜKRÜ SARACOĞLU,ALİ AYDIN,20.10.2001 - 19:00
1081,https://www.tff.org/Default.aspx?pageId=397&macId=17949,GAZİANTEPSPOR                                     ,1,MALATYASPOR                                       ,0,KAMİL OCAK,BÜLENT DEMİRLEK,20.10.2001 - 19:00
1077,https://www.tff.org/Default.aspx?pageId=397&macId=17952,GÖZTEPE A.Ş.                                      ,1,DENİZLİSPOR                                       ,1,İZMİR ALSANCAK,ORHAN ERDEMİR,21.10.2001 - 15:30
1073,https://www.tff.org/Default.aspx?pageId=397&macId=17950,GENÇLERBİRLİĞİ                                    ,2,ÇAYKUR RİZESPOR                                   ,2,ANKARA 19 MAYIS,CEM TOSYALI,21.10.2001 - 19:00
1076,https://www.tff.org/Default.aspx?pageId=397&macId=17951,BEŞİKTAŞ                                          ,2,GALATASARAY                                       ,2,BEŞİKTAŞ İNÖNÜ,MUHİTTİN BOŞAT,21.10.2001 - 19:00
1080,https://www.tff.org/Default.aspx?pageId=397&macId=17953,BURSASPOR                                         ,2,KOCAELİSPOR                                       ,1,BURSA ATATÜRK,YILNUR ÖNEN,21.10.2001 - 19:00
1085,https://www.tff.org/Default.aspx?pageId=397&macId=18044,KOCAELİSPOR                                       ,3,DİYARBAKIRSPOR                                    ,1, İSMETPAŞA,SERDAR TATLI,26.10.2001 - 20:00
1083,https://www.tff.org/Default.aspx?pageId=397&macId=18046,YİMPAŞ YOZGATSPOR A.Ş.                            ,3,BURSASPOR                                         ,4,YOZGAT BOZOK,FERHAT GÜNDOĞDU,27.10.2001 - 13:30
1088,https://www.tff.org/Default.aspx?pageId=397&macId=18048,MALATYASPOR                                       ,1,FENERBAHÇE                                        ,3,MALATYA İNÖNÜ,SABİT HACIÖMEROĞLU,27.10.2001 - 13:30
1082,https://www.tff.org/Default.aspx?pageId=397&macId=18045,ÇAYKUR RİZESPOR                                   ,0,GÖZTEPE A.Ş.                                      ,0,RİZE ATATÜRK,SELÇUK DERELİ,27.10.2001 - 19:00
1084,https://www.tff.org/Default.aspx?pageId=397&macId=18047,GALATASARAY                                       ,3,TRABZONSPOR                                       ,1,ALİ SAMİ YEN,MUTLU ÇELİK,27.10.2001 - 19:00
1087,https://www.tff.org/Default.aspx?pageId=397&macId=18050,İSTANBULSPOR A.Ş.                                 ,0,GAZİANTEPSPOR                                     ,1,GÜNGÖREN BELEDİYE,MURAT ILGAZ,28.10.2001 - 13:30
1086,https://www.tff.org/Default.aspx?pageId=397&macId=18049,MKE ANKARAGÜCÜ                                    ,2,SAMSUNSPOR                                        ,0,ANKARA 19 MAYIS,BÜLENT UZUN,28.10.2001 - 19:00
1089,https://www.tff.org/Default.aspx?pageId=397&macId=18051,ANTALYASPOR A.Ş.                                  ,2,GENÇLERBİRLİĞİ                                    ,2,ANTALYA ATATÜRK,EROL ERSOY,28.10.2001 - 19:00
1090,https://www.tff.org/Default.aspx?pageId=397&macId=18052,DENİZLİSPOR                                       ,3,BEŞİKTAŞ                                          ,3,DENİZLİ ATATÜRK,METİN TOKAT,28.10.2001 - 19:00
1098,https://www.tff.org/Default.aspx?pageId=397&macId=18153,BURSASPOR                                         ,5,GALATASARAY                                       ,0,BURSA ATATÜRK,METİN TOKAT,2.11.2001 - 20:00
1097,https://www.tff.org/Default.aspx?pageId=397&macId=18157,İSTANBULSPOR A.Ş.                                 ,1,MKE ANKARAGÜCÜ                                    ,2,GÜNGÖREN BELEDİYE,MUSTAFA ÇULCU,3.11.2001 - 13:30
1091,https://www.tff.org/Default.aspx?pageId=397&macId=18154,KOCAELİSPOR                                       ,0,SAMSUNSPOR                                        ,1, İSMETPAŞA,KAZIM ERÇAKIR,3.11.2001 - 19:00
1094,https://www.tff.org/Default.aspx?pageId=397&macId=18155,BEŞİKTAŞ                                          ,2,ÇAYKUR RİZESPOR                                   ,1,BEŞİKTAŞ İNÖNÜ,ALİ AYDIN,3.11.2001 - 19:00
1096,https://www.tff.org/Default.aspx?pageId=397&macId=18156,GENÇLERBİRLİĞİ                                    ,1,MALATYASPOR                                       ,2,ANKARA 19 MAYIS,İSMET ARZUMAN,3.11.2001 - 19:00
1095,https://www.tff.org/Default.aspx?pageId=397&macId=18160,GÖZTEPE A.Ş.                                      ,0,ANTALYASPOR A.Ş.                                  ,0,İZMİR ALSANCAK,ZAFER ÖNDER İPEK,4.11.2001 - 13:30
1092,https://www.tff.org/Default.aspx?pageId=397&macId=18158,DİYARBAKIRSPOR                                    ,1,YİMPAŞ YOZGATSPOR A.Ş.                            ,1,DİYARBAKIR ATATÜRK,SABİT HACIÖMEROĞLU,4.11.2001 - 19:00
1093,https://www.tff.org/Default.aspx?pageId=397&macId=18159,GAZİANTEPSPOR                                     ,0,FENERBAHÇE                                        ,2,KAMİL OCAK,EROL ERSOY,4.11.2001 - 19:00
1099,https://www.tff.org/Default.aspx?pageId=397&macId=18161,TRABZONSPOR                                       ,2,DENİZLİSPOR                                       ,2,HÜSEYİN AVNİ AKER,ALİ ULUYOL,4.11.2001 - 19:00
1107,https://www.tff.org/Default.aspx?pageId=397&macId=18368,ANTALYASPOR A.Ş.                                  ,1,BEŞİKTAŞ                                          ,4,ANTALYA ATATÜRK,ÜNSAL ÇİMEN,16.11.2001 - 20:00
1101,https://www.tff.org/Default.aspx?pageId=397&macId=18369,ÇAYKUR RİZESPOR                                   ,1,TRABZONSPOR                                       ,1,RİZE ATATÜRK,METİN TOKAT,17.11.2001 - 13:30
1102,https://www.tff.org/Default.aspx?pageId=397&macId=18370,YİMPAŞ YOZGATSPOR A.Ş.                            ,2,SAMSUNSPOR                                        ,0,YOZGAT BOZOK,METİN SEVAL,17.11.2001 - 13:30
1105,https://www.tff.org/Default.aspx?pageId=397&macId=18372,MKE ANKARAGÜCÜ                                    ,1,GAZİANTEPSPOR                                     ,1,ANKARA 19 MAYIS,ALİ AYDIN,17.11.2001 - 13:30
1103,https://www.tff.org/Default.aspx?pageId=397&macId=18371,GALATASARAY                                       ,5,DİYARBAKIRSPOR                                    ,1,ALİ SAMİ YEN,KUDDUSİ MÜFTÜOĞLU,17.11.2001 - 19:00
1100,https://www.tff.org/Default.aspx?pageId=397&macId=18373,MALATYASPOR                                       ,3,GÖZTEPE A.Ş.                                      ,1,MALATYA İNÖNÜ,MUHİTTİN BOŞAT,18.11.2001 - 13:30
1104,https://www.tff.org/Default.aspx?pageId=397&macId=18374,KOCAELİSPOR                                       ,2,İSTANBULSPOR A.Ş.                                 ,0, İSMETPAŞA,ÇETİN SARIGÜL,18.11.2001 - 13:30
1108,https://www.tff.org/Default.aspx?pageId=397&macId=18376,DENİZLİSPOR                                       ,0,BURSASPOR                                         ,0,DENİZLİ ATATÜRK,ŞAHİN TAŞKINSOY,18.11.2001 - 13:30
1106,https://www.tff.org/Default.aspx?pageId=397&macId=18375,FENERBAHÇE                                        ,2,GENÇLERBİRLİĞİ                                    ,0,FB ŞÜKRÜ SARACOĞLU,SELÇUK DERELİ,18.11.2001 - 19:00
1112,https://www.tff.org/Default.aspx?pageId=397&macId=18457,GÖZTEPE A.Ş.                                      ,0,FENERBAHÇE                                        ,5,İZMİR ATATÜRK,ALİ AYDIN,23.11.2001 - 20:00
1110,https://www.tff.org/Default.aspx?pageId=397&macId=18458,DİYARBAKIRSPOR                                    ,3,DENİZLİSPOR                                       ,0,DİYARBAKIR ATATÜRK,ALİ ULUYOL,24.11.2001 - 13:30
1114,https://www.tff.org/Default.aspx?pageId=397&macId=18459,İSTANBULSPOR A.Ş.                                 ,2,YİMPAŞ YOZGATSPOR A.Ş.                            ,0,GÜNGÖREN BELEDİYE,SADIK İLHAN,24.11.2001 - 13:30
1116,https://www.tff.org/Default.aspx?pageId=397&macId=18461,TRABZONSPOR                                       ,2,ANTALYASPOR A.Ş.                                  ,0,HÜSEYİN AVNİ AKER,FERHAT GÜNDOĞDU,24.11.2001 - 13:30
1115,https://www.tff.org/Default.aspx?pageId=397&macId=18460,GALATASARAY                                       ,2,SAMSUNSPOR                                        ,0,ALİ SAMİ YEN,MURAT ILGAZ,24.11.2001 - 19:00
1111,https://www.tff.org/Default.aspx?pageId=397&macId=18463,BURSASPOR                                         ,1,ÇAYKUR RİZESPOR                                   ,0,BURSA ATATÜRK,SEBAHATTİN BİTİRİM,25.11.2001 - 13:30
1113,https://www.tff.org/Default.aspx?pageId=397&macId=18464,MKE ANKARAGÜCÜ                                    ,2,KOCAELİSPOR                                       ,0,ANKARA 19 MAYIS,BÜLENT UZUN,25.11.2001 - 13:30
1117,https://www.tff.org/Default.aspx?pageId=397&macId=18465,GAZİANTEPSPOR                                     ,5,GENÇLERBİRLİĞİ                                    ,0,KAMİL OCAK,MUSTAFA ÇULCU,25.11.2001 - 13:30
1109,https://www.tff.org/Default.aspx?pageId=397&macId=18462,BEŞİKTAŞ                                          ,3,MALATYASPOR                                       ,1,BEŞİKTAŞ İNÖNÜ,SERDAR TATLI,25.11.2001 - 19:00
1121,https://www.tff.org/Default.aspx?pageId=397&macId=18562,GALATASARAY                                       ,4,İSTANBULSPOR A.Ş.                                 ,1,ALİ SAMİ YEN,ZAFER ÖNDER İPEK,30.11.2001 - 19:00
1120,https://www.tff.org/Default.aspx?pageId=397&macId=18563,YİMPAŞ YOZGATSPOR A.Ş.                            ,0,MKE ANKARAGÜCÜ                                    ,2,YOZGAT BOZOK,KUDDUSİ MÜFTÜOĞLU,1.12.2001 - 13:30
1125,https://www.tff.org/Default.aspx?pageId=397&macId=18565,ÇAYKUR RİZESPOR                                   ,2,DİYARBAKIRSPOR                                    ,0,RİZE ATATÜRK,MUHİTTİN BOŞAT,1.12.2001 - 13:30
1126,https://www.tff.org/Default.aspx?pageId=397&macId=18566,DENİZLİSPOR                                       ,4,SAMSUNSPOR                                        ,1,DENİZLİ ATATÜRK,CÜNEYT ÇAKIR,1.12.2001 - 13:30
1122,https://www.tff.org/Default.aspx?pageId=397&macId=18564,KOCAELİSPOR                                       ,0,GAZİANTEPSPOR                                     ,0, İSMETPAŞA,METİN TOKAT,1.12.2001 - 19:00
1118,https://www.tff.org/Default.aspx?pageId=397&macId=18567,GENÇLERBİRLİĞİ                                    ,0,GÖZTEPE A.Ş.                                      ,1,ANKARA 19 MAYIS,MUTLU ÇELİK,2.12.2001 - 13:30
1123,https://www.tff.org/Default.aspx?pageId=397&macId=18569,MALATYASPOR                                       ,1,TRABZONSPOR                                       ,0,MALATYA İNÖNÜ,EROL ERSOY,2.12.2001 - 13:30
1124,https://www.tff.org/Default.aspx?pageId=397&macId=18570,ANTALYASPOR A.Ş.                                  ,3,BURSASPOR                                         ,0,ANTALYA ATATÜRK,ALİ ŞAHAN,2.12.2001 - 13:30
