Mac_kodu,TFF_mac_linki,Ev_sahibi,Ev_sahibi_gol,Misafir_takim,Misafir_takim_gol,Stat,Ana_hakem,Tarih_saat
1031,https://www.tff.org/Default.aspx?pageId=29&macId=222943,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,2,FRAPORT TAV ANTALYASPOR,0,KALYON STADYUMU - GAZİANTEP,SUAT ARSLANBOĞA,13.09.2021 - 20:00
1035,https://www.tff.org/Default.aspx?pageId=29&macId=222947,AYTEMİZ ALANYASPOR,1,GZT GİRESUNSPOR,0,BAHÇEŞEHİR OKULLARI STADYUMU - ANTALYA - ALANYA,ZORBAY KÜÇÜK,13.09.2021 - 20:00
1044,https://www.tff.org/Default.aspx?pageId=29&macId=222956,ÖZNUR KABLO YENİ MALATYASPOR,3,VAVACARS FATİH KARAGÜMRÜK,4,YENİ MALATYA STADYUMU - MALATYA - MALATYA MERKEZ,HÜSEYİN GÖÇEK,17.09.2021 - 20:00
1049,https://www.tff.org/Default.aspx?pageId=29&macId=222961,ALTAY,2,GÖZTEPE A.Ş.,1,BORNOVA AZİZ KOCAOĞLU STADYUMU - İZMİR - BORNOVA,HALİL UMUT MELER,17.09.2021 - 20:00
1046,https://www.tff.org/Default.aspx?pageId=29&macId=222958,DEMİR GRUP SİVASSPOR,1,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,1,BAHÇEŞEHİR KOLEJİ SİVAS 4 EYLÜL STADYUMU - SİVAS,ATİLLA KARAOĞLAN,18.09.2021 - 13:30
1042,https://www.tff.org/Default.aspx?pageId=29&macId=222954,KASIMPAŞA A.Ş.,0,TRABZONSPOR A.Ş.,1,RECEP TAYYİP ERDOĞAN STADYUMU - İSTANBUL,METE KALKAVAN,18.09.2021 - 16:00
1045,https://www.tff.org/Default.aspx?pageId=29&macId=222957,FRAPORT TAV ANTALYASPOR,2,BEŞİKTAŞ A.Ş.,3,ANTALYA STADYUMU - ANTALYA,ALİ ŞANSALAN,18.09.2021 - 19:00
1047,https://www.tff.org/Default.aspx?pageId=29&macId=222959,ADANA DEMİRSPOR A.Ş.,3,ÇAYKUR RİZESPOR A.Ş.,1,YENİ ADANA STADYUMU - ADANA,CÜNEYT ÇAKIR,18.09.2021 - 19:00
1041,https://www.tff.org/Default.aspx?pageId=29&macId=222953,GZT GİRESUNSPOR,0,İTTİFAK HOLDİNG KONYASPOR,0,ÇOTANAK SPOR KOMPLEKSİ - GİRESUN - GİRESUN MERKEZ,VOLKAN BAYARSLAN,19.09.2021 - 13:30
1043,https://www.tff.org/Default.aspx?pageId=29&macId=222955,GALATASARAY A.Ş.,0,AYTEMİZ ALANYASPOR,1,ALİ SAMİ YEN SPOR KOMPLEKSİ TÜRK TELEKOM STADYUMU ,ABDULKADİR BİTİGEN,19.09.2021 - 16:00
1048,https://www.tff.org/Default.aspx?pageId=29&macId=222960,MEDİPOL BAŞAKŞEHİR FK,2,FENERBAHÇE A.Ş.,0,BAŞAKŞEHİR FATİH TERİM - İSTANBUL - BAŞAKŞEHİR,FIRAT AYDINUS,19.09.2021 - 19:00
1050,https://www.tff.org/Default.aspx?pageId=29&macId=222962,ATAKAŞ HATAYSPOR,2,YUKATEL KAYSERİSPOR,1,YENİ HATAY STADYUMU - HATAY,ALPER ULUSOY,19.09.2021 - 19:00
1052,https://www.tff.org/Default.aspx?pageId=29&macId=222964,VAVACARS FATİH KARAGÜMRÜK,0,FRAPORT TAV ANTALYASPOR,0,ATATÜRK OLİMPİYAT - İSTANBUL,ARDA KARDEŞLER,21.09.2021 - 17:00
1060,https://www.tff.org/Default.aspx?pageId=29&macId=222972,ÇAYKUR RİZESPOR A.Ş.,1,ALTAY,2,ÇAYKUR DİDİ - RİZE,ÜMİT ÖZTÜRK,21.09.2021 - 17:00
1053,https://www.tff.org/Default.aspx?pageId=29&macId=222965,BEŞİKTAŞ A.Ş.,3,ADANA DEMİRSPOR A.Ş.,3,VODAFONE PARK - İSTANBUL - BEŞİKTAŞ,ALİ PALABIYIK,21.09.2021 - 20:00
1054,https://www.tff.org/Default.aspx?pageId=29&macId=222966,ÖZNUR KABLO YENİ MALATYASPOR,0,DEMİR GRUP SİVASSPOR,1,YENİ MALATYA STADYUMU - MALATYA - MALATYA MERKEZ,ERKAN ÖZDAMAR,21.09.2021 - 20:00
1051,https://www.tff.org/Default.aspx?pageId=29&macId=222963,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,1,MEDİPOL BAŞAKŞEHİR FK,0,KALYON STADYUMU - GAZİANTEP,METE KALKAVAN,22.09.2021 - 17:00
1056,https://www.tff.org/Default.aspx?pageId=29&macId=222968,YUKATEL KAYSERİSPOR,3,GALATASARAY A.Ş.,0,BÜYÜKŞEHİR BELEDİYESİ KADİR HAS - KAYSERİ,YAŞAR KEMAL UĞURLU,22.09.2021 - 20:00
1059,https://www.tff.org/Default.aspx?pageId=29&macId=222971,GÖZTEPE A.Ş.,0,ATAKAŞ HATAYSPOR,2,GÜRSEL AKSEL STADYUMU - İZMİR,SUAT ARSLANBOĞA,22.09.2021 - 20:00
1057,https://www.tff.org/Default.aspx?pageId=29&macId=222969,İTTİFAK HOLDİNG KONYASPOR,2,TRABZONSPOR A.Ş.,2,MEDAŞ KONYA BÜYÜKŞEHİR STADYUMU - KONYA,HALİL UMUT MELER,23.09.2021 - 17:00
1055,https://www.tff.org/Default.aspx?pageId=29&macId=222967,AYTEMİZ ALANYASPOR,2,KASIMPAŞA A.Ş.,0,BAHÇEŞEHİR OKULLARI STADYUMU - ANTALYA - ALANYA,BAHATTİN ŞİMŞEK,23.09.2021 - 20:00
1058,https://www.tff.org/Default.aspx?pageId=29&macId=222970,FENERBAHÇE A.Ş.,2,GZT GİRESUNSPOR,1,ÜLKER STADYUMU FB ŞÜKRÜ SARACOĞLU SPOR KOMPLEKSİ -,CÜNEYT ÇAKIR,23.09.2021 - 20:00
1069,https://www.tff.org/Default.aspx?pageId=29&macId=222981,ALTAY,2,BEŞİKTAŞ A.Ş.,1,BORNOVA AZİZ KOCAOĞLU STADYUMU - İZMİR - BORNOVA,FIRAT AYDINUS,24.09.2021 - 20:00
1066,https://www.tff.org/Default.aspx?pageId=29&macId=222978,DEMİR GRUP SİVASSPOR,4,VAVACARS FATİH KARAGÜMRÜK,0,BAHÇEŞEHİR KOLEJİ SİVAS 4 EYLÜL STADYUMU - SİVAS,ALPER ULUSOY,25.09.2021 - 13:30
1065,https://www.tff.org/Default.aspx?pageId=29&macId=222977,FRAPORT TAV ANTALYASPOR,1,ÖZNUR KABLO YENİ MALATYASPOR,0,ANTALYA STADYUMU - ANTALYA,MERT GÜZENGE,25.09.2021 - 16:00
1067,https://www.tff.org/Default.aspx?pageId=29&macId=222979,ADANA DEMİRSPOR A.Ş.,4,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,0,YENİ ADANA STADYUMU - ADANA,SARPER BARIŞ SAKA,25.09.2021 - 19:00
1061,https://www.tff.org/Default.aspx?pageId=29&macId=222973,GZT GİRESUNSPOR,1,YUKATEL KAYSERİSPOR,1,ÇOTANAK SPOR KOMPLEKSİ - GİRESUN - GİRESUN MERKEZ,ATİLLA KARAOĞLAN,26.09.2021 - 13:30
1068,https://www.tff.org/Default.aspx?pageId=29&macId=222980,MEDİPOL BAŞAKŞEHİR FK,3,ÇAYKUR RİZESPOR A.Ş.,0,BAŞAKŞEHİR FATİH TERİM - İSTANBUL - BAŞAKŞEHİR,ARDA KARDEŞLER,26.09.2021 - 16:00
1070,https://www.tff.org/Default.aspx?pageId=29&macId=222982,ATAKAŞ HATAYSPOR,1,FENERBAHÇE A.Ş.,2,YENİ HATAY STADYUMU - HATAY,ABDULKADİR BİTİGEN,26.09.2021 - 16:00
1063,https://www.tff.org/Default.aspx?pageId=29&macId=222975,GALATASARAY A.Ş.,2,GÖZTEPE A.Ş.,1,ALİ SAMİ YEN SPOR KOMPLEKSİ TÜRK TELEKOM STADYUMU ,ALİ ŞANSALAN,26.09.2021 - 19:00
1062,https://www.tff.org/Default.aspx?pageId=29&macId=222974,KASIMPAŞA A.Ş.,2,İTTİFAK HOLDİNG KONYASPOR,2,RECEP TAYYİP ERDOĞAN STADYUMU - İSTANBUL,TUGAY KAAN NUMANOĞLU,27.09.2021 - 20:00
1064,https://www.tff.org/Default.aspx?pageId=29&macId=222976,TRABZONSPOR A.Ş.,1,AYTEMİZ ALANYASPOR,1,ŞENOL GÜNEŞ SPOR KOMPLEKSİ - TRABZON - TRABZON MER,HALİS ÖZKAHYA,27.09.2021 - 20:00
1072,https://www.tff.org/Default.aspx?pageId=29&macId=222984,VAVACARS FATİH KARAGÜMRÜK,3,MEDİPOL BAŞAKŞEHİR FK,1,ATATÜRK OLİMPİYAT - İSTANBUL,ERKAN ÖZDAMAR,1.10.2021 - 20:00
1075,https://www.tff.org/Default.aspx?pageId=29&macId=222987,FRAPORT TAV ANTALYASPOR,1,ADANA DEMİRSPOR A.Ş.,2,ANTALYA STADYUMU - ANTALYA,VOLKAN BAYARSLAN,1.10.2021 - 20:00
1077,https://www.tff.org/Default.aspx?pageId=29&macId=222989,İTTİFAK HOLDİNG KONYASPOR,1,AYTEMİZ ALANYASPOR,1,MEDAŞ KONYA BÜYÜKŞEHİR STADYUMU - KONYA,MERT GÜZENGE,2.10.2021 - 13:30
1076,https://www.tff.org/Default.aspx?pageId=29&macId=222988,YUKATEL KAYSERİSPOR,1,TRABZONSPOR A.Ş.,2,BÜYÜKŞEHİR BELEDİYESİ KADİR HAS - KAYSERİ,TUGAY KAAN NUMANOĞLU,2.10.2021 - 16:00
1079,https://www.tff.org/Default.aspx?pageId=29&macId=222991,GÖZTEPE A.Ş.,0,GZT GİRESUNSPOR,1,GÜRSEL AKSEL STADYUMU - İZMİR,BURAK ŞEKER,2.10.2021 - 16:00
1073,https://www.tff.org/Default.aspx?pageId=29&macId=222985,BEŞİKTAŞ A.Ş.,2,DEMİR GRUP SİVASSPOR,1,VODAFONE PARK - İSTANBUL - BEŞİKTAŞ,YAŞAR KEMAL UĞURLU,2.10.2021 - 19:00
1074,https://www.tff.org/Default.aspx?pageId=29&macId=222986,ÖZNUR KABLO YENİ MALATYASPOR,0,ATAKAŞ HATAYSPOR,2,YENİ MALATYA STADYUMU - MALATYA - MALATYA MERKEZ,HALİL UMUT MELER,3.10.2021 - 13:30
1071,https://www.tff.org/Default.aspx?pageId=29&macId=222983,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,4,ALTAY,1,KALYON STADYUMU - GAZİANTEP,BAHATTİN ŞİMŞEK,3.10.2021 - 16:00
1078,https://www.tff.org/Default.aspx?pageId=29&macId=222990,FENERBAHÇE A.Ş.,2,KASIMPAŞA A.Ş.,1,ÜLKER STADYUMU FB ŞÜKRÜ SARACOĞLU SPOR KOMPLEKSİ -,ATİLLA KARAOĞLAN,3.10.2021 - 16:00
1080,https://www.tff.org/Default.aspx?pageId=29&macId=222992,ÇAYKUR RİZESPOR A.Ş.,2,GALATASARAY A.Ş.,3,ÇAYKUR DİDİ - RİZE,ALİ PALABIYIK,3.10.2021 - 19:00
1088,https://www.tff.org/Default.aspx?pageId=29&macId=223000,MEDİPOL BAŞAKŞEHİR FK,3,BEŞİKTAŞ A.Ş.,2,BAŞAKŞEHİR FATİH TERİM - İSTANBUL - BAŞAKŞEHİR,ATİLLA KARAOĞLAN,15.10.2021 - 20:00
1081,https://www.tff.org/Default.aspx?pageId=29&macId=222993,GZT GİRESUNSPOR,2,ÇAYKUR RİZESPOR A.Ş.,0,ÇOTANAK SPOR KOMPLEKSİ - GİRESUN - GİRESUN MERKEZ,ERKAN ÖZDAMAR,16.10.2021 - 13:30
1086,https://www.tff.org/Default.aspx?pageId=29&macId=222998,DEMİR GRUP SİVASSPOR,2,FRAPORT TAV ANTALYASPOR,2,BAHÇEŞEHİR KOLEJİ SİVAS 4 EYLÜL STADYUMU - SİVAS,METE KALKAVAN,16.10.2021 - 16:00
1087,https://www.tff.org/Default.aspx?pageId=29&macId=222999,ADANA DEMİRSPOR A.Ş.,0,ÖZNUR KABLO YENİ MALATYASPOR,2,YENİ ADANA STADYUMU - ADANA,FIRAT AYDINUS,16.10.2021 - 19:00
1082,https://www.tff.org/Default.aspx?pageId=29&macId=222994,KASIMPAŞA A.Ş.,1,GÖZTEPE A.Ş.,2,RECEP TAYYİP ERDOĞAN STADYUMU - İSTANBUL,CÜNEYT ÇAKIR,17.10.2021 - 13:30
1083,https://www.tff.org/Default.aspx?pageId=29&macId=222995,GALATASARAY A.Ş.,1,İTTİFAK HOLDİNG KONYASPOR,0,ALİ SAMİ YEN SPOR KOMPLEKSİ - İSTANBUL,ARDA KARDEŞLER,17.10.2021 - 16:00
1089,https://www.tff.org/Default.aspx?pageId=29&macId=223001,ALTAY,0,VAVACARS FATİH KARAGÜMRÜK,1,BORNOVA AZİZ KOCAOĞLU STADYUMU - İZMİR - BORNOVA,SUAT ARSLANBOĞA,17.10.2021 - 16:00
1084,https://www.tff.org/Default.aspx?pageId=29&macId=222996,TRABZONSPOR A.Ş.,3,FENERBAHÇE A.Ş.,1,ŞENOL GÜNEŞ SPOR KOMPLEKSİ - TRABZON - TRABZON MER,ALİ ŞANSALAN,17.10.2021 - 19:00
1085,https://www.tff.org/Default.aspx?pageId=29&macId=222997,AYTEMİZ ALANYASPOR,6,YUKATEL KAYSERİSPOR,3,BAHÇEŞEHİR OKULLARI STADYUMU - ANTALYA - ALANYA,ÜMİT ÖZTÜRK,18.10.2021 - 20:00
1090,https://www.tff.org/Default.aspx?pageId=29&macId=223002,ATAKAŞ HATAYSPOR,2,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,1,YENİ HATAY STADYUMU - HATAY,ZORBAY KÜÇÜK,18.10.2021 - 20:00
1094,https://www.tff.org/Default.aspx?pageId=29&macId=223006,ÖZNUR KABLO YENİ MALATYASPOR,2,ALTAY,1,YENİ MALATYA STADYUMU - MALATYA - MALATYA MERKEZ,YASİN KOL,22.10.2021 - 20:00
1100,https://www.tff.org/Default.aspx?pageId=29&macId=223012,ÇAYKUR RİZESPOR A.Ş.,2,KASIMPAŞA A.Ş.,1,ÇAYKUR DİDİ - RİZE,HÜSEYİN GÖÇEK,23.10.2021 - 13:30
1091,https://www.tff.org/Default.aspx?pageId=29&macId=223003,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,1,GZT GİRESUNSPOR,1,KALYON STADYUMU - GAZİANTEP,TUGAY KAAN NUMANOĞLU,23.10.2021 - 16:00
1097,https://www.tff.org/Default.aspx?pageId=29&macId=223009,İTTİFAK HOLDİNG KONYASPOR,2,YUKATEL KAYSERİSPOR,0,MEDAŞ KONYA BÜYÜKŞEHİR STADYUMU - KONYA,SARPER BARIŞ SAKA,23.10.2021 - 16:00
1099,https://www.tff.org/Default.aspx?pageId=29&macId=223011,GÖZTEPE A.Ş.,0,TRABZONSPOR A.Ş.,1,GÜRSEL AKSEL STADYUMU - İZMİR,ATİLLA KARAOĞLAN,23.10.2021 - 19:00
1092,https://www.tff.org/Default.aspx?pageId=29&macId=223004,VAVACARS FATİH KARAGÜMRÜK,1,ATAKAŞ HATAYSPOR,1,ATATÜRK OLİMPİYAT - İSTANBUL,HALİS ÖZKAHYA,24.10.2021 - 13:30
1095,https://www.tff.org/Default.aspx?pageId=29&macId=223007,FRAPORT TAV ANTALYASPOR,1,MEDİPOL BAŞAKŞEHİR FK,2,ANTALYA STADYUMU - ANTALYA,YAŞAR KEMAL UĞURLU,24.10.2021 - 16:00
1096,https://www.tff.org/Default.aspx?pageId=29&macId=223008,DEMİR GRUP SİVASSPOR,1,ADANA DEMİRSPOR A.Ş.,1,BAHÇEŞEHİR KOLEJİ SİVAS 4 EYLÜL STADYUMU - SİVAS,BAHATTİN ŞİMŞEK,24.10.2021 - 16:00
1098,https://www.tff.org/Default.aspx?pageId=29&macId=223010,FENERBAHÇE A.Ş.,1,AYTEMİZ ALANYASPOR,2,ÜLKER STADYUMU FB ŞÜKRÜ SARACOĞLU SPOR KOMPLEKSİ -,HALİL UMUT MELER,24.10.2021 - 19:00
1093,https://www.tff.org/Default.aspx?pageId=29&macId=223005,BEŞİKTAŞ A.Ş.,2,GALATASARAY A.Ş.,1,VODAFONE PARK - İSTANBUL - BEŞİKTAŞ,FIRAT AYDINUS,25.10.2021 - 20:00
1104,https://www.tff.org/Default.aspx?pageId=29&macId=223016,TRABZONSPOR A.Ş.,2,ÇAYKUR RİZESPOR A.Ş.,1,ŞENOL GÜNEŞ SPOR KOMPLEKSİ - TRABZON - TRABZON MER,HALİL UMUT MELER,29.10.2021 - 20:00
1102,https://www.tff.org/Default.aspx?pageId=29&macId=223014,KASIMPAŞA A.Ş.,2,ÖZNUR KABLO YENİ MALATYASPOR,0,RECEP TAYYİP ERDOĞAN STADYUMU - İSTANBUL,ALPER ULUSOY,30.10.2021 - 13:30
1109,https://www.tff.org/Default.aspx?pageId=29&macId=223021,ALTAY,1,DEMİR GRUP SİVASSPOR,1,BORNOVA AZİZ KOCAOĞLU STADYUMU - İZMİR - BORNOVA,ERKAN ÖZDAMAR,30.10.2021 - 16:00
1110,https://www.tff.org/Default.aspx?pageId=29&macId=223022,ATAKAŞ HATAYSPOR,1,BEŞİKTAŞ A.Ş.,0,YENİ HATAY STADYUMU - HATAY,CÜNEYT ÇAKIR,30.10.2021 - 16:00
1107,https://www.tff.org/Default.aspx?pageId=29&macId=223019,İTTİFAK HOLDİNG KONYASPOR,2,FENERBAHÇE A.Ş.,1,MEDAŞ KONYA BÜYÜKŞEHİR STADYUMU - KONYA,FIRAT AYDINUS,30.10.2021 - 19:00
