Mac_kodu,TFF_mac_linki,Ev_sahibi,Ev_sahibi_gol,Misafir_takim,Misafir_takim_gol,Stat,Ana_hakem,Tarih_saat
1025,https://www.tff.org/Default.aspx?pageId=397&macId=86927,ESKİŞEHİRSPOR,1,GALATASARAY A.Ş.,3,ESKİŞEHİR ATATÜRK,KUDDUSİ MÜFTÜOĞLU,29.08.2010 - 22:00
1026,https://www.tff.org/Default.aspx?pageId=397&macId=86928,MEDİCAL PARK ANTALYASPOR,0,TRABZONSPOR A.Ş.,0,MARDAN ANTALYASPOR STADI,HÜSEYİN GÖÇEK,30.08.2010 - 21:03
1030,https://www.tff.org/Default.aspx?pageId=397&macId=86932,BURSASPOR,2,ESKİŞEHİRSPOR,1,BURSA ATATÜRK,FIRAT AYDINUS,10.09.2010 - 20:00
1029,https://www.tff.org/Default.aspx?pageId=397&macId=86931,KAYSERİSPOR,2,FENERBAHÇE,0,BÜYÜKŞEHİR BELEDİYESİ KADİR HAS,KUDDUSİ MÜFTÜOĞLU,11.09.2010 - 19:00
1035,https://www.tff.org/Default.aspx?pageId=397&macId=86937,KONYASPOR,1,BUCASPOR,1,BŞ BLD ATATÜRK,SERKAN ÇINAR,11.09.2010 - 19:00
1032,https://www.tff.org/Default.aspx?pageId=397&macId=86934,BEŞİKTAŞ A.Ş.,4,MKE ANKARAGÜCÜ,0,BEŞİKTAŞ İNÖNÜ,MUSTAFA KAMİL ABİTOĞLU,11.09.2010 - 21:30
1033,https://www.tff.org/Default.aspx?pageId=397&macId=86935,MANİSASPOR,1,MEDİCAL PARK ANTALYASPOR,2,MANİSA 19 MAYIS,SÜLEYMAN ABAY,11.09.2010 - 21:30
1028,https://www.tff.org/Default.aspx?pageId=397&macId=86930,KASIMPAŞA,1,KARDEMİR D.Ç. KARABÜKSPOR,2,BEŞİKTAŞ İNÖNÜ,HÜSEYİN SABANCI,13.09.2010 - 19:00
1034,https://www.tff.org/Default.aspx?pageId=397&macId=86936,TRABZONSPOR A.Ş.,6,SİVASSPOR,1,HÜSEYİN AVNİ AKER,BÜLENT YILDIRIM,13.09.2010 - 19:00
1031,https://www.tff.org/Default.aspx?pageId=397&macId=86933,GENÇLERBİRLİĞİ,2,BÜYÜKŞEHİR BLD.SPOR,1,ANKARA 19 MAYIS,ÖZGÜR YANKAYA,13.09.2010 - 21:30
1036,https://www.tff.org/Default.aspx?pageId=397&macId=86938,GALATASARAY A.Ş.,1,GAZİANTEPSPOR,0,ALİ SAMİ YEN,BÜNYAMİN GEZER,13.09.2010 - 21:30
1038,https://www.tff.org/Default.aspx?pageId=397&macId=86940,TRABZONSPOR A.Ş.,1,MANİSASPOR,3,HÜSEYİN AVNİ AKER,MUSTAFA KAMİL ABİTOĞLU,17.09.2010 - 20:00
1040,https://www.tff.org/Default.aspx?pageId=397&macId=86942,SİVASSPOR,1,ESKİŞEHİRSPOR,1,SİVAS 4 EYLÜL,BÜNYAMİN GEZER,18.09.2010 - 18:00
1041,https://www.tff.org/Default.aspx?pageId=397&macId=86943,MKE ANKARAGÜCÜ,3,KASIMPAŞA,0,ANKARA 19 MAYIS,TOLGA ÖZKALFA,18.09.2010 - 18:00
1039,https://www.tff.org/Default.aspx?pageId=397&macId=86941,MEDİCAL PARK ANTALYASPOR,2,KAYSERİSPOR,1,MARDAN ANTALYASPOR STADI,FIRAT AYDINUS,18.09.2010 - 20:30
1044,https://www.tff.org/Default.aspx?pageId=397&macId=86946,BUCASPOR,0,GALATASARAY A.Ş.,1,İZMİR ATATÜRK,HALİS ÖZKAHYA,18.09.2010 - 20:30
1042,https://www.tff.org/Default.aspx?pageId=397&macId=86944,KARDEMİR D.Ç. KARABÜKSPOR,3,GENÇLERBİRLİĞİ,0,DR.NECMETTİN ŞEYHOĞLU,SUAT ARSLANBOĞA,19.09.2010 - 18:00
1037,https://www.tff.org/Default.aspx?pageId=397&macId=86939,FENERBAHÇE,1,BEŞİKTAŞ A.Ş.,1,FB ŞÜKRÜ SARACOĞLU,CÜNEYT ÇAKIR,19.09.2010 - 20:00
1043,https://www.tff.org/Default.aspx?pageId=397&macId=86945,BÜYÜKŞEHİR BLD.SPOR,1,KONYASPOR,0,ALİ SAMİ YEN,ABDULLAH YILMAZ,19.09.2010 - 20:30
1045,https://www.tff.org/Default.aspx?pageId=397&macId=86947,GAZİANTEPSPOR,0,BURSASPOR,3,KAMİL OCAK,DENİZ ÇOBAN,20.09.2010 - 20:00
1053,https://www.tff.org/Default.aspx?pageId=397&macId=86955,BURSASPOR,1,BUCASPOR,0,BURSA ATATÜRK,HÜSEYİN GÖÇEK,24.09.2010 - 20:00
1049,https://www.tff.org/Default.aspx?pageId=397&macId=86951,GENÇLERBİRLİĞİ,1,MKE ANKARAGÜCÜ,0,ANKARA 19 MAYIS,SÜLEYMAN ABAY,25.09.2010 - 15:30
1051,https://www.tff.org/Default.aspx?pageId=397&macId=86953,BEŞİKTAŞ A.Ş.,2,MEDİCAL PARK ANTALYASPOR,1,BEŞİKTAŞ İNÖNÜ,ÖZGÜR YANKAYA,25.09.2010 - 19:00
1052,https://www.tff.org/Default.aspx?pageId=397&macId=86954,ESKİŞEHİRSPOR,0,GAZİANTEPSPOR,1,ESKİŞEHİR ATATÜRK,ABDULLAH YILMAZ,25.09.2010 - 19:00
1046,https://www.tff.org/Default.aspx?pageId=397&macId=86948,KAYSERİSPOR,0,TRABZONSPOR A.Ş.,0,BÜYÜKŞEHİR BELEDİYESİ KADİR HAS,BÜNYAMİN GEZER,26.09.2010 - 15:30
1054,https://www.tff.org/Default.aspx?pageId=397&macId=86956,KONYASPOR,2,KARDEMİR D.Ç. KARABÜKSPOR,2,BŞ BLD ATATÜRK,KUDDUSİ MÜFTÜOĞLU,26.09.2010 - 15:30
1047,https://www.tff.org/Default.aspx?pageId=397&macId=86949,MANİSASPOR,3,SİVASSPOR,0,MANİSA 19 MAYIS,SERKAN ÇINAR,26.09.2010 - 19:00
1048,https://www.tff.org/Default.aspx?pageId=397&macId=86950,GALATASARAY A.Ş.,3,BÜYÜKŞEHİR BLD.SPOR,1,ALİ SAMİ YEN,BÜLENT YILDIRIM,26.09.2010 - 19:00
1050,https://www.tff.org/Default.aspx?pageId=397&macId=86952,KASIMPAŞA,2,FENERBAHÇE,6,ALİ SAMİ YEN,MUSTAFA KAMİL ABİTOĞLU,27.09.2010 - 20:00
1059,https://www.tff.org/Default.aspx?pageId=397&macId=86961,KARDEMİR D.Ç. KARABÜKSPOR,2,GALATASARAY A.Ş.,1,DR.NECMETTİN ŞEYHOĞLU,AYTEKİN DURMAZ,1.10.2010 - 20:00
1060,https://www.tff.org/Default.aspx?pageId=397&macId=86962,BUCASPOR,0,ESKİŞEHİRSPOR,0,İZMİR ALSANCAK,SUAT ARSLANBOĞA,1.10.2010 - 20:00
1057,https://www.tff.org/Default.aspx?pageId=397&macId=86959,MANİSASPOR,0,KAYSERİSPOR,2,MANİSA 19 MAYIS,ÖZGÜR YANKAYA,2.10.2010 - 15:30
1055,https://www.tff.org/Default.aspx?pageId=397&macId=86957,FENERBAHÇE,3,GENÇLERBİRLİĞİ,0,FB ŞÜKRÜ SARACOĞLU,FIRAT AYDINUS,2.10.2010 - 19:00
1058,https://www.tff.org/Default.aspx?pageId=397&macId=86960,MKE ANKARAGÜCÜ,4,KONYASPOR,1,ANKARA 19 MAYIS,İLKER MERAL,2.10.2010 - 19:00
1056,https://www.tff.org/Default.aspx?pageId=397&macId=86958,BÜYÜKŞEHİR BLD.SPOR,0,BURSASPOR,0,ALİ SAMİ YEN,MUSTAFA KAMİL ABİTOĞLU,3.10.2010 - 15:30
1063,https://www.tff.org/Default.aspx?pageId=397&macId=86965,SİVASSPOR,1,GAZİANTEPSPOR,1,SİVAS 4 EYLÜL,HALİS ÖZKAHYA,3.10.2010 - 15:30
1061,https://www.tff.org/Default.aspx?pageId=397&macId=86963,TRABZONSPOR A.Ş.,1,BEŞİKTAŞ A.Ş.,0,HÜSEYİN AVNİ AKER,KUDDUSİ MÜFTÜOĞLU,3.10.2010 - 19:00
1062,https://www.tff.org/Default.aspx?pageId=397&macId=86964,MEDİCAL PARK ANTALYASPOR,3,KASIMPAŞA,1,MARDAN ANTALYASPOR STADI,BARIŞ ŞİMŞEK,3.10.2010 - 19:00
1066,https://www.tff.org/Default.aspx?pageId=397&macId=86968,BURSASPOR,2,KARDEMİR D.Ç. KARABÜKSPOR,2,BURSA ATATÜRK,BÜNYAMİN GEZER,15.10.2010 - 20:00
1071,https://www.tff.org/Default.aspx?pageId=397&macId=86973,ESKİŞEHİRSPOR,1,BÜYÜKŞEHİR BLD.SPOR,0,ESKİŞEHİR ATATÜRK,DENİZ ÇOBAN,16.10.2010 - 15:30
1070,https://www.tff.org/Default.aspx?pageId=397&macId=86972,GAZİANTEPSPOR,2,BUCASPOR,0,5 OCAK,SÜLEYMAN ABAY,16.10.2010 - 17:30
1068,https://www.tff.org/Default.aspx?pageId=397&macId=86970,BEŞİKTAŞ A.Ş.,2,MANİSASPOR,3,BEŞİKTAŞ İNÖNÜ,BARIŞ ŞİMŞEK,16.10.2010 - 19:00
1065,https://www.tff.org/Default.aspx?pageId=397&macId=86967,KASIMPAŞA,0,TRABZONSPOR A.Ş.,7,RECEP TAYYİP ERDOĞAN,SUAT ARSLANBOĞA,17.10.2010 - 15:30
1067,https://www.tff.org/Default.aspx?pageId=397&macId=86969,GENÇLERBİRLİĞİ,2,MEDİCAL PARK ANTALYASPOR,3,ANKARA 19 MAYIS,SERKAN ÇINAR,17.10.2010 - 15:30
1069,https://www.tff.org/Default.aspx?pageId=397&macId=86971,KAYSERİSPOR,4,SİVASSPOR,1,BÜYÜKŞEHİR BELEDİYESİ KADİR HAS,CÜNEYT ÇAKIR,17.10.2010 - 17:30
1064,https://www.tff.org/Default.aspx?pageId=397&macId=86966,GALATASARAY A.Ş.,2,MKE ANKARAGÜCÜ,4,ALİ SAMİ YEN,TOLGA ÖZKALFA,17.10.2010 - 19:00
1072,https://www.tff.org/Default.aspx?pageId=397&macId=86974,KONYASPOR,1,FENERBAHÇE,4,BŞ BLD ATATÜRK,ABDULLAH YILMAZ,18.10.2010 - 20:00
1073,https://www.tff.org/Default.aspx?pageId=397&macId=86975,KARDEMİR D.Ç. KARABÜKSPOR,1,ESKİŞEHİRSPOR,2,DR.NECMETTİN ŞEYHOĞLU,ÖZGÜR YANKAYA,22.10.2010 - 20:00
1081,https://www.tff.org/Default.aspx?pageId=397&macId=86983,SİVASSPOR,1,BUCASPOR,1,SİVAS 4 EYLÜL,BARIŞ ŞİMŞEK,22.10.2010 - 20:00
1078,https://www.tff.org/Default.aspx?pageId=397&macId=86980,BÜYÜKŞEHİR BLD.SPOR,1,GAZİANTEPSPOR,0,ATATÜRK OLİMPİYAT,İLKER MERAL,23.10.2010 - 15:30
1075,https://www.tff.org/Default.aspx?pageId=397&macId=86977,MEDİCAL PARK ANTALYASPOR,1,KONYASPOR,0,MARDAN ANTALYASPOR STADI,TOLGA ÖZKALFA,23.10.2010 - 19:00
1080,https://www.tff.org/Default.aspx?pageId=397&macId=86982,TRABZONSPOR A.Ş.,3,GENÇLERBİRLİĞİ,1,HÜSEYİN AVNİ AKER,CÜNEYT ÇAKIR,23.10.2010 - 19:00
1077,https://www.tff.org/Default.aspx?pageId=397&macId=86979,MKE ANKARAGÜCÜ,1,BURSASPOR,5,ANKARA 19 MAYIS,HÜSEYİN GÖÇEK,24.10.2010 - 14:30
1079,https://www.tff.org/Default.aspx?pageId=397&macId=86981,MANİSASPOR,2,KASIMPAŞA,1,MANİSA 19 MAYIS,KUDDUSİ MÜFTÜOĞLU,24.10.2010 - 15:30
1076,https://www.tff.org/Default.aspx?pageId=397&macId=86978,FENERBAHÇE,0,GALATASARAY A.Ş.,0,FB ŞÜKRÜ SARACOĞLU,BÜLENT YILDIRIM,24.10.2010 - 19:00
1074,https://www.tff.org/Default.aspx?pageId=397&macId=86976,KAYSERİSPOR,1,BEŞİKTAŞ A.Ş.,0,BÜYÜKŞEHİR BELEDİYESİ KADİR HAS,MUSTAFA KAMİL ABİTOĞLU,25.10.2010 - 20:00
1090,https://www.tff.org/Default.aspx?pageId=397&macId=86992,BURSASPOR,1,FENERBAHÇE,1,BURSA ATATÜRK,CÜNEYT ÇAKIR,29.10.2010 - 20:00
1082,https://www.tff.org/Default.aspx?pageId=397&macId=86984,ESKİŞEHİRSPOR,0,MKE ANKARAGÜCÜ,0,ESKİŞEHİR ATATÜRK,HALİS ÖZKAHYA,30.10.2010 - 15:30
1089,https://www.tff.org/Default.aspx?pageId=397&macId=86991,GAZİANTEPSPOR,0,KARDEMİR D.Ç. KARABÜKSPOR,0,KAMİL OCAK,SERKAN ÇINAR,30.10.2010 - 17:30
1084,https://www.tff.org/Default.aspx?pageId=397&macId=86986,GALATASARAY A.Ş.,2,MEDİCAL PARK ANTALYASPOR,1,ALİ SAMİ YEN,BÜNYAMİN GEZER,30.10.2010 - 19:00
1085,https://www.tff.org/Default.aspx?pageId=397&macId=86987,GENÇLERBİRLİĞİ,2,MANİSASPOR,0,ANKARA 19 MAYIS,SÜLEYMAN ABAY,31.10.2010 - 15:30
1086,https://www.tff.org/Default.aspx?pageId=397&macId=86988,KASIMPAŞA,1,KAYSERİSPOR,2,RECEP TAYYİP ERDOĞAN,ABDULLAH YILMAZ,31.10.2010 - 15:30
1088,https://www.tff.org/Default.aspx?pageId=397&macId=86990,BUCASPOR,0,BÜYÜKŞEHİR BLD.SPOR,2,İZMİR ALSANCAK,KUDDUSİ MÜFTÜOĞLU,31.10.2010 - 17:30
1087,https://www.tff.org/Default.aspx?pageId=397&macId=86989,BEŞİKTAŞ A.Ş.,2,SİVASSPOR,1,Fİ-YAPI İNÖNÜ,TOLGA ÖZKALFA,31.10.2010 - 19:00
1083,https://www.tff.org/Default.aspx?pageId=397&macId=86985,KONYASPOR,1,TRABZONSPOR A.Ş.,2,BŞ BLD ATATÜRK,FIRAT AYDINUS,1.11.2010 - 20:00
1091,https://www.tff.org/Default.aspx?pageId=397&macId=86993,KAYSERİSPOR,1,GENÇLERBİRLİĞİ,1,BÜYÜKŞEHİR BELEDİYESİ KADİR HAS,KUDDUSİ MÜFTÜOĞLU,5.11.2010 - 20:00
1096,https://www.tff.org/Default.aspx?pageId=397&macId=86998,KARDEMİR D.Ç. KARABÜKSPOR,3,BUCASPOR,0,DR.NECMETTİN ŞEYHOĞLU,FIRAT AYDINUS,6.11.2010 - 14:30
1099,https://www.tff.org/Default.aspx?pageId=397&macId=87001,MEDİCAL PARK ANTALYASPOR,2,BURSASPOR,2,MARDAN ANTALYASPOR STADI,SÜLEYMAN ABAY,6.11.2010 - 16:00
1095,https://www.tff.org/Default.aspx?pageId=397&macId=86997,MKE ANKARAGÜCÜ,0,GAZİANTEPSPOR,2,ANKARA 19 MAYIS,YUNUS YILDIRIM,6.11.2010 - 17:00
1094,https://www.tff.org/Default.aspx?pageId=397&macId=86996,FENERBAHÇE,4,ESKİŞEHİRSPOR,2,FB ŞÜKRÜ SARACOĞLU,BÜNYAMİN GEZER,6.11.2010 - 19:00
1093,https://www.tff.org/Default.aspx?pageId=397&macId=86995,SİVASSPOR,0,BÜYÜKŞEHİR BLD.SPOR,4,SİVAS 4 EYLÜL,MUSTAFA KAMİL ABİTOĞLU,7.11.2010 - 14:30
1092,https://www.tff.org/Default.aspx?pageId=397&macId=86994,MANİSASPOR,0,KONYASPOR,1,MANİSA 19 MAYIS,HÜSEYİN GÖÇEK,7.11.2010 - 17:00
1098,https://www.tff.org/Default.aspx?pageId=397&macId=87000,TRABZONSPOR A.Ş.,2,GALATASARAY A.Ş.,0,HÜSEYİN AVNİ AKER,HALİS ÖZKAHYA,7.11.2010 - 19:00
1097,https://www.tff.org/Default.aspx?pageId=397&macId=86999,BEŞİKTAŞ A.Ş.,1,KASIMPAŞA,1,Fİ-YAPI İNÖNÜ,BÜLENT YILDIRIM,8.11.2010 - 20:00
1102,https://www.tff.org/Default.aspx?pageId=397&macId=87004,KONYASPOR,0,KAYSERİSPOR,1,BŞ BLD ATATÜRK - KONYA,CÜNEYT ÇAKIR,12.11.2010 - 20:00
1100,https://www.tff.org/Default.aspx?pageId=397&macId=87002,BUCASPOR,0,MKE ANKARAGÜCÜ,0,İZMİR ALSANCAK - İZMİR,AYTEKİN DURMAZ,13.11.2010 - 14:30
1108,https://www.tff.org/Default.aspx?pageId=397&macId=87010,BURSASPOR,0,TRABZONSPOR A.Ş.,2,BURSA ATATÜRK - BURSA,BÜLENT YILDIRIM,13.11.2010 - 16:00
1101,https://www.tff.org/Default.aspx?pageId=397&macId=87003,ESKİŞEHİRSPOR,0,MEDİCAL PARK ANTALYASPOR,0,ESKİŞEHİR ATATÜRK - ESKİŞEHİR,SERKAN ÇINAR,13.11.2010 - 19:00
1107,https://www.tff.org/Default.aspx?pageId=397&macId=87009,GAZİANTEPSPOR,2,FENERBAHÇE,1,KAMİL OCAK - GAZİANTEP,TOLGA ÖZKALFA,13.11.2010 - 19:00
1105,https://www.tff.org/Default.aspx?pageId=397&macId=87007,KASIMPAŞA,2,SİVASSPOR,0,RECEP TAYYİP ERDOĞAN - İSTANBUL,BÜNYAMİN GEZER,14.11.2010 - 14:30
1104,https://www.tff.org/Default.aspx?pageId=397&macId=87006,GENÇLERBİRLİĞİ,0,BEŞİKTAŞ A.Ş.,2,ANKARA 19 MAYIS - ANKARA,ABDULLAH YILMAZ,14.11.2010 - 16:00
1106,https://www.tff.org/Default.aspx?pageId=397&macId=87008,BÜYÜKŞEHİR BLD.SPOR,2,KARDEMİR D.Ç. KARABÜKSPOR,1,ATATÜRK OLİMPİYAT - İSTANBUL,YUNUS YILDIRIM,14.11.2010 - 17:00
1103,https://www.tff.org/Default.aspx?pageId=397&macId=87005,GALATASARAY A.Ş.,0,MANİSASPOR,2,ALİ SAMİ YEN - İSTANBUL,FIRAT AYDINUS,14.11.2010 - 19:00
1113,https://www.tff.org/Default.aspx?pageId=397&macId=87015,KASIMPAŞA,1,GENÇLERBİRLİĞİ,1,RECEP TAYYİP ERDOĞAN - İSTANBUL,İLKER MERAL,20.11.2010 - 14:30
1110,https://www.tff.org/Default.aspx?pageId=397&macId=87012,MANİSASPOR,0,BURSASPOR,2,MANİSA 19 MAYIS - MANİSA,KUDDUSİ MÜFTÜOĞLU,20.11.2010 - 16:00
1117,https://www.tff.org/Default.aspx?pageId=397&macId=87019,SİVASSPOR,5,KARDEMİR D.Ç. KARABÜKSPOR,1,SİVAS 4 EYLÜL - SİVAS,HÜSEYİN GÖÇEK,20.11.2010 - 17:00
1114,https://www.tff.org/Default.aspx?pageId=397&macId=87016,BEŞİKTAŞ A.Ş.,2,KONYASPOR,2,Fİ-YAPI İNÖNÜ - İSTANBUL,HALİS ÖZKAHYA,20.11.2010 - 19:00
1116,https://www.tff.org/Default.aspx?pageId=397&macId=87018,MEDİCAL PARK ANTALYASPOR,0,GAZİANTEPSPOR,1,MARDAN ANTALYASPOR STADI - ANTALYA,KORAY GENÇERLER,21.11.2010 - 14:30
1111,https://www.tff.org/Default.aspx?pageId=397&macId=87013,TRABZONSPOR A.Ş.,0,ESKİŞEHİRSPOR,0,HÜSEYİN AVNİ AKER - TRABZON,SÜLEYMAN ABAY,21.11.2010 - 16:00
1112,https://www.tff.org/Default.aspx?pageId=397&macId=87014,MKE ANKARAGÜCÜ,2,BÜYÜKŞEHİR BLD.SPOR,2,ANKARA 19 MAYIS - ANKARA,ÖZGÜR YANKAYA,21.11.2010 - 17:00
1115,https://www.tff.org/Default.aspx?pageId=397&macId=87017,KAYSERİSPOR,0,GALATASARAY A.Ş.,0,BÜYÜKŞEHİR BELEDİYESİ KADİR HAS - KAYSERİ,BARIŞ ŞİMŞEK,21.11.2010 - 19:00
1109,https://www.tff.org/Default.aspx?pageId=397&macId=87011,FENERBAHÇE,5,BUCASPOR,2,FB ŞÜKRÜ SARACOĞLU - İSTANBUL,MUSTAFA KAMİL ABİTOĞLU,22.11.2010 - 20:00
1125,https://www.tff.org/Default.aspx?pageId=397&macId=87027,ESKİŞEHİRSPOR,2,MANİSASPOR,1,ESKİŞEHİR ATATÜRK - ESKİŞEHİR,BÜLENT YILDIRIM,26.11.2010 - 20:00
1120,https://www.tff.org/Default.aspx?pageId=397&macId=87022,KONYASPOR,2,KASIMPAŞA,2,BŞ BLD ATATÜRK - KONYA,YUNUS YILDIRIM,27.11.2010 - 14:30
1124,https://www.tff.org/Default.aspx?pageId=397&macId=87026,GAZİANTEPSPOR,1,TRABZONSPOR A.Ş.,3,KAMİL OCAK - GAZİANTEP,BÜNYAMİN GEZER,27.11.2010 - 16:00
1122,https://www.tff.org/Default.aspx?pageId=397&macId=87024,GENÇLERBİRLİĞİ,1,SİVASSPOR,1,ANKARA 19 MAYIS - ANKARA,SÜLEYMAN ABAY,27.11.2010 - 17:00
1119,https://www.tff.org/Default.aspx?pageId=397&macId=87021,BÜYÜKŞEHİR BLD.SPOR,0,FENERBAHÇE,1,ATATÜRK OLİMPİYAT - İSTANBUL,HALİS ÖZKAHYA,27.11.2010 - 19:00
1118,https://www.tff.org/Default.aspx?pageId=397&macId=87020,KARDEMİR D.Ç. KARABÜKSPOR,5,MKE ANKARAGÜCÜ,1,DR.NECMETTİN ŞEYHOĞLU - KARABÜK,SERKAN ÇINAR,28.11.2010 - 13:30
1123,https://www.tff.org/Default.aspx?pageId=397&macId=87025,BUCASPOR,1,MEDİCAL PARK ANTALYASPOR,0,İZMİR ALSANCAK - İZMİR,ABDULLAH YILMAZ,28.11.2010 - 17:00
1121,https://www.tff.org/Default.aspx?pageId=397&macId=87023,GALATASARAY A.Ş.,1,BEŞİKTAŞ A.Ş.,2,ALİ SAMİ YEN - İSTANBUL,CÜNEYT ÇAKIR,28.11.2010 - 19:00
1126,https://www.tff.org/Default.aspx?pageId=397&macId=87028,BURSASPOR,2,KAYSERİSPOR,0,BURSA ATATÜRK - BURSA,MUSTAFA KAMİL ABİTOĞLU,29.11.2010 - 20:00
1129,https://www.tff.org/Default.aspx?pageId=397&macId=87031,TRABZONSPOR A.Ş.,2,BUCASPOR,0,HÜSEYİN AVNİ AKER - TRABZON,CÜNEYT ÇAKIR,3.12.2010 - 20:00
